Min_Energy_Thresh_F,Max_Energy_Thresh_F,Min_Energy_Thresh_M,Max_Energy_Thresh_M,Foraging_Condition_Mean,Foraging_Condition_SD,Foraging_Condition_Kick,Success,Fail_Dead_Parent,Fail_Egg_Neglect_Max,Fail_Egg_Neglect_Cumulative
400,700,800,1000,140,47,1,0.001,0.044,0.948,0.007
400,700,800,1000,150,47,0,0.294,0,0.529,0.177
400,700,800,1000,150,47,1,0.059,0.003,0.848,0.09
400,700,800,1000,160,47,0,0.827,0,0.125,0.048
400,700,800,1000,160,47,1,0.482,0.002,0.442,0.074
400,700,800,1000,170,47,0,0.988,0,0.012,0
400,700,800,1000,170,47,1,0.86,0,0.135,0.005
400,700,900,1000,130,47,0,0,0.043,0.95,0.007
400,700,900,1000,130,47,1,0,0.285,0.713,0.002
400,700,900,1000,140,47,0,0.005,0.001,0.867,0.127
400,700,900,1000,140,47,1,0,0.042,0.933,0.025
400,700,900,1000,150,47,0,0.249,0,0.414,0.337
400,700,900,1000,150,47,1,0.044,0.006,0.762,0.188
400,700,900,1000,160,47,0,0.837,0,0.07,0.093
400,700,900,1000,160,47,1,0.464,0,0.362,0.174
400,700,900,1000,170,47,0,0.995,0,0.004,0.001
400,700,900,1000,170,47,1,0.869,0,0.111,0.02
400,800,200,300,130,47,0,0.008,0.458,0.512,0.022
400,800,200,300,130,47,1,0,0.889,0.107,0.004
400,800,200,300,140,47,0,0.19,0.125,0.566,0.119
400,800,200,300,140,47,1,0.036,0.651,0.264,0.049
400,800,200,300,150,47,0,0.753,0.02,0.153,0.074
400,800,200,300,150,47,1,0.319,0.374,0.252,0.055
400,800,200,300,160,47,0,0.987,0,0.012,0.001
400,800,200,300,160,47,1,0.782,0.151,0.064,0.003
400,800,200,300,170,47,0,1,0,0,0
400,800,200,300,170,47,1,0.959,0.035,0.006,0
400,800,200,400,130,47,0,0.001,0.356,0.641,0.002
400,800,200,400,130,47,1,0.002,0.804,0.194,0
400,800,200,400,140,47,0,0.145,0.082,0.74,0.033
400,800,200,400,140,47,1,0.024,0.474,0.481,0.021
400,800,200,400,150,47,0,0.669,0.017,0.293,0.021
400,800,200,400,150,47,1,0.296,0.241,0.44,0.023
400,800,200,400,160,47,0,0.952,0.002,0.044,0.002
400,800,200,400,160,47,1,0.765,0.086,0.144,0.005
400,800,200,400,170,47,0,1,0,0,0
400,800,200,400,170,47,1,0.967,0.018,0.015,0
400,800,200,500,130,47,0,0.002,0.25,0.745,0.003
400,800,200,500,130,47,1,0,0.747,0.253,0
400,800,200,500,140,47,0,0.099,0.064,0.823,0.014
400,800,200,500,140,47,1,0.01,0.365,0.625,0
400,800,200,500,150,47,0,0.591,0.007,0.39,0.012
400,800,200,500,150,47,1,0.192,0.171,0.631,0.006
400,800,200,500,160,47,0,0.927,0,0.073,0
400,800,200,500,160,47,1,0.64,0.073,0.285,0.002
400,800,200,500,170,47,0,0.997,0,0.003,0
400,800,200,500,170,47,1,0.955,0.011,0.034,0
400,800,200,600,130,47,0,0.003,0.229,0.768,0
400,800,200,600,130,47,1,0.001,0.643,0.356,0
400,800,200,600,140,47,0,0.077,0.05,0.864,0.009
400,800,200,600,140,47,1,0.013,0.302,0.684,0.001
400,800,200,600,150,47,0,0.503,0.005,0.49,0.002
400,800,200,600,150,47,1,0.12,0.129,0.751,0
400,800,200,600,160,47,0,0.919,0.001,0.08,0
400,800,200,600,160,47,1,0.568,0.049,0.382,0.001
400,800,200,600,170,47,0,0.999,0,0.001,0
400,800,200,600,170,47,1,0.919,0.008,0.073,0
400,800,200,700,130,47,0,0.002,0.221,0.777,0
400,800,200,700,130,47,1,0,0.609,0.391,0
400,800,200,700,140,47,0,0.063,0.038,0.894,0.005
400,800,200,700,140,47,1,0.006,0.255,0.737,0.002
400,800,200,700,150,47,0,0.455,0.007,0.535,0.003
400,800,200,700,150,47,1,0.105,0.093,0.798,0.004
400,800,200,700,160,47,0,0.881,0.001,0.116,0.002
400,800,200,700,160,47,1,0.492,0.035,0.471,0.002
400,800,200,700,170,47,0,0.991,0,0.009,0
400,800,200,700,170,47,1,0.896,0.01,0.094,0
400,800,200,800,130,47,0,0.001,0.181,0.818,0
400,800,200,800,130,47,1,0,0.578,0.422,0
400,800,200,800,140,47,0,0.037,0.042,0.917,0.004
400,800,200,800,140,47,1,0.003,0.18,0.817,0
400,800,200,800,150,47,0,0.333,0.003,0.66,0.004
400,800,200,800,150,47,1,0.105,0.065,0.829,0.001
400,800,200,800,160,47,0,0.79,0.001,0.209,0
400,800,200,800,160,47,1,0.423,0.016,0.558,0.003
400,800,200,800,170,47,0,0.989,0,0.011,0
400,800,200,800,170,47,1,0.843,0.006,0.151,0
400,800,200,900,130,47,0,0,0.16,0.84,0
400,800,200,900,130,47,1,0,0.578,0.422,0
400,800,200,900,140,47,0,0.033,0.029,0.937,0.001
400,800,200,900,140,47,1,0.001,0.171,0.828,0
400,800,200,900,150,47,0,0.258,0.004,0.735,0.003
400,800,200,900,150,47,1,0.071,0.023,0.905,0.001
400,800,200,900,160,47,0,0.718,0,0.282,0
400,800,200,900,160,47,1,0.379,0.003,0.616,0.002
400,800,200,900,170,47,0,0.972,0,0.028,0
400,800,200,900,170,47,1,0.797,0,0.203,0
400,800,200,1000,130,47,0,0,0.155,0.845,0
400,800,200,1000,130,47,1,0,0.53,0.47,0
400,800,200,1000,140,47,0,0.014,0.016,0.969,0.001
400,800,200,1000,140,47,1,0.001,0.175,0.824,0
400,800,200,1000,150,47,0,0.21,0.001,0.789,0
400,800,200,1000,150,47,1,0.059,0.03,0.91,0.001
400,800,200,1000,160,47,0,0.638,0,0.362,0
400,800,200,1000,160,47,1,0.36,0.005,0.632,0.003
400,800,200,1000,170,47,0,0.937,0,0.063,0
400,800,200,1000,170,47,1,0.76,0,0.239,0.001
400,800,300,400,130,47,0,0.004,0.231,0.736,0.029
400,800,300,400,130,47,1,0,0.624,0.372,0.004
400,800,300,400,140,47,0,0.141,0.027,0.698,0.134
400,800,300,400,140,47,1,0.021,0.274,0.649,0.056
400,800,300,400,150,47,0,0.704,0,0.212,0.084
400,800,300,400,150,47,1,0.303,0.123,0.466,0.108
400,800,300,400,160,47,0,0.97,0,0.026,0.004
400,800,300,400,160,47,1,0.805,0.025,0.158,0.012
400,800,300,400,170,47,0,1,0,0,0
400,800,300,400,170,47,1,0.968,0.004,0.027,0.001
400,800,300,500,130,47,0,0.002,0.173,0.823,0.002
400,800,300,500,130,47,1,0,0.539,0.461,0
400,800,300,500,140,47,0,0.1,0.013,0.836,0.051
400,800,300,500,140,47,1,0.014,0.206,0.772,0.008
400,800,300,500,150,47,0,0.598,0,0.367,0.035
400,800,300,500,150,47,1,0.192,0.083,0.688,0.037
400,800,300,500,160,47,0,0.938,0,0.061,0.001
400,800,300,500,160,47,1,0.675,0.019,0.299,0.007
400,800,300,500,170,47,0,0.998,0,0.002,0
400,800,300,500,170,47,1,0.953,0.004,0.043,0
400,800,300,600,130,47,0,0,0.138,0.861,0.001
400,800,300,600,130,47,1,0,0.519,0.481,0
400,800,300,600,140,47,0,0.078,0.014,0.89,0.018
400,800,300,600,140,47,1,0.006,0.166,0.822,0.006
400,800,300,600,150,47,0,0.515,0,0.465,0.02
400,800,300,600,150,47,1,0.133,0.06,0.804,0.003
400,800,300,600,160,47,0,0.908,0,0.091,0.001
400,800,300,600,160,47,1,0.572,0.009,0.417,0.002
400,800,300,600,170,47,0,0.996,0,0.004,0
400,800,300,600,170,47,1,0.925,0.001,0.074,0
400,800,300,700,130,47,0,0.001,0.124,0.875,0
400,800,300,700,130,47,1,0,0.516,0.484,0
400,800,300,700,140,47,0,0.042,0.013,0.936,0.009
400,800,300,700,140,47,1,0.004,0.138,0.856,0.002
400,800,300,700,150,47,0,0.421,0,0.574,0.005
400,800,300,700,150,47,1,0.09,0.046,0.86,0.004
400,800,300,700,160,47,0,0.856,0,0.143,0.001
400,800,300,700,160,47,1,0.477,0.009,0.513,0.001
400,800,300,700,170,47,0,0.991,0,0.009,0
400,800,300,700,170,47,1,0.873,0,0.127,0
400,800,300,800,130,47,0,0.001,0.106,0.892,0.001
400,800,300,800,130,47,1,0,0.441,0.559,0
400,800,300,800,140,47,0,0.037,0.007,0.946,0.01
400,800,300,800,140,47,1,0.004,0.121,0.875,0
400,800,300,800,150,47,0,0.351,0,0.642,0.007
400,800,300,800,150,47,1,0.06,0.032,0.902,0.006
400,800,300,800,160,47,0,0.835,0,0.163,0.002
400,800,300,800,160,47,1,0.414,0.011,0.575,0
400,800,300,800,170,47,0,0.978,0,0.022,0
400,800,300,800,170,47,1,0.819,0,0.181,0
400,800,300,900,130,47,0,0,0.103,0.897,0
400,800,300,900,130,47,1,0,0.432,0.568,0
400,800,300,900,140,47,0,0.019,0.007,0.968,0.006
400,800,300,900,140,47,1,0.004,0.099,0.896,0.001
400,800,300,900,150,47,0,0.269,0.001,0.722,0.008
400,800,300,900,150,47,1,0.067,0.016,0.91,0.007
400,800,300,900,160,47,0,0.755,0,0.245,0
400,800,300,900,160,47,1,0.359,0.001,0.638,0.002
400,800,300,900,170,47,0,0.966,0,0.033,0.001
400,800,300,900,170,47,1,0.773,0,0.227,0
400,800,300,1000,130,47,0,0,0.091,0.909,0
400,800,300,1000,130,47,1,0,0.415,0.585,0
400,800,300,1000,140,47,0,0.016,0.006,0.975,0.003
400,800,300,1000,140,47,1,0,0.103,0.897,0
400,800,300,1000,150,47,0,0.198,0,0.797,0.005
400,800,300,1000,150,47,1,0.045,0.021,0.927,0.007
400,800,300,1000,160,47,0,0.601,0,0.398,0.001
400,800,300,1000,160,47,1,0.319,0.001,0.675,0.005
400,800,300,1000,170,47,0,0.932,0,0.068,0
400,800,300,1000,170,47,1,0.77,0,0.23,0
400,800,400,500,130,47,0,0.002,0.087,0.893,0.018
400,800,400,500,130,47,1,0,0.428,0.57,0.002
400,800,400,500,140,47,0,0.091,0.008,0.765,0.136
400,800,400,500,140,47,1,0.012,0.124,0.828,0.036
400,800,400,500,150,47,0,0.586,0,0.27,0.144
400,800,400,500,150,47,1,0.228,0.012,0.628,0.132
400,800,400,500,160,47,0,0.959,0,0.032,0.009
400,800,400,500,160,47,1,0.745,0.004,0.234,0.017
400,800,400,500,170,47,0,0.999,0,0.001,0
400,800,400,500,170,47,1,0.945,0,0.055,0
400,800,400,600,130,47,0,0,0.087,0.91,0.003
400,800,400,600,130,47,1,0,0.448,0.552,0
400,800,400,600,140,47,0,0.055,0.008,0.889,0.048
400,800,400,600,140,47,1,0.009,0.099,0.884,0.008
400,800,400,600,150,47,0,0.483,0,0.469,0.048
400,800,400,600,150,47,1,0.15,0.016,0.803,0.031
400,800,400,600,160,47,0,0.921,0,0.075,0.004
400,800,400,600,160,47,1,0.604,0.004,0.39,0.002
400,800,400,600,170,47,0,0.996,0,0.004,0
400,800,400,600,170,47,1,0.908,0,0.092,0
400,800,400,700,130,47,0,0,0.094,0.906,0
400,800,400,700,130,47,1,0,0.405,0.595,0
400,800,400,700,140,47,0,0.04,0.003,0.946,0.011
400,800,400,700,140,47,1,0,0.098,0.899,0.003
400,800,400,700,150,47,0,0.402,0,0.574,0.024
400,800,400,700,150,47,1,0.091,0.011,0.885,0.013
400,800,400,700,160,47,0,0.882,0,0.116,0.002
400,800,400,700,160,47,1,0.457,0.002,0.536,0.005
400,800,400,700,170,47,0,0.987,0,0.013,0
400,800,400,700,170,47,1,0.871,0,0.129,0
400,800,400,800,130,47,0,0,0.076,0.924,0
400,800,400,800,130,47,1,0,0.385,0.615,0
400,800,400,800,140,47,0,0.029,0.007,0.956,0.008
400,800,400,800,140,47,1,0.002,0.063,0.933,0.002
400,800,400,800,150,47,0,0.342,0,0.647,0.011
400,800,400,800,150,47,1,0.08,0.018,0.89,0.012
400,800,400,800,160,47,0,0.836,0,0.162,0.002
400,800,400,800,160,47,1,0.346,0.004,0.647,0.003
400,800,400,800,170,47,0,0.988,0,0.012,0
400,800,400,800,170,47,1,0.786,0,0.214,0
400,800,400,900,130,47,0,0.002,0.065,0.933,0
400,800,400,900,130,47,1,0,0.38,0.62,0
400,800,400,900,140,47,0,0.029,0.001,0.966,0.004
400,800,400,900,140,47,1,0.003,0.087,0.91,0
400,800,400,900,150,47,0,0.274,0,0.72,0.006
400,800,400,900,150,47,1,0.064,0.018,0.908,0.01
400,800,400,900,160,47,0,0.757,0,0.242,0.001
400,800,400,900,160,47,1,0.352,0.003,0.641,0.004
400,800,400,900,170,47,0,0.964,0,0.035,0.001
400,800,400,900,170,47,1,0.755,0,0.245,0
400,800,400,1000,130,47,0,0,0.065,0.935,0
400,800,400,1000,130,47,1,0,0.386,0.614,0
400,800,400,1000,140,47,0,0.015,0.003,0.98,0.002
400,800,400,1000,140,47,1,0.001,0.073,0.925,0.001
400,800,400,1000,150,47,0,0.187,0,0.806,0.007
400,800,400,1000,150,47,1,0.057,0.013,0.925,0.005
400,800,400,1000,160,47,0,0.662,0,0.335,0.003
400,800,400,1000,160,47,1,0.353,0.001,0.639,0.007
400,800,400,1000,170,47,0,0.94,0,0.06,0
400,800,400,1000,170,47,1,0.748,0.001,0.251,0
400,800,500,600,130,47,0,0,0.052,0.938,0.01
400,800,500,600,130,47,1,0,0.286,0.712,0.002
400,800,500,600,140,47,0,0.072,0.003,0.779,0.146
400,800,500,600,140,47,1,0.005,0.047,0.916,0.032
400,800,500,600,150,47,0,0.544,0,0.275,0.181
400,800,500,600,150,47,1,0.182,0.004,0.682,0.132
400,800,500,600,160,47,0,0.96,0,0.028,0.012
400,800,500,600,160,47,1,0.682,0,0.279,0.039
400,800,500,600,170,47,0,0.997,0,0.003,0
400,800,500,600,170,47,1,0.925,0,0.075,0
400,800,500,700,130,47,0,0,0.066,0.932,0.002
400,800,500,700,130,47,1,0,0.283,0.715,0.002
400,800,500,700,140,47,0,0.037,0.002,0.915,0.046
400,800,500,700,140,47,1,0.001,0.05,0.945,0.004
400,800,500,700,150,47,0,0.429,0,0.486,0.085
400,800,500,700,150,47,1,0.113,0.007,0.822,0.058
400,800,500,700,160,47,0,0.877,0,0.116,0.007
400,800,500,700,160,47,1,0.529,0,0.456,0.015
400,800,500,700,170,47,0,0.984,0,0.016,0
400,800,500,700,170,47,1,0.868,0,0.131,0.001
400,800,500,800,130,47,0,0,0.061,0.939,0
400,800,500,800,130,47,1,0,0.329,0.671,0
400,800,500,800,140,47,0,0.017,0.001,0.962,0.02
400,800,500,800,140,47,1,0,0.063,0.934,0.003
400,800,500,800,150,47,0,0.34,0,0.623,0.037
400,800,500,800,150,47,1,0.087,0.008,0.886,0.019
400,800,500,800,160,47,0,0.819,0,0.176,0.005
400,800,500,800,160,47,1,0.398,0.001,0.589,0.012
400,800,500,800,170,47,0,0.985,0,0.015,0
400,800,500,800,170,47,1,0.792,0,0.208,0
400,800,500,900,130,47,0,0.001,0.053,0.946,0
400,800,500,900,130,47,1,0,0.316,0.684,0
400,800,500,900,140,47,0,0.01,0.003,0.97,0.017
400,800,500,900,140,47,1,0,0.066,0.93,0.004
400,800,500,900,150,47,0,0.256,0.001,0.719,0.024
400,800,500,900,150,47,1,0.056,0.008,0.925,0.011
400,800,500,900,160,47,0,0.779,0,0.216,0.005
400,800,500,900,160,47,1,0.323,0,0.664,0.013
400,800,500,900,170,47,0,0.968,0,0.032,0
400,800,500,900,170,47,1,0.735,0,0.264,0.001
400,800,500,1000,130,47,0,0,0.057,0.942,0.001
400,800,500,1000,130,47,1,0,0.295,0.705,0
400,800,500,1000,140,47,0,0.014,0.002,0.981,0.003
400,800,500,1000,140,47,1,0.002,0.071,0.925,0.002
400,800,500,1000,150,47,0,0.215,0,0.757,0.028
400,800,500,1000,150,47,1,0.046,0.008,0.936,0.01
400,800,500,1000,160,47,0,0.687,0,0.31,0.003
400,800,500,1000,160,47,1,0.317,0.003,0.674,0.006
400,800,500,1000,170,47,0,0.96,0,0.04,0
400,800,500,1000,170,47,1,0.703,0,0.297,0
400,800,600,700,130,47,0,0,0.034,0.959,0.007
400,800,600,700,130,47,1,0,0.236,0.762,0.002
400,800,600,700,140,47,0,0.045,0.001,0.799,0.155
400,800,600,700,140,47,1,0.001,0.037,0.925,0.037
400,800,600,700,150,47,0,0.434,0,0.321,0.245
400,800,600,700,150,47,1,0.129,0.003,0.693,0.175
400,800,600,700,160,47,0,0.917,0,0.052,0.031
400,800,600,700,160,47,1,0.611,0,0.309,0.08
400,800,600,700,170,47,0,0.996,0,0.003,0.001
400,800,600,700,170,47,1,0.915,0,0.081,0.004
400,800,600,800,130,47,0,0,0.044,0.954,0.002
400,800,600,800,130,47,1,0,0.245,0.754,0.001
400,800,600,800,140,47,0,0.024,0.003,0.919,0.054
400,800,600,800,140,47,1,0,0.041,0.947,0.012
400,800,600,800,150,47,0,0.327,0,0.558,0.115
400,800,600,800,150,47,1,0.085,0.004,0.846,0.065
400,800,600,800,160,47,0,0.855,0,0.131,0.014
400,800,600,800,160,47,1,0.469,0.001,0.494,0.036
400,800,600,800,170,47,0,0.992,0,0.008,0
400,800,600,800,170,47,1,0.834,0,0.165,0.001
400,800,600,900,130,47,0,0,0.036,0.964,0
400,800,600,900,130,47,1,0,0.27,0.73,0
400,800,600,900,140,47,0,0.018,0.004,0.965,0.013
400,800,600,900,140,47,1,0.002,0.072,0.924,0.002
400,800,600,900,150,47,0,0.284,0,0.677,0.039
400,800,600,900,150,47,1,0.056,0.009,0.907,0.028
400,800,600,900,160,47,0,0.785,0,0.206,0.009
400,800,600,900,160,47,1,0.327,0,0.649,0.024
400,800,600,900,170,47,0,0.968,0,0.032,0
400,800,600,900,170,47,1,0.721,0,0.278,0.001
400,800,600,1000,130,47,0,0,0.043,0.957,0
400,800,600,1000,130,47,1,0,0.266,0.734,0
400,800,600,1000,140,47,0,0.008,0.003,0.98,0.009
400,800,600,1000,140,47,1,0.002,0.041,0.956,0.001
400,800,600,1000,150,47,0,0.225,0,0.739,0.036
400,800,600,1000,150,47,1,0.044,0.015,0.928,0.013
400,800,600,1000,160,47,0,0.732,0,0.262,0.006
400,800,600,1000,160,47,1,0.328,0.003,0.656,0.013
400,800,600,1000,170,47,0,0.959,0,0.04,0.001
400,800,600,1000,170,47,1,0.679,0,0.32,0.001
400,800,700,800,130,47,0,0.001,0.029,0.961,0.009
400,800,700,800,130,47,1,0,0.182,0.818,0
400,800,700,800,140,47,0,0.017,0,0.83,0.153
400,800,700,800,140,47,1,0.005,0.036,0.927,0.032
400,800,700,800,150,47,0,0.354,0,0.351,0.295
400,800,700,800,150,47,1,0.093,0.004,0.714,0.189
400,800,700,800,160,47,0,0.908,0,0.048,0.044
400,800,700,800,160,47,1,0.554,0.002,0.326,0.118
400,800,700,800,170,47,0,0.992,0,0.005,0.003
400,800,700,800,170,47,1,0.909,0,0.086,0.005
400,800,700,900,130,47,0,0,0.024,0.975,0.001
400,800,700,900,130,47,1,0,0.206,0.794,0
400,800,700,900,140,47,0,0.015,0.002,0.931,0.052
400,800,700,900,140,47,1,0.001,0.039,0.95,0.01
400,800,700,900,150,47,0,0.272,0,0.585,0.143
400,800,700,900,150,47,1,0.068,0.008,0.819,0.105
400,800,700,900,160,47,0,0.839,0,0.129,0.032
400,800,700,900,160,47,1,0.441,0,0.507,0.052
400,800,700,900,170,47,0,0.986,0,0.014,0
400,800,700,900,170,47,1,0.849,0.001,0.145,0.005
400,800,700,1000,130,47,0,0,0.047,0.952,0.001
400,800,700,1000,130,47,1,0,0.239,0.761,0
400,800,700,1000,140,47,0,0.011,0.002,0.963,0.024
400,800,700,1000,140,47,1,0.001,0.051,0.944,0.004
400,800,700,1000,150,47,0,0.218,0,0.705,0.077
400,800,700,1000,150,47,1,0.045,0.005,0.901,0.049
400,800,700,1000,160,47,0,0.775,0,0.206,0.019
400,800,700,1000,160,47,1,0.325,0.001,0.642,0.032
400,800,700,1000,170,47,0,0.966,0,0.034,0
400,800,700,1000,170,47,1,0.691,0,0.306,0.003
400,800,800,900,130,47,0,0.001,0.024,0.967,0.008
400,800,800,900,130,47,1,0,0.204,0.795,0.001
400,800,800,900,140,47,0,0.007,0.001,0.864,0.128
400,800,800,900,140,47,1,0.002,0.03,0.939,0.029
400,800,800,900,150,47,0,0.266,0,0.391,0.343
400,800,800,900,150,47,1,0.08,0.006,0.726,0.188
400,800,800,900,160,47,0,0.85,0,0.071,0.079
400,800,800,900,160,47,1,0.488,0.001,0.348,0.163
400,800,800,900,170,47,0,0.993,0,0.007,0
400,800,800,900,170,47,1,0.887,0,0.103,0.01
400,800,800,1000,130,47,0,0,0.036,0.962,0.002
400,800,800,1000,130,47,1,0,0.193,0.807,0
400,800,800,1000,140,47,0,0.012,0.001,0.949,0.038
400,800,800,1000,140,47,1,0,0.049,0.938,0.013
400,800,800,1000,150,47,0,0.22,0,0.618,0.162
400,800,800,1000,150,47,1,0.027,0.009,0.875,0.089
400,800,800,1000,160,47,0,0.797,0,0.157,0.046
400,800,800,1000,160,47,1,0.446,0,0.482,0.072
400,800,800,1000,170,47,0,0.975,0,0.023,0.002
400,800,800,1000,170,47,1,0.831,0,0.164,0.005
400,800,900,1000,130,47,0,0,0.036,0.96,0.004
400,800,900,1000,130,47,1,0,0.212,0.788,0
400,800,900,1000,140,47,0,0.005,0.001,0.908,0.086
400,800,900,1000,140,47,1,0,0.045,0.942,0.013
400,800,900,1000,150,47,0,0.196,0.001,0.482,0.321
400,800,900,1000,150,47,1,0.032,0.009,0.796,0.163
400,800,900,1000,160,47,0,0.776,0,0.111,0.113
400,800,900,1000,160,47,1,0.393,0,0.426,0.181
400,800,900,1000,170,47,0,0.987,0,0.012,0.001
400,800,900,1000,170,47,1,0.836,0,0.142,0.022
400,900,200,300,130,47,0,0.006,0.469,0.507,0.018
400,900,200,300,130,47,1,0,0.887,0.111,0.002
400,900,200,300,140,47,0,0.133,0.136,0.608,0.123
400,900,200,300,140,47,1,0.014,0.687,0.261,0.038
400,900,200,300,150,47,0,0.717,0.021,0.181,0.081
400,900,200,300,150,47,1,0.243,0.451,0.23,0.076
400,900,200,300,160,47,0,0.981,0,0.017,0.002
400,900,200,300,160,47,1,0.676,0.231,0.082,0.011
400,900,200,300,170,47,0,0.998,0,0.002,0
400,900,200,300,170,47,1,0.896,0.094,0.01,0
400,900,200,400,130,47,0,0.007,0.357,0.632,0.004
400,900,200,400,130,47,1,0,0.775,0.224,0.001
400,900,200,400,140,47,0,0.103,0.088,0.777,0.032
400,900,200,400,140,47,1,0.015,0.476,0.498,0.011
400,900,200,400,150,47,0,0.613,0.016,0.356,0.015
400,900,200,400,150,47,1,0.216,0.297,0.47,0.017
400,900,200,400,160,47,0,0.951,0.001,0.048,0
400,900,200,400,160,47,1,0.662,0.131,0.201,0.006
400,900,200,400,170,47,0,0.996,0,0.004,0
400,900,200,400,170,47,1,0.926,0.045,0.029,0
400,900,200,500,130,47,0,0.003,0.279,0.718,0
400,900,200,500,130,47,1,0,0.702,0.298,0
400,900,200,500,140,47,0,0.091,0.07,0.829,0.01
400,900,200,500,140,47,1,0.011,0.337,0.647,0.005
400,900,200,500,150,47,0,0.511,0.014,0.47,0.005
400,900,200,500,150,47,1,0.145,0.175,0.668,0.012
400,900,200,500,160,47,0,0.888,0,0.111,0.001
400,900,200,500,160,47,1,0.603,0.075,0.322,0
400,900,200,500,170,47,0,0.995,0,0.005,0
400,900,200,500,170,47,1,0.912,0.028,0.06,0
400,900,200,600,130,47,0,0,0.223,0.777,0
400,900,200,600,130,47,1,0,0.684,0.316,0
400,900,200,600,140,47,0,0.055,0.069,0.871,0.005
400,900,200,600,140,47,1,0.006,0.296,0.697,0.001
400,900,200,600,150,47,0,0.465,0.009,0.525,0.001
400,900,200,600,150,47,1,0.091,0.133,0.768,0.008
400,900,200,600,160,47,0,0.883,0.002,0.115,0
400,900,200,600,160,47,1,0.517,0.044,0.438,0.001
400,900,200,600,170,47,0,0.99,0,0.01,0
400,900,200,600,170,47,1,0.884,0.017,0.099,0
400,900,200,700,130,47,0,0,0.2,0.8,0
400,900,200,700,130,47,1,0,0.678,0.322,0
400,900,200,700,140,47,0,0.051,0.04,0.903,0.006
400,900,200,700,140,47,1,0.002,0.26,0.737,0.001
400,900,200,700,150,47,0,0.384,0.009,0.599,0.008
400,900,200,700,150,47,1,0.068,0.094,0.832,0.006
400,900,200,700,160,47,0,0.852,0,0.146,0.002
400,900,200,700,160,47,1,0.405,0.024,0.571,0
400,900,200,700,170,47,0,0.984,0,0.016,0
400,900,200,700,170,47,1,0.823,0.003,0.174,0
400,900,200,800,130,47,0,0.001,0.21,0.789,0
400,900,200,800,130,47,1,0,0.631,0.369,0
400,900,200,800,140,47,0,0.042,0.031,0.924,0.003
400,900,200,800,140,47,1,0.001,0.24,0.759,0
400,900,200,800,150,47,0,0.354,0.011,0.629,0.006
400,900,200,800,150,47,1,0.046,0.047,0.904,0.003
400,900,200,800,160,47,0,0.787,0,0.213,0
400,900,200,800,160,47,1,0.372,0.012,0.615,0.001
400,900,200,800,170,47,0,0.977,0,0.023,0
400,900,200,800,170,47,1,0.801,0.004,0.195,0
400,900,200,900,130,47,0,0,0.204,0.796,0
400,900,200,900,130,47,1,0,0.628,0.372,0
400,900,200,900,140,47,0,0.027,0.035,0.935,0.003
400,900,200,900,140,47,1,0.001,0.24,0.759,0
400,900,200,900,150,47,0,0.296,0.005,0.696,0.003
400,900,200,900,150,47,1,0.045,0.049,0.905,0.001
400,900,200,900,160,47,0,0.725,0,0.274,0.001
400,900,200,900,160,47,1,0.315,0.008,0.677,0
400,900,200,900,170,47,0,0.949,0,0.051,0
400,900,200,900,170,47,1,0.771,0,0.229,0
400,900,200,1000,130,47,0,0,0.21,0.79,0
400,900,200,1000,130,47,1,0,0.639,0.361,0
400,900,200,1000,140,47,0,0.016,0.025,0.959,0
400,900,200,1000,140,47,1,0.003,0.25,0.747,0
400,900,200,1000,150,47,0,0.231,0.005,0.763,0.001
400,900,200,1000,150,47,1,0.053,0.054,0.892,0.001
400,900,200,1000,160,47,0,0.647,0.002,0.351,0
400,900,200,1000,160,47,1,0.293,0.006,0.698,0.003
400,900,200,1000,170,47,0,0.932,0,0.068,0
400,900,200,1000,170,47,1,0.698,0.002,0.299,0.001
400,900,300,400,130,47,0,0.002,0.209,0.776,0.013
400,900,300,400,130,47,1,0,0.617,0.38,0.003
400,900,300,400,140,47,0,0.107,0.029,0.713,0.151
400,900,300,400,140,47,1,0.016,0.304,0.629,0.051
400,900,300,400,150,47,0,0.614,0.005,0.256,0.125
400,900,300,400,150,47,1,0.266,0.133,0.476,0.125
400,900,300,400,160,47,0,0.969,0,0.028,0.003
400,900,300,400,160,47,1,0.707,0.045,0.215,0.033
400,900,300,400,170,47,0,0.999,0,0.001,0
400,900,300,400,170,47,1,0.936,0.014,0.049,0.001
400,900,300,500,130,47,0,0.002,0.168,0.826,0.004
400,900,300,500,130,47,1,0,0.526,0.474,0
400,900,300,500,140,47,0,0.08,0.017,0.861,0.042
400,900,300,500,140,47,1,0.004,0.199,0.789,0.008
400,900,300,500,150,47,0,0.509,0.003,0.441,0.047
400,900,300,500,150,47,1,0.169,0.081,0.711,0.039
400,900,300,500,160,47,0,0.921,0,0.077,0.002
400,900,300,500,160,47,1,0.623,0.035,0.328,0.014
400,900,300,500,170,47,0,0.995,0,0.005,0
400,900,300,500,170,47,1,0.934,0.004,0.061,0.001
400,900,300,600,130,47,0,0.003,0.14,0.856,0.001
400,900,300,600,130,47,1,0,0.465,0.535,0
400,900,300,600,140,47,0,0.045,0.02,0.928,0.007
400,900,300,600,140,47,1,0.005,0.145,0.847,0.003
400,900,300,600,150,47,0,0.411,0.001,0.57,0.018
400,900,300,600,150,47,1,0.093,0.052,0.839,0.016
400,900,300,600,160,47,0,0.837,0,0.161,0.002
