Min_Energy_Thresh_F,Max_Energy_Thresh_F,Min_Energy_Thresh_M,Max_Energy_Thresh_M,Foraging_Condition_Mean,Foraging_Condition_SD,Foraging_Condition_Kick,Egg_Neglect_Max,Did_Hatch,N,End_Energy_F,Mean_Energy_F,Var_Energy_F,End_Energy_M,Mean_Energy_M,Var_Energy_M,Total_Neglect,Max_Neglect,Season_Length,Scaled_Entropy,Scaled_Entropy_N_Adjusted
500,800,400,800,150,47,0,5,TRUE,195,643.4281282051282,669.7814461538461,11163.742051282052,572.3715435897436,643.6079076923077,15062.475487179487,6.0256410256410255,3.6615384615384614,46.15384615384615,0.8773992469499348,1.0161725193463975
500,800,400,800,150,47,0,5,FALSE,805,657.3931316770187,655.963347826087,11976.458596273293,635.2825664596273,620.5742807453416,16751.21694409938,17.428571428571427,10.288198757763976,58.37639751552795,0.972763959613982,1.4082772637005412
500,800,400,800,150,47,0,6,TRUE,242,648.3311446280992,670.9215867768595,10873.959628099174,595.9134049586777,643.4985082644628,14800.679669421488,7.190082644628099,4.264462809917355,47.81818181818182,0.8909790913477171,1.0549720308625303
500,800,400,800,150,47,0,6,FALSE,758,664.459345646438,655.1852506596306,11973.187361477572,628.3235303430079,619.8733799472295,16913.388060686015,17.829815303430077,10.596306068601583,58.687335092348285,0.9751301756824711,1.4224985806833275
500,800,400,800,150,47,0,7,TRUE,318,649.5106132075472,669.0512232704402,10972.63358490566,606.9893710691824,641.6752578616353,14921.915188679246,8.39937106918239,5,49.556603773584904,0.9109691142388802,1.1030273631920766
500,800,400,800,150,47,0,7,FALSE,682,659.6413607038123,652.9476847507332,12010.109692082111,624.457802052786,617.692560117302,16877.87651026393,18.737536656891496,11.045454545454545,59.47507331378299,0.9786772339073432,1.450217107638707
500,800,400,800,160,47,0,1,TRUE,198,672.8695555555555,713.7792828282828,8503.119646464647,651.633398989899,700.0137323232324,9483.336212121212,0.41919191919191917,0.3686868686868687,37.78787878787879,0.6499199253457665,0.6592421683115759
500,800,400,800,160,47,0,1,FALSE,802,683.8603703241895,678.6321857855362,11216.897980049875,674.7228092269327,658.0412182044888,14468.732693266833,7.634663341645886,5.403990024937656,48.30673316708229,0.8950254696227478,1.0670292990786272
500,800,400,800,160,47,0,2,TRUE,277,664.2017039711192,703.2873898916968,8961.38714801444,637.4794909747293,685.6536642599278,10866.830541516245,1.036101083032491,0.7689530685920578,38.68231046931408,0.691298475308699,0.7143571911102335
500,800,400,800,160,47,0,2,FALSE,723,690.9520027662518,680.0177842323651,11468.509723374827,666.3771341632089,656.0415172890733,14547.03827109267,8.250345781466114,5.9571230982019365,49.179806362378976,0.9080590910735103,1.0949655324211935
500,800,400,800,160,47,0,3,TRUE,398,664.5389899497487,690.5925025125628,9958.070100502513,636.7820502512562,674.9701633165829,11745.790703517589,2.158291457286432,1.4773869346733668,40.404522613065325,0.7478147256735468,0.795840155157271
500,800,400,800,160,47,0,3,FALSE,602,695.6511843853821,678.9113671096345,11272.10815614618,679.1117392026578,653.3303970099668,15098.623853820598,9.109634551495017,6.5647840531561465,50.41860465116279,0.9220368055818697,1.1283094431163905
500,800,400,800,160,47,0,4,TRUE,543,672.3369134438306,687.0981454880294,10213.424972375691,644.9997900552486,667.4228876611418,12707.45246777164,3.2025782688766116,2.1804788213627995,41.98526703499079,0.78473570807458215,0.8555458979443965
500,800,400,800,160,47,0,4,FALSE,457,701.6800722100656,678.9771312910284,11461.877461706783,676.859398249453,653.0831115973742,15252.60805251641,10.013129102844639,7.164113785557987,51.57330415754923,0.9314653130602927,1.1588393045213252
500,800,400,800,160,47,0,5,TRUE,629,678.4233116057234,689.9077360890302,10062.563974562798,649.1019650238474,673.9182193958665,12254.75252782194,3.6899841017488075,2.5707472178060415,42.69475357710652,0.7930198274296644,0.8754713263423322
500,800,400,800,160,47,0,5,FALSE,371,701.0114824797844,680.3669433962264,11224.599164420486,688.8229838274932,652.580897574124,16249.410188679245,10.835579514824797,7.69811320754717,52.73045822102426,0.9407835642283002,1.1862240154514108
500,800,400,800,160,47,0,6,TRUE,746,676.467663538874,689.7797975871314,10183.760227882038,655.1425831099195,672.7184168900804,12749.232399463806,4.071045576407506,2.9584450402144773,43.25201072386059,0.8064157434999796,0.8977082697487089
500,800,400,800,160,47,0,6,FALSE,254,710.2405590551181,681.3247952755905,11354.212992125984,676.9751417322834,656.2027992125984,15802.51940944882,11.71259842519685,8.830708661417322,53.75590551181102,0.947309936203651,1.2148219112602712
500,800,400,800,160,47,0,7,TRUE,826,686.8244079903147,685.8764092009685,10489.146513317191,657.2835205811137,667.4584322033899,13018.410605326877,5.289346246973365,3.6610169491525424,45.02905569007264,0.8359369502838929,0.9541879551926461
500,800,400,800,160,47,0,7,FALSE,174,700.2045402298851,675.9774022988506,12015.207011494253,673.6521149425288,646.8584942528736,16811.20367816092,12.632183908045977,9.528735632183908,54.94827586206897,0.9560555106985849,1.2441408663322888
500,800,400,800,170,47,0,1,TRUE,593,742.5400067453626,743.7901096121417,7804.362074198988,735.7286121416527,734.7846441821248,8663.334148397977,0.2175379426644182,0.18549747048903878,37.403035413153454,0.6097503844079035,0.6144549619692184
500,800,400,800,170,47,0,1,FALSE,407,730.6530171990172,695.4857321867322,11161.855307125306,716.6142063882064,679.1766904176905,14249.503734643735,4.749385749385749,3.9901719901719903,44.304668304668304,0.8449303229652533,0.948350839367346
500,800,400,800,170,47,0,2,TRUE,695,721.4297741007194,732.1651410071943,8228.525366906475,720.4354532374101,721.5613395683454,9035.52943884892,0.5985611510791367,0.4935251798561151,37.98992805755395,0.6429130281631266,0.6556217313573021
500,800,400,800,170,47,0,2,FALSE,305,741.5389213114754,697.2121901639345,11276.038524590163,727.0388229508196,682.0670032786885,14124.068655737705,5.377049180327869,4.459016393442623,45.28524590163934,0.8619782041740368,0.9793886895444986
500,800,400,800,170,47,0,3,TRUE,843,730.2094578884935,729.723103202847,8227.43315539739,714.4594246737842,715.0099169632266,9654.75112692764,0.9062870699881376,0.7580071174377224,38.487544483985765,0.6617434365313151,0.6811213421073256
500,800,400,800,170,47,0,3,FALSE,157,736.4944840764331,699.3712611464969,11135.286942675159,727.1984203821656,675.8051273885351,15036.917388535032,5.910828025477707,5.165605095541402,46.01910828025478,0.8748786869262707,1.0051323045508336
500,800,400,800,170,47,0,4,TRUE,887,726.0744836527621,726.1399875986472,8691.523246899662,717.5868861330327,714.9391172491545,9820.740732807215,1.181510710259301,0.9909808342728298,38.89289740698985,0.6740409665111342,0.6994366681227595
500,800,400,800,170,47,0,4,FALSE,113,747.318628318584,696.503575221239,11463.428849557522,743.064831858407,677.3044424778761,14968.15168141593,7.070796460176991,6.088495575221239,47.769911504424776,0.8928769193615137,1.0487164424401767
500,800,400,800,170,47,0,5,TRUE,941,728.1815653560043,722.7287810839532,8865.449086078639,718.7482954303932,710.391518597237,10056.479521785335,1.4473963868225292,1.1976620616365568,39.29543039319872,0.686201844456978,0.7173771089963457
500,800,400,800,170,47,0,5,FALSE,59,761.7984576271186,699.7876610169492,11281.794576271186,762.4172033898305,679.7120847457627,16178.99406779661,7.966101694915254,7,48.898305084745765,0.9038771639851053,1.07997985522236
500,800,400,800,170,47,0,6,TRUE,957,733.2359090909091,724.1240710553814,8916.102089864158,723.7970668756531,712.3023918495297,10280.832821316615,1.6363636363636365,1.3625914315569487,39.585161964472306,0.6945545155600577,0.7298071510279089
500,800,400,800,170,47,0,6,FALSE,43,747.1153488372094,701.9367674418604,11624.856976744186,770.136488372093,674.4701627906977,17236.40906976744,8.418604651162791,7.651162790697675,49.74418604651163,0.9148599315796726,1.1023425052848752
500,800,400,800,170,47,0,7,TRUE,976,728.9929692622951,723.1556936475409,8838.374077868852,724.2930450819672,712.1387428278689,10374.179651639344,1.716188524590164,1.4508196721311475,39.70696721311475,0.6957977197736628,0.7329366491409067
500,800,400,800,170,47,0,7,FALSE,24,749.4391666666667,700.092375,11561.391666666666,745.7569583333334,669.462125,15635.055,9.458333333333334,8.541666666666666,51,0.9268554774701009,1.1380901659199225
500,800,400,900,130,47,0,1,FALSE,1000,529.8771469528,577.837044,16347.70916,543.754326546,540.789065,22551.6854,38.796,29.106,59.544,0.7468861773569259,2.314691764699635
500,800,400,900,130,47,0,2,FALSE,1000,534.356257841,580.320827,15921.57635,537.813581505,541.290086,22411.45599,38.273,27.89,59.58,0.7582655616728785,2.2925643038926413
500,800,400,900,130,47,0,3,FALSE,1000,529.00403392,573.748905,16536.42531,524.36040156,535.204052,22462.78396,38.844,29.095,59.625,0.745375647450677,2.315928607893746
500,800,400,900,130,47,0,4,FALSE,1000,530.287125495,579.151078,15840.4146,528.996059394,542.520269,22555.93991,38.616,28.99,59.599,0.7474077276490806,2.295687238594935
500,800,400,900,130,47,0,5,FALSE,1000,536.74258122,579.078077,15796.83401,536.44599746,542.007414,22659.67189,38.566,28.721,59.691,0.7513414941034505,2.293463684374799
500,800,400,900,130,47,0,6,FALSE,1000,539.281901825,578.439237,16113.22172,540.837297821,541.670713,21823.77921,39.011,29.419,59.846,0.7461762770591446,2.324703530451278
500,800,400,900,130,47,0,7,FALSE,1000,547.029665531,581.488803,15447.89118,534.224922857,537.989897,22516.13269,39.202,29.73,60.039,0.7442074911502774,2.322011941396782
500,800,400,900,140,47,0,1,TRUE,2,561.1475,668.4685,8236.7,440.223,673.299,31248.4,0,0,37,0.6760473217891176,0.6860681186953812
500,800,400,900,140,47,0,1,FALSE,998,615.4869068136272,624.433373747495,13191.822214428857,639.4350867134268,634.128872745491,23323.836643286573,27.727454909819638,17.011022044088175,60.72645290581163,0.9285922786436801,1.789321224876032
500,800,400,900,140,47,0,2,TRUE,1,589.062,687.204,8830.17,494.54,698.833,26748.1,0,0,37,0.622593102246296,0.622593102246296
500,800,400,900,140,47,0,2,FALSE,999,610.5343023023023,622.242960960961,13409.362182182182,651.1165627527528,629.5573443443443,23403.511291291292,28.084084084084083,17.20820820820821,60.82282282282282,0.9303890582190404,1.8044338699835702
500,800,400,900,140,47,0,3,TRUE,1,670.703,658.654,10154.9,569.112,702.414,25126.3,2,2,40,0.7752800080998895,0.8160842190525153
500,800,400,900,140,47,0,3,FALSE,999,620.3638668668668,627.0030870870871,13138.645825825826,643.8933413413414,636.8094444444445,22994.491651651653,27.584584584584583,17.035035035035037,60.751751751751755,0.9337046865484812,1.7855965683008723
500,800,400,900,140,47,0,4,TRUE,6,571.199,641.5458333333333,12804.62,562.5896666666666,660.4231666666667,21005.583333333332,8.5,3.6666666666666665,49.833333333333336,0.9375156389782581,1.134920944627646
500,800,400,900,140,47,0,4,FALSE,994,614.4800206237425,626.8694024144869,12929.027746478872,641.9332364185111,635.6143802816902,23298.252706237425,27.535211267605632,16.696177062374247,60.723340040241446,0.9337431585878085,1.7836101951878742
500,800,400,900,140,47,0,5,TRUE,8,621.31975,661.83725,12537.04875,609.473625,723.02275,20018.5625,6.875,4.125,47.25,0.8933042654583475,1.0506516218591062
500,800,400,900,140,47,0,5,FALSE,992,617.2438971774194,624.4133346774194,13077.142550403225,639.1018427419355,631.9708709677419,23258.457308467743,28.291330645161292,17.293346774193548,60.87399193548387,0.9286899755297732,1.8104357333520595
500,800,400,900,140,47,0,6,TRUE,12,618.1976666666667,659.3165833333334,11717.418333333333,564.81875,686.4658333333333,20543.434166666666,9.5,5.166666666666667,51.25,0.9381587814854575,1.1588447180551653
500,800,400,900,140,47,0,6,FALSE,988,618.3979759109312,626.087245951417,12952.026862348179,643.4717353238866,631.2502034412955,23482.351012145748,28.041497975708502,16.960526315789473,60.83198380566802,0.9312433651519466,1.8016837961409993
500,800,400,900,140,47,0,7,TRUE,21,631.2748095238095,653.8321428571429,11671.269047619047,594.9822380952381,698.5007619047619,20254.795238095237,9.857142857142858,5.571428571428571,51.666666666666664,0.9389413664766227,1.1648969222125487
500,800,400,900,140,47,0,7,FALSE,979,624.6104458631256,624.8519274770174,13111.678161389173,629.2505024821246,626.0046149131767,23813.39997957099,28.357507660878447,17.49438202247191,60.84473953013279,0.9301853135605855,1.8160780862382429
500,800,400,900,150,47,0,1,TRUE,6,596.3539999999999,696.0001666666667,9735.035,629.779,742.7848333333334,15362.423333333332,0.5,0.5,38,0.6780632214938815,0.6908719588796971
500,800,400,900,150,47,0,1,FALSE,994,661.8162464788733,653.5556891348089,12279.108390342053,690.4925935613682,686.0646247484909,21542.616730382295,16.826961770623743,10.221327967806841,57.309859154929576,0.9625902407216139,1.3869628436992567
500,800,400,900,150,47,0,2,TRUE,15,635.9135333333334,678.2516,11206.323333333334,669.9055333333333,750.0040666666666,15700.006,2,1.4,40.13333333333333,0.7545004069254359,0.7978689199595
500,800,400,900,150,47,0,2,FALSE,985,660.5488639593908,654.1051147208121,12110.715309644671,685.6498741116751,687.6829289340102,21668.62445685279,16.782741116751268,10.169543147208122,57.52690355329949,0.9660763354293914,1.3853375688208105
500,800,400,900,150,47,0,3,TRUE,29,661.557551724138,673.4869310344827,11386.221724137931,591.5696206896552,717.2494137931035,17398.19172413793,2.896551724137931,2.103448275862069,41.62068965517241,0.8001619262945291,0.8664217428452472
500,800,400,900,150,47,0,3,FALSE,971,666.4864469618949,655.057745623069,12026.471256436664,695.7757476828012,689.7414871266735,21567.87025746653,17.021627188465498,10.119464469618949,57.640576725025745,0.9648570365625628,1.3930630229260579
500,800,400,900,150,47,0,4,TRUE,73,634.5362465753425,666.3003013698631,11877.53315068493,625.1961369863013,724.8489863013699,18169.81109589041,4.1506849315068495,2.73972602739726,43.41095890410959,0.8263712231894803,0.9213305002771833
500,800,400,900,150,47,0,4,FALSE,927,655.2314886731392,653.9521521035599,12078.055048543689,698.3943009708738,686.6033441208199,21624.129083063646,17.277238403451996,10.27831715210356,58.06364617044229,0.9685195732322709,1.4003961397984377
500,800,400,900,150,47,0,5,TRUE,126,647.5351587301587,664.807626984127,11333.08246031746,648.8442380952381,719.8808968253968,18547.084761904764,6.373015873015873,3.6984126984126986,46.62698412698413,0.8792684622473931,1.0240821734895291
500,800,400,900,150,47,0,5,FALSE,874,654.9456979405035,652.5339370709382,12184.460228832952,706.5941556064073,683.1413169336384,21584.737837528603,18.175057208237988,10.795194508009153,58.683066361556065,0.9715950038827948,1.4302388977495992
500,800,400,900,150,47,0,6,TRUE,178,648.753595505618,661.9672247191011,11736.489213483146,639.6851011235955,708.5113089887641,19464.642415730337,7.741573033707865,4.561797752808989,48.58426966292135,0.9064933390228636,1.082828486835753
500,800,400,900,150,47,0,6,FALSE,822,659.9508357664233,652.0904562043795,12072.300912408758,699.4612700729926,683.7677834549878,21929.677396593674,18.456204379562045,11.068126520681265,59.10827250608273,0.9752203921169714,1.4416077514542622
500,800,400,900,150,47,0,7,TRUE,260,657.2042461538462,663.0349384615384,11579.420076923077,657.2607615384616,712.1792076923077,18964.459846153844,8.934615384615384,5.373076923076923,50.30769230769231,0.9188873693907418,1.122262707601036
500,800,400,900,150,47,0,7,FALSE,740,653.3037135135135,651.9301013513514,12162.251229729729,706.7186486486487,680.2324743243244,22608.862945945944,19.283783783783782,11.562162162162162,59.64324324324324,0.9761823090035803,1.467070158247893
500,800,400,900,160,47,0,1,TRUE,114,667.4437631578948,693.4611228070175,9657.363684210526,715.0908421052632,757.559701754386,13120.427280701755,0.5,0.4473684210526316,37.94736842105263,0.6673786166310808,0.6791296789195966
500,800,400,900,160,47,0,1,FALSE,886,694.3521015801355,675.2197381489842,11503.702832957111,741.0339435665915,730.530532731377,18791.580203160273,8.388261851015802,6.054176072234763,49.3882618510158,0.9059189228241185,1.094651023052084
500,800,400,900,160,47,0,2,TRUE,181,668.1035193370166,681.7952375690608,10585.855856353592,715.8242651933701,750.2980773480663,14411.765414364641,1.6740331491712708,1.171270718232044,39.69613259668508,0.7335783721862529,0.7693938312415858
500,800,400,900,160,47,0,2,FALSE,819,690.552199023199,675.9735982905983,11622.971562881563,753.5882527472528,731.5374810744811,18548.384065934068,8.807081807081808,6.407814407814408,49.914529914529915,0.912342385319984,1.11149108836146
500,800,400,900,160,47,0,3,TRUE,293,670.8256757679181,682.5837883959044,10773.146689419795,706.4063720136519,749.856614334471,14719.90399317406,2.354948805460751,1.7167235494880546,40.77133105802048,0.7619268162809495,0.8135044478491985
500,800,400,900,160,47,0,3,FALSE,707,693.8381697312589,676.9890891089109,11739.368670438473,765.9310155586987,732.346558698727,18976.509434229138,9.644978783592645,6.920792079207921,51.03818953323904,0.9222535624848961,1.1407588183029924
500,800,400,900,160,47,0,4,TRUE,367,662.075408719346,677.8177847411445,11006.867547683923,701.5062915531336,743.4070354223434,15448.148092643052,3.2452316076294276,2.3787465940054497,42.05449591280654,0.7959294548336346,0.8685059790234617
500,800,400,900,160,47,0,4,FALSE,633,694.6564628751975,679.0438357030016,11532.078830963665,757.8535821011059,729.7034375987362,19339.205466034757,10.199052132701421,7.503949447077409,51.843601895734594,0.9315223180633594,1.162148164367966
500,800,400,900,160,47,0,5,TRUE,526,663.9840152091255,677.7404391634981,10826.508422053232,722.55636121673,739.752505703422,16298.161882129278,4.186311787072244,2.9790874524714828,43.47148288973384,0.8238493623859358,0.9178483111051977
500,800,400,900,160,47,0,5,FALSE,474,689.2583227848102,673.0392320675105,11856.62552742616,767.0284746835443,722.4671244725738,19907.532721518986,11.30379746835443,8.109704641350211,53.31645569620253,0.9450878144225955,1.2026869362126755
500,800,400,900,160,47,0,6,TRUE,661,680.4640968229954,679.2293540090772,11080.935446293495,733.3724296520423,741.8260045385779,16483.71458396369,4.987897125567322,3.5113464447806355,44.61422087745839,0.8387564019711293,0.950435612089315
500,800,400,900,160,47,0,6,FALSE,339,704.5927610619469,671.8442536873156,11801.31970501475,752.1471386430678,716.7939675516225,21014.059970501476,12.247787610619469,8.926253687315635,54.61356932153392,0.9532744883835488,1.2315107865979886
500,800,400,900,160,47,0,7,TRUE,741,685.7250661268556,678.2855222672065,11134.89056680162,728.1939001349527,737.1113603238866,17178.513765182186,5.5479082321187585,3.967611336032389,45.43859649122807,0.8465525148733632,0.970392430051725
500,800,400,900,160,47,0,7,FALSE,259,697.2882934362934,674.2582625482626,12454.445096525096,763.4293166023166,721.4333861003861,20864.747953667953,13.444015444015443,9.945945945945946,55.656370656370655,0.9581009929506494,1.2690446131302873
500,800,400,900,170,47,0,1,TRUE,446,718.4266905829596,721.9324506726457,8911.62600896861,799.4709775784753,797.6341390134529,11145.03168161435,0.32286995515695066,0.289237668161435,37.61210762331839,0.6289636559488193,0.63585327211352
500,800,400,900,170,47,0,1,FALSE,554,724.0672761732852,694.3032093862815,11524.919783393501,813.9019927797834,764.4679566787004,16622.137328519857,4.828519855595668,4.102888086642599,44.40252707581227,0.8407843843613556,0.9457246598160459
500,800,400,900,170,47,0,2,TRUE,572,713.770729020979,711.3743653846154,9568.10277972028,788.817993006993,786.0427867132867,11862.961888111888,0.7395104895104895,0.6381118881118881,38.22202797202797,0.662178761232975,0.6778314718544652
500,800,400,900,170,47,0,2,FALSE,428,736.0031378504673,700.0484205607477,11909.137242990655,839.7651845794393,768.7779158878504,17764.245303738317,5.453271028037383,4.672897196261682,45.38785046728972,0.8537690658144806,0.9724194894459094
500,800,400,900,170,47,0,3,TRUE,674,719.4677818991098,706.0500385756676,9692.639896142433,793.6956172106825,782.1960949554896,12531.551157270029,1.2551928783382789,1.032640949554896,39.038575667655785,0.6902422516932745,0.7167115834691633
500,800,400,900,170,47,0,3,FALSE,326,747.9745122699386,697.1224171779141,12311.231779141104,836.2547147239263,763.9506196319019,18564.943343558283,6.45398773006135,5.447852760736196,46.809815950920246,0.8764257068109715,1.0180944591921368
500,800,400,900,170,47,0,4,TRUE,810,720.6362024691358,706.6857962962963,10046.094567901235,800.6530456790124,780.9726419753086,13541.029037037037,1.8518518518518519,1.5271604938271606,39.94567901234568,0.7177528721380123,0.7572078948740144
500,800,400,900,170,47,0,4,FALSE,190,744.711,699.3825631578948,12456.474,839.7713,756.9816578947368,19496.659263157893,7.1,6.247368421052632,47.76842105263158,0.8900962923004658,1.0463727864515318
500,800,400,900,170,47,0,5,TRUE,889,721.4707604049494,705.0328076490439,9996.526209223846,800.3931867266592,777.6599617547806,14246.696614173228,2.175478065241845,1.8368953880764904,40.43419572553431,0.7309486746292289,0.7773996965437018
500,800,400,900,170,47,0,5,FALSE,111,760.5487117117117,699.938072072072,11779.604774774774,846.9168738738739,758.3391081081081,21917.132702702704,8.26126126126126,7.171171171171171,49.387387387387385,0.9081003055219167,1.0910659192136571
500,800,400,900,170,47,0,6,TRUE,933,727.0335798499464,710.0824876741693,9912.197942122186,809.9511371918543,783.0819281886388,13902.761789924973,2.3311897106109325,1.9710610932475885,40.646302250803856,0.7300011347726387,0.7802975191053968
500,800,400,900,170,47,0,6,FALSE,67,782.9541492537313,708.4498358208955,13514.90791044776,872.9974776119403,763.6515671641791,24480.417164179104,8.91044776119403,7.925373134328358,50.40298507462686,0.9144256198709877,1.1113991070414972
500,800,400,900,170,47,0,7,TRUE,978,728.8980572597137,707.7615490797546,10193.379263803681,814.2573987730061,780.9980582822086,14448.607658486708,2.665644171779141,2.2075664621676894,41.15235173824131,0.7406978973204607,0.798102404911649
500,800,400,900,170,47,0,7,FALSE,22,739.4478181818182,705.5905,12024.98,928.6389090909091,765.6261818181819,26697.704545454544,9.681818181818182,8.863636363636363,51.22727272727273,0.9256319503625219,1.1414927752630877
500,800,500,700,130,47,0,1,FALSE,1000,555.02996738,590.123221,15038.14423,480.624367251,513.555429,13017.46382,38.674,24.602,60.319,0.7610727829558663,2.285489961454156
500,800,500,700,130,47,0,2,FALSE,1000,541.69957513,588.854831,15610.35502,476.04119388,514.262147,12945.07141,38.263,23.935,60.321,0.7706088244610629,2.27259450493502
500,800,500,700,130,47,0,3,FALSE,1000,544.45525522,586.810369,15653.56535,479.02617723,515.364776,12857.29906,38.384,24.001,60.24,0.7658063973733916,2.2730995864415933
500,800,500,700,130,47,0,4,FALSE,1000,538.9529175,588.255781,15398.08317,480.871598282,514.480149,13120.33988,38.379,24.494,60.269,0.767854670763587,2.278400828576014
500,800,500,700,130,47,0,5,FALSE,1000,556.50056202,590.798541,15141.85002,480.465731266,514.913837,12977.64251,38.31,23.831,60.315,0.7710683021639192,2.275347713868425
500,800,500,700,130,47,0,6,FALSE,1000,542.88917041,587.051499,15615.26426,482.5027337,516.094783,12865.57119,38.252,24.225,60.164,0.7685877852783787,2.2724968788532434
500,800,500,700,130,47,0,7,FALSE,1000,544.32136365,588.819658,15405.30325,480.935580588,513.957162,12628.64121,38.314,24.015,60.166,0.766968738488244,2.2818200500728425
500,800,500,700,140,47,0,1,TRUE,1,545.533,727.466,5380.31,492.779,605.647,7821.65,3,1,42,0.8525332776203763,0.9422736226330475
500,800,500,700,140,47,0,1,FALSE,999,629.571964964965,639.09197997998,12516.437947947948,559.3083728028028,570.7861881881881,9210.283953953955,26.993993993993993,13.512512512512513,60.731731731731735,0.9403499579027166,1.764403667156503
500,800,500,700,140,47,0,2,TRUE,1,439.902,682.111,16157.9,642.967,622.528,6868.6,5,2,45,0.8692102675632718,0.9778615510086808
500,800,500,700,140,47,0,2,FALSE,999,623.4083833833834,639.7134874874874,12658.33136136136,563.7201551551551,570.1373563563563,9336.13019019019,27.086086086086087,13.696696696696696,60.725725725725724,0.940026868524819,1.766905495599053
500,800,500,700,140,47,0,3,TRUE,3,563.4200000000001,684.1403333333333,10100.986666666668,649.266,614.941,7491.966666666666,4.666666666666667,2,44.333333333333336,0.8498954933536241,0.9590062345698256
500,800,500,700,140,47,0,3,FALSE,997,624.9680290872618,640.0285366098295,12520.835777331997,564.2207678034102,571.4574343029087,9101.961725175526,27.0160481444333,13.40421263791374,60.78435305917753,0.940623882439037,1.7641778459656512
500,800,500,700,140,47,0,4,TRUE,6,567.7696666666667,673.7583333333333,10816.313333333334,606.9223333333333,613.3518333333334,6186.421666666667,7.833333333333333,3.5,48.833333333333336,0.9137489125498568,1.0984141371918414
500,800,500,700,140,47,0,4,FALSE,994,630.2657112676056,641.2721851106639,12479.787042253522,564.0194850100604,573.3173480885312,8947.128179074447,26.739436619718308,13.250503018108652,60.69818913480885,0.9424416699525253,1.7536017019687664
500,800,500,700,140,47,0,5,TRUE,11,603.5528181818182,688.7053636363636,10097.123636363636,544.8176363636363,611.4535454545454,8343.856363636363,8.727272727272727,4.090909090909091,50.18181818181818,0.9201800264237231,1.1246098892119767
500,800,500,700,140,47,0,5,FALSE,989,630.8831515672397,638.5800080889787,12446.170657229524,562.659812942366,569.8969100101112,9205.086572295248,27.42366026289181,13.62082912032356,60.853387259858444,0.939513396379217,1.7793545015419179
500,800,500,700,140,47,0,6,TRUE,17,602.5249411764705,675.5197647058824,10021.710588235293,574.0277647058823,600.7217647058824,7640.911764705882,13.470588235294118,5.470588235294118,56.76470588235294,0.9688745756885611,1.2813171008103854
500,800,500,700,140,47,0,6,FALSE,983,624.1264324516785,637.902552390641,12651.448535096642,566.1179776195321,569.5296693794506,9207.406459816888,27.777212614445574,14.141403865717193,60.88606307222788,0.9357720264581244,1.7933730037966156
500,800,500,700,140,47,0,7,TRUE,38,618.5353684210527,683.2881578947369,10431.273684210526,571.8860789473684,611.4357631578947,7205.050263157895,11.342105263157896,5.5,53.68421052631579,0.9450027967218562,1.2031461728079913
500,800,500,700,140,47,0,7,FALSE,962,625.1552081081081,636.9025103950104,13038.40634095634,566.5985956340957,569.9146018711019,9492.440509355509,27.381496881496883,13.73076923076923,60.83056133056133,0.940274969898405,1.7789573781353492
500,800,500,700,150,47,0,1,TRUE,20,669.06045,744.78885,7058.274,563.644,660.7985,6334.2535,0.5,0.35,37.85,0.6514488333676495,0.6651021352158482
500,800,500,700,150,47,0,1,FALSE,980,676.1823051020408,679.8384479591837,10670.886183673469,604.3046265306123,603.1291112244897,7989.050357142857,15.230612244897959,7.7214285714285715,56.27857142857143,0.9568123199193533,1.332120587894407
500,800,500,700,150,47,0,2,TRUE,45,644.0455333333333,717.5732666666667,8560.456222222223,595.2651777777778,632.4834888888889,6756.985111111111,2.311111111111111,1.1777777777777778,40.644444444444446,0.7462951195795418,0.7991419756570575
500,800,500,700,150,47,0,2,FALSE,955,678.1144753926701,678.6543696335078,10777.808732984293,609.2518869109948,602.1730722513089,8103.423507853403,16.1130890052356,8.163350785340315,57.11413612565445,0.9621541718969155,1.3600746275406164
500,800,500,700,150,47,0,3,TRUE,76,656.890947368421,711.3562105263157,8683.641710526315,577.0921578947368,627.0818684210526,7232.156578947369,4,2.1973684210526314,43.21052631578947,0.8142527398921177,0.9068671922435456
500,800,500,700,150,47,0,3,FALSE,924,678.3159772727273,677.433579004329,10846.23961038961,604.459012987013,601.4657218614718,7987.706525974026,16.0508658008658,8.16125541125541,57.01948051948052,0.9636038966745701,1.362068729398167
500,800,500,700,150,47,0,4,TRUE,159,659.8189937106919,704.3355849056604,9545.857295597485,609.5293270440252,621.3003396226416,6968.546289308176,5.962264150943396,3.0251572327044025,46.069182389937104,0.8616055538992425,0.9969315540413131
500,800,500,700,150,47,0,4,FALSE,841,674.3972378121284,673.3975897740785,11202.813947681332,604.354564803805,600.335079667063,7917.260261593341,17.173602853745543,8.423305588585018,58.27110582639715,0.9716530850574727,1.3976565309047606
500,800,500,700,150,47,0,5,TRUE,275,663.1132945454546,698.6815018181818,9640.064981818181,602.9225745454545,619.4086690909091,7172.333927272727,7.487272727272727,3.8327272727272725,48.20363636363636,0.8897978174464379,1.0605069525605362
500,800,500,700,150,47,0,5,FALSE,725,677.6205641379311,672.3589062068966,11169.009337931035,605.3032537931034,597.3021475862068,8163.840013793103,18.128275862068964,9.106206896551724,58.99172413793104,0.9743364256589635,1.4282246925162876
