iterations,maxEnergyThresh,minEnergyThresh,foragingMean,numSuccess,numAllFail,numParentFail,numEggTimeFail,numEggColdFail,hatchDays,totNeglect,maxNeglect,endEnergy_M,meanEnergy_M,varEnergy_M,endEnergy_F,meanEnergy_F,varEnergy_F
20000,250,50,133,4451,12701,1308,366,1174,56.2053,17.7435,10.0637,108.518,322.907,58394.3,111.316,261.295,36242.2
20000,250,50,136,7364,9146,1854,456,1180,53.1397,13.4829,7.37155,143.072,363.049,53167.9,136.083,289.795,33756.7
20000,250,50,139,10921,5578,2191,350,960,49.3195,9.24085,4.9822,176.518,408.035,47884.3,159.682,321.295,31296.4
20000,250,50,142,14256,2921,1935,248,640,45.6989,5.8451,3.19105,213.298,453.558,42357,183.003,353.125,28937.1
20000,250,50,145,16730,1242,1543,110,375,42.678,3.3404,1.929,252.449,495.745,36740.6,206.415,383.396,26606.3
20000,250,50,148,18354,432,987,45,182,40.6089,1.7858,1.0896,297.621,535.215,31544.6,232.679,410.995,23975.4
20000,250,50,151,19234,132,558,11,65,39.3469,0.89345,0.57765,346.781,570.664,26666.7,264.789,438.267,21366.1
20000,250,50,154,19687,32,256,0,25,38.6163,0.39605,0.27925,403.207,605.858,22138,302.209,464.784,18646.8
20000,250,50,157,19886,3,104,0,7,38.2444,0.1525,0.11595,462.683,638.308,18196,345.594,491.231,16009
20000,250,50,160,19950,1,49,0,0,38.0999,0.0608,0.04905,520.26,667.308,15116.8,389.947,516.134,13693.3
20000,250,100,130,2202,15483,522,446,1347,58.8315,22.6624,13.1086,87.5749,293.798,59853.6,75.6283,231.315,39888.2
20000,250,100,133,4418,12285,918,636,1743,56.6808,18.4255,10.0846,125.614,328.548,55298.2,109.832,259.44,36385.3
20000,250,100,136,7603,8586,1313,780,1718,53.5984,13.9525,7.3066,159.816,367.71,50705.2,137.73,288.264,33737
20000,250,100,139,11290,5089,1525,660,1436,49.8347,9.68415,5.0242,190.287,410.293,45823.8,162.676,320.174,31199.9
20000,250,100,142,14691,2605,1396,431,877,46.0921,6.16185,3.2255,224.542,455.567,40963.7,184.224,351.274,28913
20000,250,100,145,17067,1087,1100,231,515,43.0649,3.6378,1.9941,259.963,496.049,36181.6,207.34,381.584,26582.8
20000,250,100,148,18599,376,708,75,242,40.7517,1.88945,1.11475,301.719,536.995,31027.4,232.859,410.678,23943.5
20000,250,100,151,19387,115,391,18,89,39.422,0.9429,0.59945,350.769,572.835,26432.2,266.903,438.22,21280.2
20000,250,100,154,19759,27,186,5,23,38.6287,0.406,0.2781,405.643,606.665,21847.1,301.424,464.481,18676.7
20000,250,100,157,19897,2,94,1,6,38.2905,0.18285,0.1349,460.64,636.677,18400.7,343.361,489.872,16125.7
20000,250,100,160,19965,2,30,0,3,38.118,0.0728,0.05685,520.824,666.823,15094.2,390.436,516.846,13748.9
20000,250,150,130,2016,15070,369,806,1739,59.1633,23.274,12.7476,106.797,302.56,55855.4,76.1504,230.318,39958
20000,250,150,133,4217,11857,682,1115,2129,57.2642,19.1185,9.78595,143.311,334.22,51642.4,110.746,257.161,36294.4
20000,250,150,136,7392,8230,1053,1227,2098,54.3103,14.6973,7.1969,175.553,370.802,47913.3,138.363,286.012,33737.6
20000,250,150,139,11218,4899,1203,1052,1628,50.5545,10.3432,5.0434,205.219,412.782,43977.1,162.374,318.237,31450.2
20000,250,150,142,14650,2327,1210,718,1095,46.7313,6.6608,3.3126,234.937,454.129,39664.3,185.638,348.802,28969.3
20000,250,150,145,17192,1008,964,315,521,43.4419,3.9029,2.03765,267.945,495.552,35298,207.573,379.816,26617.2
20000,250,150,148,18655,353,584,138,270,41.1529,2.174,1.2079,307.114,534.658,30631.5,235.003,408.709,23991
20000,250,150,151,19470,78,331,45,76,39.5277,1.01395,0.617,355.253,572.666,26060,267.895,439.125,21197.2
20000,250,150,154,19772,23,177,6,22,38.706,0.4564,0.3034,405.379,604.902,21898,303.303,464.273,18530.1
20000,250,150,157,19906,6,80,1,7,38.3283,0.2077,0.14605,462.879,637.38,18237.2,346.17,490.786,16013
20000,250,150,160,19969,3,27,0,1,38.1364,0.0835,0.06305,523.108,668.448,15054.7,390.785,516.073,13741
20000,250,200,130,1781,14682,275,1229,2033,59.5154,23.9446,12.2479,128.707,313.351,51693.2,76.3292,229.032,39928.6
20000,250,200,133,3980,11480,530,1759,2251,57.6973,19.7876,9.4028,162.656,343.577,48281.2,111.843,255.964,36454.8
20000,250,200,136,7109,7939,844,1970,2138,54.9387,15.3727,6.9244,194.801,377.469,44879.5,140.439,285.34,33594
20000,250,200,139,10987,4675,1088,1645,1605,51.3723,11.0502,4.90125,222.194,415.14,41493.7,165.888,314.353,31286.1
20000,250,200,142,14330,2353,1083,1141,1093,47.7096,7.45885,3.3754,249.196,453.969,38180.4,188.553,345.11,28973.2
20000,250,200,145,17189,962,818,518,513,44.1534,4.4305,2.12145,279.36,495.558,34320.6,211.912,377.799,26682.2
20000,250,200,148,18701,303,579,199,218,41.4386,2.36505,1.21645,317.132,535.55,29978.4,238.169,408.993,23928.4
20000,250,200,151,19448,88,315,68,81,39.8185,1.2139,0.6786,361.55,572.883,25541.6,268.173,437.293,21295.1
20000,250,200,154,19790,17,164,7,22,38.8698,0.5608,0.34965,410.531,605.761,21750.9,304.736,463.394,18626.9
20000,250,200,157,19922,3,68,3,4,38.3792,0.24035,0.1597,466.213,637.191,17999,347.372,490.884,15895.4
20000,250,200,160,19962,1,37,0,0,38.1614,0.09965,0.0735,524.32,667.789,14941.6,389.615,516.314,13692.2
20000,300,0,130,1945,16022,986,192,855,58.5344,22.2696,13.9319,76.6459,290.616,63986.1,75.9864,231.562,39943.1
20000,300,0,133,3940,13024,1651,317,1068,56.3721,18.0743,10.6331,117.585,329.001,57423.3,106.627,258.529,36726.4
20000,300,0,136,6823,9352,2302,398,1125,53.2156,13.5663,7.65725,157.712,372.816,51505,134.086,287.915,34053.5
20000,300,0,139,10190,5900,2701,309,900,49.6251,9.5112,5.22895,192.984,415.163,45779.8,156.405,318.912,31692.4
20000,300,0,142,13399,3120,2605,205,671,46.1314,6.17525,3.46465,228.149,458.543,40383.7,176.042,348.707,29728.1
20000,300,0,145,15988,1417,2113,125,357,43.2488,3.752,2.1681,267.424,498.402,35161.8,199.637,377.551,27345.1
20000,300,0,148,17918,485,1364,51,182,40.9111,1.98665,1.22585,311.153,539.616,29877.2,226.682,408.024,24582.7
