iterations,maxEnergyThresh,minEnergyThresh,foragingMean,numSuccess,numAllFail,numParentFail,numEggTimeFail,numEggColdFail,hatchDays,totNeglect,maxNeglect,endEnergy_F,meanEnergy_F,varEnergy_F,endEnergy_M,meanEnergy_M,varEnergy_M,meanIncBout_F,varIncBout_F,meanForagingBout_F,varForagingBout_F,meanIncBout_M,varIncBout_M,meanForagingBout_M,varForagingBout_M
10000,150,100,142,7123,1126,1699,28,24,43.6354,4.1869,2.042,157.313,350.692,31803.7,192.576,456.878,43790.5,2.02709,0.176198,2.56623,121.557,2.18552,0.666387,2.44092,215.722
10000,150,100,145,8217,441,1305,13,24,41.2246,2.2911,1.1978,184.771,381.641,28730.1,237.441,500.252,37646,2.02079,0.118729,2.36651,56.8271,2.18475,0.664159,2.43771,212.886
10000,150,100,148,9019,131,837,5,8,39.6043,1.0833,0.619,217.793,411.021,25431.5,287.929,538.247,32057.8,2.01563,0.0896246,2.21847,25.1444,2.18352,0.659753,2.43268,209.842
10000,150,100,151,9474,36,489,1,0,38.7108,0.4638,0.284,252.396,438.557,22386.4,343.044,573.395,26529.6,2.01049,0.0543046,2.12805,6.94182,2.18187,0.653377,2.42675,206.826
10000,150,100,154,9747,5,247,0,1,38.2846,0.1802,0.1226,291.281,462.72,19356.7,402.035,608.259,22102.5,2.00647,0.030072,2.07308,1.66356,2.1799,0.645961,2.42049,203.863
10000,150,100,157,9866,3,131,0,0,38.1178,0.0728,0.0542,339.186,490.942,16476,464.569,639.894,18275.4,2.00324,0.0155561,2.04245,0.65434,2.17766,0.637556,2.4142,200.983
10000,150,100,160,9946,0,54,0,0,38.0497,0.0299,0.0221,385.255,515.662,14190.5,525.812,669.807,14983.9,2.00197,0.0072215,2.02491,0.196384,2.1753,0.628765,2.40801,198.184
10000,200,0,130,1089,7293,1618,0,0,55.5658,18.0552,13.2291,21.2204,218.031,47769.2,20.972,274.363,72051.2,2.49146,1.32637,3.93954,1749.39,2.18592,0.66849,2.42745,223.002
10000,200,0,133,1928,5731,2341,0,0,52.2824,13.3709,9.4434,59.906,254.628,42952.5,59.785,320.836,65267.2,2.4414,1.18815,3.76493,1261.3,2.19492,0.701221,2.44359,238.222
10000,200,0,136,3132,4055,2813,0,0,48.6497,9.1406,6.4155,90.9331,290.44,39075.4,96.1872,368.329,58726.6,2.37396,1.02997,3.43904,879.148,2.20195,0.72631,2.45523,246.553
10000,200,0,139,4617,2380,3003,0,0,44.8483,5.4468,3.8609,121.877,327.666,34945.3,131.105,416.843,52259.2,2.29253,0.809441,3.06569,541.807,2.20703,0.744765,2.46115,249.018
10000,200,0,142,5948,1316,2736,0,0,42.2585,3.1842,2.3017,148.508,356.9,31526.8,169.763,457.743,45901.2,2.22098,0.610453,2.75687,253.166,2.21032,0.756713,2.46292,248.343
10000,200,0,145,7346,599,2055,0,0,40.2225,1.5675,1.1991,182.61,387.791,27997.1,216.298,500.474,39741.8,2.14508,0.405725,2.49703,116.004,2.21199,0.762376,2.46118,246.094
10000,200,0,148,8412,216,1372,0,0,39.034,0.6974,0.56,216.236,414.813,24578.4,269.626,539.013,33245.4,2.09233,0.257746,2.31044,51.5842,2.21232,0.763191,2.45735,243.258
10000,200,0,151,9160,73,767,0,0,38.4511,0.3002,0.2471,257.426,440.793,21627.6,329.695,572.728,27485.8,2.05441,0.150446,2.19348,17.0121,2.21165,0.760253,2.45246,240.334
10000,200,0,154,9627,16,357,0,0,38.1493,0.0964,0.0856,299.853,466.431,18633.3,392.294,606.288,22617.6,2.02797,0.0729346,2.11358,3.24049,2.21022,0.7542,2.44698,237.406
10000,200,0,157,9834,1,165,0,0,38.0533,0.0341,0.0291,344.787,491.486,15937.4,455.734,638.129,18587.1,2.01489,0.0357419,2.07003,1.32498,2.20833,0.746798,2.44136,234.549
10000,200,0,160,9940,2,58,0,0,38.0125,0.0079,0.0076,391.071,517.898,13707.9,521.657,670.322,15046.2,2.00748,0.0202605,2.0372,0.360368,2.20611,0.73826,2.43575,231.756
10000,200,50,130,1254,7796,864,8,78,57.0176,19.9592,13.3575,40.7372,219.68,45264.3,39.9582,275.969,68449.5,2.39346,0.836064,4.04867,1668.82,2.21309,0.760035,2.45378,251.75
10000,200,50,133,2380,6207,1296,7,110,54.0087,15.2131,9.7571,75.0084,254.476,41007.7,80.7624,319.398,62189.9,2.36699,0.793824,3.84271,1272.16,2.21892,0.777601,2.46927,264.477
