iterations,maxEnergyThresh,minEnergyThresh,foragingMean,numSuccess,numAllFail,numParentFail,numEggTimeFail,numEggColdFail,hatchDays,totNeglect,maxNeglect,endEnergy_F,meanEnergy_F,varEnergy_F,endEnergy_M,meanEnergy_M,varEnergy_M,meanIncBout_F,varIncBout_F,meanForagingBout_F,varForagingBout_F,meanIncBout_M,varIncBout_M,meanForagingBout_M,varForagingBout_M
10000,300,100,148,7604,426,1721,8,241,41.7804,2.4996,1.8814,333.642,351.364,34435.5,222.97,594.636,110923,-nan,-nan,-nan,-nan,2.95236,47.1178,2.58506,4.64174
10000,300,100,151,8290,171,1419,2,118,40.4621,1.5226,1.2233,399.825,381.604,39223.7,233.172,622.975,113881,-nan,-nan,-nan,-nan,2.99452,50.1333,2.44106,2.95323
10000,300,100,154,8835,43,1084,0,38,39.5645,0.8976,0.7772,490.827,413.798,45730.8,238.833,655.98,117717,-nan,-nan,-nan,-nan,3.03789,53.1856,2.31155,1.65958
10000,300,100,157,9158,15,806,0,21,39.1904,0.6449,0.5976,579.577,443.672,53422.9,246.048,678.253,119638,-nan,-nan,-nan,-nan,3.0376,54.6013,2.2499,1.09987
10000,300,100,160,9361,3,633,0,3,38.9957,0.5166,0.4964,695.765,476.363,64495.5,241.563,706.501,123622,-nan,-nan,2.91584,5.2639,3.06131,56.7209,2.19717,0.741571
10000,300,150,130,642,7317,171,166,1704,59.8375,24.8416,15.824,116.446,203.111,27738.2,122.303,365.377,92643.8,-nan,-nan,-nan,-nan,2.48607,25.1297,3.81963,25.5777
10000,300,150,133,1482,5759,326,302,2131,58.328,20.8451,12.4738,155.27,232.569,25297.8,158.935,398.08,91408.8,-nan,-nan,-nan,-nan,2.56554,26.7749,3.90177,25.024
10000,300,150,136,2831,3985,517,372,2295,56.0166,16.6416,9.4657,186.628,260.389,23935.8,186.781,433.374,92308.4,-nan,-nan,-nan,-nan,2.61931,28.8297,3.81517,22.0659
10000,300,150,139,4530,2603,653,323,1891,52.9798,12.5554,6.9698,212.848,288.243,24412.3,214.506,472.156,93689.3,-nan,-nan,-nan,-nan,2.64364,30.9816,3.59719,17.6085
10000,300,150,142,6389,1355,762,236,1258,49.2823,8.6581,4.79,238.318,320.417,25732.4,237.054,515.96,96949.4,-nan,-nan,-nan,-nan,2.66559,34.2828,3.26028,12.1274
10000,300,150,145,7839,634,665,115,747,46.1906,5.8202,3.2763,268.948,352.372,27979.7,266.172,556.36,99615.4,-nan,-nan,-nan,-nan,2.64888,37.0392,2.9661,8.0706
10000,300,150,148,8814,232,567,57,330,43.7775,3.875,2.226,319.715,387.653,32100.8,291.887,593.849,103015,-nan,-nan,-nan,-nan,2.65412,40.1539,2.71933,5.01257
10000,300,150,151,9331,90,419,13,147,42.2823,2.7566,1.6298,375.669,422.341,37529.6,316.177,623.902,105992,-nan,-nan,-nan,-nan,2.65415,42.7666,2.5536,3.26192
10000,300,150,154,9677,14,258,6,45,41.3384,2.0758,1.2675,451.313,459.251,44704.6,335.432,651.708,109612,-nan,-nan,3.00576,5.72918,2.69348,45.9027,2.43357,2.11762
10000,300,150,157,9775,6,204,0,15,40.8672,1.7488,1.1115,544.878,497.123,54818.3,351.527,675.251,113107,0.30432,2.067,2.74598,4.19934,2.74051,48.7223,2.36124,1.53478
10000,300,150,160,9867,0,126,0,7,40.6519,1.6024,1.0391,655.633,536.257,67420.4,357.432,700.919,117989,0.167469,1.22632,2.55147,2.91019,2.8165,52.102,2.3009,1.11625
10000,300,200,130,518,6263,56,501,2662,60.264,26.0176,15.1151,141.75,226.825,24580.4,148.231,353.139,77321.7,-nan,-nan,-nan,-nan,2.56543,21.241,4.36568,30.6645
10000,300,200,133,1355,4660,98,760,3127,59.111,22.1911,11.8497,177.982,252.131,22068.7,181.035,380.946,76607.2,-nan,-nan,-nan,-nan,2.62332,22.3194,4.34963,27.8032
10000,300,200,136,2685,3055,158,1015,3087,57.0524,17.9407,9.0464,207.993,278.004,20647.3,211.634,412.572,76831.6,-nan,-nan,-nan,-nan,2.65024,23.5508,4.20289,23.7692
10000,300,200,139,4512,1924,220,917,2427,54.1466,13.8516,6.879,228.266,302.551,20633.6,237.293,444.39,77878.5,-nan,-nan,-nan,-nan,2.65374,25.0596,3.89729,18.1454
10000,300,200,142,6467,942,267,668,1656,50.4941,9.7968,4.9229,250.089,331.462,21365.6,263.32,482.199,79653,-nan,-nan,-nan,-nan,2.63539,27.0913,3.51944,12.8613
10000,300,200,145,8076,402,230,411,881,47.0146,6.5607,3.3771,271.206,360.718,22930.7,291.861,518.637,81454,-nan,-nan,-nan,-nan,2.58778,29.1372,3.18031,8.7929
10000,300,200,148,9074,145,166,159,456,44.1281,4.1808,2.3136,293.489,389.508,25197.2,325.723,554.036,83488.5,1.17512,5.89037,3.49523,8.17734,2.5465,31.4465,2.87356,5.45026
10000,300,200,151,9602,45,124,63,166,41.9785,2.5775,1.5455,322.496,423.894,29115.8,363.788,586.337,85667.7,0.978815,5.83463,3.03352,5.23284,2.48586,33.4595,2.65569,3.54011
10000,300,200,154,9852,18,64,14,52,40.6641,1.64,1.0807,363.185,456.466,33546.5,400.596,613.51,88276.8,0.785691,5.25224,2.74765,3.48777,2.4608,35.6685,2.51615,2.48805
10000,300,200,157,9928,4,42,2,24,39.9082,1.1179,0.8164,412.099,488.739,39699.9,436.987,636.138,90146.6,0.630899,4.61731,2.56242,2.48867,2.41879,37.1452,2.40498,1.65007
10000,300,200,160,9970,1,28,0,1,39.4282,0.7889,0.6517,482.248,528.237,48630.7,472.959,660.568,93688.9,0.432277,3.41751,2.42731,1.8548,2.42807,39.5745,2.33277,1.21683
10000,300,250,130,379,5110,19,1289,3203,60.6006,27.1832,13.2218,166.882,256.471,22166.4,173.221,370.659,70260,-nan,-nan,-nan,-nan,2.188,16.2047,4.11233,25.199
10000,300,250,133,1030,3489,30,2074,3377,59.8231,23.5471,10.3045,203.435,281.643,19945.2,204.342,395.615,69162.5,-nan,-nan,-nan,-nan,2.21517,16.7876,4.06453,22.8334
10000,300,250,136,2418,2039,49,2476,3018,58.1948,19.4574,7.9219,233.608,307.264,18739.1,234.268,423.792,69166.7,-nan,-nan,-nan,-nan,2.22542,17.6275,3.82548,18.3252
10000,300,250,139,4291,1172,78,2356,2103,55.7357,15.4061,5.9526,256.035,333.645,18858.4,262.43,455.105,69765.9,-nan,-nan,-nan,-nan,2.22091,18.7587,3.51738,13.3197
10000,300,250,142,6341,563,76,1782,1238,52.6468,11.5496,4.3211,277.259,360.572,19601.8,286.92,489.368,70834.8,-nan,-nan,-nan,-nan,2.20485,20.2179,3.17638,8.91925
10000,300,250,145,8039,225,80,1031,625,49.2569,8.2554,3.116,297.285,390.467,21397.8,319.012,525.587,72242.8,-nan,-nan,-nan,-nan,2.18022,22.0273,2.87088,5.73052
10000,300,250,148,9186,98,55,410,251,46.1256,5.6165,2.2113,319.061,423.434,24144,355.689,563.764,73746.8,1.0822,6.32337,2.8034,4.46147,2.14843,24.198,2.62211,3.54793
10000,300,250,151,9696,29,42,155,78,43.9758,3.9498,1.6517,345.844,456.784,27739,399.414,595.588,75202.9,0.976359,6.63223,2.56683,2.78007,2.09723,25.8825,2.45407,2.28067
10000,300,250,154,9904,6,28,33,29,42.4644,2.8538,1.3151,375.158,493.955,33068.6,453.762,626.327,76545.2,0.866362,6.8255,2.39176,1.72413,2.04301,27.692,2.32764,1.46719
10000,300,250,157,9967,1,22,6,4,41.6021,2.2516,1.1363,415.58,530.068,39508.1,509.109,651.934,78376,0.728206,6.24524,2.28207,1.15003,2.0028,29.1417,2.25409,1.00959
10000,300,250,160,9996,0,4,0,0,41.0747,1.8923,1.0465,468.674,569.876,48057.1,563.368,676.648,81227.1,0.568159,5.25277,2.2003,0.68779,1.98704,30.9568,2.19418,0.680391
10000,350,0,130,0,8367,1633,0,0,57.4571,21.285,19.1283,78.9793,133.08,40780.1,62.6911,366.939,123459,-nan,-nan,-nan,-nan,2.47386,35.6493,2.75481,13.3552
10000,350,0,133,0,7162,2838,0,0,54.7823,16.7569,14.6895,124.188,164.772,38089.7,93.8346,417.618,120679,-nan,-nan,-nan,-nan,2.54389,38.1165,2.86158,14.8556
10000,350,0,136,0,5691,4309,0,0,51.6811,12.4517,10.6789,166.879,192.514,37153.1,109.882,467.318,119939,-nan,-nan,-nan,-nan,2.56283,39.821,2.82892,13.6163
10000,350,0,139,0,4088,5912,0,0,48.1632,8.4671,7.2215,214.175,217.701,37409.5,115.768,521.133,119608,-nan,-nan,-nan,-nan,2.54858,41.3383,2.69287,10.7711
10000,350,0,142,0,2632,7368,0,0,44.9262,5.313,4.5543,273.603,242.686,38818.6,113.602,570.839,119569,-nan,-nan,-nan,-nan,2.49788,42.024,2.51923,7.70924
