iterations,maxEnergyThresh,minEnergyThresh,foragingMean,numSuccess,numAllFail,numParentFail,numEggTimeFail,numEggColdFail,hatchDays,totNeglect,maxNeglect,endEnergy_F,meanEnergy_F,varEnergy_F,endEnergy_M,meanEnergy_M,varEnergy_M,meanIncBout_F,varIncBout_F,meanForagingBout_F,varForagingBout_F,meanIncBout_M,varIncBout_M,meanForagingBout_M,varForagingBout_M
10000,150,100,151,9406,25,568,0,1,38.6194,0.4015,0.2738,249.897,437.771,22564.5,342.459,575.909,26748.3,2.01683,0.0561583,2.13162,0.585214,2.0893,0.284161,2.05617,0.239106
10000,150,100,154,9714,10,275,0,1,38.2902,0.1844,0.1349,291.189,462.406,19449.4,398.458,606.522,22473.6,2.00993,0.0319182,2.07716,0.291725,2.05739,0.165169,2.02929,0.113688
10000,150,100,157,9871,1,128,0,0,38.101,0.0624,0.048,336.735,489.037,16608.2,464.657,640.978,18114.1,2.005,0.0174733,2.04129,0.121742,2.03507,0.093863,2.01119,0.0389211
10000,150,100,160,9933,1,66,0,0,38.0378,0.0222,0.0189,383.884,514.47,14100.4,526.104,670.289,14848.3,2.00225,0.00885629,2.02459,0.0633366,2.0223,0.0567904,2.00455,0.014303
10000,200,0,130,1057,7287,1656,0,0,55.4613,17.8335,13.3471,13.5314,216.104,48719.2,13.5157,271.968,72927.2,2.5987,1.60546,3.97567,26.9391,2.9209,3.47321,3.70358,23.0381
10000,200,0,133,1897,5682,2421,0,0,52.2018,13.1405,9.5909,52.8856,252.32,43624.4,51.7147,318.354,66198.5,2.53079,1.4119,3.77322,21.8835,2.82736,3.06368,3.53323,19.3733
10000,200,0,136,3142,3911,2947,0,0,48.256,8.6843,6.2603,84.3191,291.085,39136.8,88.9623,369.161,59387.9,2.44205,1.18514,3.41132,15.5086,2.69692,2.54135,3.21387,14.1094
10000,200,0,139,4545,2350,3105,0,0,44.7882,5.3063,3.883,116.905,326.417,35324.7,127.209,416.213,52474.7,2.34414,0.946379,3.04384,10.0835,2.56339,2.0453,2.86521,8.9789
10000,200,0,142,6104,1191,2705,0,0,41.8217,2.8229,2.1366,146.992,361.013,31480.5,169.251,463.212,45697.4,2.24116,0.659603,2.71168,5.94541,2.4256,1.53288,2.53509,4.8367
10000,200,0,145,7353,550,2097,0,0,40.0795,1.4582,1.1576,181.606,388.915,27951.3,215.498,502.195,39720.7,2.16304,0.448576,2.47813,3.30008,2.32689,1.17559,2.31768,2.42903
10000,200,0,148,8466,206,1328,0,0,38.9612,0.6464,0.5338,218.927,417.262,24675.7,271.526,539.273,32953.1,2.10244,0.278845,2.29634,1.64006,2.23007,0.770736,2.1758,1.2119
10000,200,0,151,9154,67,779,0,0,38.399,0.2628,0.2236,257.759,441.129,21470.9,327.607,572.124,27662.2,2.0608,0.159901,2.18611,0.822946,2.15993,0.520327,2.08954,0.499094
10000,200,0,154,9604,12,384,0,0,38.1503,0.0971,0.0847,300.082,467.768,18585.7,391.195,605.705,22898.8,2.03465,0.0870268,2.11213,0.400078,2.10349,0.313425,2.04435,0.187441
10000,200,0,157,9837,6,157,0,0,38.0458,0.0292,0.0274,343.106,491.49,16065.6,456.134,638.771,18657.7,2.01628,0.0407955,2.06637,0.205446,2.06407,0.181049,2.01917,0.0668027
10000,200,0,160,9923,2,75,0,0,38.0191,0.0121,0.0115,390.713,517.135,13689.1,516.334,667.791,15436.6,2.0084,0.0196599,2.04186,0.118017,2.04073,0.104974,2.00953,0.0288994
10000,200,50,130,1231,7621,1110,0,38,56.6009,19.151,13.1931,28.961,219.012,46327.5,31.5177,276.431,68882.8,2.49931,1.07433,4.00626,26.0236,2.79428,2.57724,3.83712,23.9055
10000,200,50,133,2282,5968,1692,2,56,53.5174,14.5224,9.6977,67.4057,253.673,41489.7,69.5086,318.976,63521.6,2.45576,0.983843,3.83837,21.8925,2.72888,2.37088,3.63032,19.5029
10000,200,50,136,3647,4211,2070,0,72,49.8748,10.1728,6.707,98.6557,288.539,37880.4,105.746,364.719,57386.3,2.38357,0.854581,3.49546,15.7556,2.62983,2.01159,3.32037,14.3619
10000,200,50,139,5217,2591,2086,3,103,46.2944,6.5602,4.3388,126.509,323.057,34330.5,141.913,410.297,51488.3,2.30744,0.69944,3.14316,10.723,2.521,1.67735,2.97387,9.53186
10000,200,50,142,6824,1276,1843,0,57,42.909,3.6359,2.5277,158.049,357.29,30726.5,181.45,458.922,44887.7,2.2141,0.491956,2.76948,6.18301,2.40392,1.31908,2.58694,4.98148
10000,200,50,145,7905,590,1450,0,55,40.9009,2.042,1.4701,187.514,385.377,27796.8,220.092,495.91,39414.5,2.15746,0.380168,2.53268,3.67938,2.31821,1.04469,2.37986,2.82262
10000,200,50,148,8908,219,844,0,29,39.3643,0.9225,0.7093,221.551,414.935,24552,275.3,537.878,32946.4,2.09223,0.216535,2.3183,1.74816,2.22293,0.715786,2.19439,1.23205
10000,200,50,151,9463,71,456,0,10,38.6067,0.4007,0.3222,261.352,441.389,21395.2,334.186,574.078,27389.8,2.05453,0.134513,2.19537,0.916202,2.15434,0.470106,2.0967,0.532298
10000,200,50,154,9740,21,233,0,6,38.2598,0.1683,0.1399,301.45,466.642,18617.8,395.447,606.658,22585.4,2.03295,0.0771297,2.12133,0.487512,2.10426,0.313736,2.05062,0.217654
10000,200,50,157,9913,0,86,0,1,38.0832,0.0525,0.0452,344.012,491.21,15981.1,454.815,636.211,18609.1,2.01563,0.0351769,2.07246,0.236105,2.06662,0.183617,2.02114,0.0671049
10000,200,50,160,9958,1,41,0,0,38.0237,0.0145,0.0135,390.152,516.594,13655.4,515.998,666.854,15300.8,2.00913,0.0230155,2.04147,0.109808,2.04005,0.0992721,2.01071,0.0338674
10000,200,100,130,1291,7805,712,11,181,57.5601,20.4632,12.8254,47.1081,223.788,43607,49.6153,280.433,65456.1,2.37008,0.663541,4.05922,25.5897,2.66279,1.92086,3.89398,22.9672
10000,200,100,133,2367,6305,1107,20,201,55.038,16.1745,9.6516,82.0692,253.232,39675.1,85.595,317.665,60733.3,2.33805,0.604573,3.91336,21.8171,2.60599,1.74659,3.70466,19.1438
10000,200,100,136,3897,4281,1501,44,277,51.3798,11.5463,6.7577,113.205,287.068,36330,118.949,361.297,55676.4,2.29577,0.556374,3.54114,15.714,2.52951,1.51904,3.32592,12.9794
10000,200,100,139,5603,2626,1537,23,211,47.6156,7.6521,4.5177,142.504,320.746,33002,152.064,407.283,50348.1,2.23112,0.456049,3.1694,10.4619,2.44766,1.33509,2.98198,8.69694
10000,200,100,142,7206,1302,1335,18,139,44.1515,4.5788,2.7875,169.192,353.338,30192.8,190.011,454.063,44414.1,2.17238,0.353884,2.82014,6.32551,2.36093,1.12039,2.64097,5.02831
10000,200,100,145,8395,519,976,6,104,41.524,2.4868,1.6097,197.541,386.506,27187.9,231.223,494.863,38649,2.11961,0.260571,2.53023,3.54509,2.27148,0.843365,2.38618,2.65903
10000,200,100,148,9189,169,580,3,59,39.7968,1.216,0.8421,227.782,413.892,24193.1,280.473,534.83,32702.8,2.07667,0.179918,2.32714,1.76401,2.20003,0.595072,2.20872,1.21087
10000,200,100,151,9605,63,309,0,23,38.8735,0.5742,0.4307,261.18,438.734,21407.5,333.013,569.962,27562.9,2.04707,0.111079,2.20872,0.991902,2.14905,0.441609,2.10977,0.552398
10000,200,100,154,9849,16,125,1,9,38.357,0.2302,0.18,304.427,466.641,18401.3,394.41,604.545,22712.1,2.0286,0.072575,2.12157,0.457471,2.0979,0.276263,2.0545,0.225988
10000,200,100,157,9931,3,66,0,0,38.1333,0.0839,0.07,344.184,490.827,15913.5,456.051,637.705,18773.4,2.01442,0.0339852,2.07416,0.246137,2.06559,0.177899,2.02348,0.0790572
10000,200,100,160,9972,0,27,0,1,38.0496,0.0308,0.026,389.581,516.632,13819.9,519.197,668.813,15397.2,2.00806,0.0170629,2.04241,0.116208,2.03927,0.100373,2.01134,0.033904
10000,200,150,130,1203,7911,394,132,360,58.476,21.7789,12.3356,61.6529,227.469,41409.1,65.8108,284.691,62250.6,2.21395,0.382041,4.03053,24.2148,2.44981,1.23326,3.85083,21.2412
10000,200,150,133,2395,6250,711,213,431,56.0823,17.3765,9.3124,97.8721,257.109,37874.6,100.256,321.113,58125.9,2.19577,0.379348,3.82693,20.3547,2.42244,1.22465,3.61784,17.0518
10000,200,150,136,4062,4341,908,217,472,52.7368,12.8949,6.6773,128.985,288.171,34588.9,137.175,363.499,53168.1,2.16212,0.33996,3.52749,15.1131,2.37813,1.14107,3.30102,12.2147
10000,200,150,139,5800,2553,1081,191,375,49.0864,8.9291,4.5652,153.872,318.313,31886,168.099,403.69,48428.8,2.13309,0.305578,3.19217,10.507,2.32978,1.02013,2.96854,7.98661
10000,200,150,142,7367,1330,918,116,269,45.4714,5.6007,2.9717,181.406,352.97,29265.2,202.535,448.836,43407.9,2.09829,0.254113,2.82512,6.34814,2.26563,0.852022,2.63873,4.64027
10000,200,150,145,8684,476,638,56,146,42.3082,3.0484,1.7116,205.49,383.041,26485.4,244.038,495.567,37587.6,2.06438,0.189425,2.52202,3.3564,2.21399,0.69758,2.37535,2.51939
10000,200,150,148,9353,177,388,22,60,40.4324,1.6544,0.9866,234.703,412.062,23982.6,287.21,531.469,32394.9,2.04651,0.147891,2.33207,1.77762,2.16237,0.529541,2.21755,1.23547
10000,200,150,151,9702,38,237,7,16,39.1626,0.7627,0.4971,267.598,439.059,21142,338.716,570.465,27381,2.02844,0.0894594,2.20639,0.919583,2.12688,0.398228,2.10676,0.481314
10000,200,150,154,9873,13,107,1,6,38.5232,0.3357,0.2341,305.591,464.884,18278.4,399.062,605.644,22325.1,2.01653,0.0514091,2.11974,0.440742,2.08478,0.251597,2.05148,0.211362
