Min_Energy_Thresh_F,Max_Energy_Thresh_F,Min_Energy_Thresh_M,Max_Energy_Thresh_M,Foraging_Condition_Mean,Foraging_Condition_SD,Foraging_Condition_Kick,Success,Fail_Dead_Parent,Fail_Egg_Neglect_Max,Fail_Egg_Neglect_Cumulative
400,500,500,1000,130,47,0,0.002,0.093,0.897,0.008
400,500,500,1000,130,47,1,0,0.724,0.275,0.001
400,500,500,1000,140,47,0,0.044,0.008,0.814,0.134
400,500,500,1000,140,47,1,0,0.41,0.575,0.015
400,500,500,1000,150,47,0,0.432,0,0.321,0.247
400,500,500,1000,150,47,1,0.056,0.227,0.595,0.122
400,500,500,1000,160,47,0,0.93,0,0.039,0.031
400,500,500,1000,160,47,1,0.401,0.131,0.386,0.082
400,500,500,1000,170,47,0,0.999,0,0.001,0
400,500,500,1000,170,47,1,0.777,0.052,0.164,0.007
400,500,600,700,130,47,0,0.001,0.096,0.861,0.042
400,500,600,700,130,47,1,0,0.755,0.245,0
400,500,600,700,140,47,0,0.1,0.01,0.616,0.274
400,500,600,700,140,47,1,0.002,0.41,0.544,0.044
400,500,600,700,150,47,0,0.651,0,0.149,0.2
400,500,600,700,150,47,1,0.125,0.193,0.562,0.12
400,500,600,700,160,47,0,0.989,0,0.005,0.006
400,500,600,700,160,47,1,0.586,0.054,0.319,0.041
400,500,600,700,170,47,0,0.999,0,0.001,0
400,500,600,700,170,47,1,0.903,0.012,0.085,0
400,500,600,800,130,47,0,0,0.094,0.885,0.021
400,500,600,800,130,47,1,0,0.748,0.252,0
400,500,600,800,140,47,0,0.081,0.004,0.714,0.201
400,500,600,800,140,47,1,0.003,0.412,0.555,0.03
400,500,600,800,150,47,0,0.569,0,0.236,0.195
400,500,600,800,150,47,1,0.095,0.217,0.585,0.103
400,500,600,800,160,47,0,0.961,0,0.029,0.01
400,500,600,800,160,47,1,0.492,0.09,0.382,0.036
400,500,600,800,170,47,0,1,0,0,0
400,500,600,800,170,47,1,0.859,0.032,0.107,0.002
400,500,600,900,130,47,0,0,0.09,0.894,0.016
400,500,600,900,130,47,1,0,0.736,0.264,0
400,500,600,900,140,47,0,0.062,0.003,0.766,0.169
400,500,600,900,140,47,1,0.002,0.398,0.584,0.016
400,500,600,900,150,47,0,0.509,0,0.309,0.182
400,500,600,900,150,47,1,0.069,0.24,0.607,0.084
400,500,600,900,160,47,0,0.951,0,0.036,0.013
400,500,600,900,160,47,1,0.461,0.088,0.396,0.055
400,500,600,900,170,47,0,1,0,0,0
400,500,600,900,170,47,1,0.81,0.041,0.149,0
400,500,600,1000,130,47,0,0,0.083,0.907,0.01
400,500,600,1000,130,47,1,0,0.715,0.285,0
400,500,600,1000,140,47,0,0.025,0.008,0.817,0.15
400,500,600,1000,140,47,1,0,0.433,0.558,0.009
400,500,600,1000,150,47,0,0.458,0.001,0.328,0.213
400,500,600,1000,150,47,1,0.052,0.229,0.604,0.115
400,500,600,1000,160,47,0,0.93,0,0.037,0.033
400,500,600,1000,160,47,1,0.369,0.115,0.437,0.079
400,500,600,1000,170,47,0,0.999,0,0.001,0
400,500,600,1000,170,47,1,0.794,0.038,0.161,0.007
400,500,700,800,130,47,0,0,0.08,0.889,0.031
400,500,700,800,130,47,1,0,0.709,0.288,0.003
400,500,700,800,140,47,0,0.055,0.008,0.648,0.289
400,500,700,800,140,47,1,0.004,0.39,0.577,0.029
400,500,700,800,150,47,0,0.551,0,0.172,0.277
400,500,700,800,150,47,1,0.091,0.207,0.574,0.128
400,500,700,800,160,47,0,0.974,0,0.008,0.018
400,500,700,800,160,47,1,0.495,0.088,0.355,0.062
400,500,700,800,170,47,0,1,0,0,0
400,500,700,800,170,47,1,0.852,0.025,0.122,0.001
400,500,700,900,130,47,0,0,0.078,0.903,0.019
400,500,700,900,130,47,1,0,0.729,0.27,0.001
400,500,700,900,140,47,0,0.045,0.005,0.764,0.186
400,500,700,900,140,47,1,0.001,0.422,0.556,0.021
400,500,700,900,150,47,0,0.491,0,0.266,0.243
400,500,700,900,150,47,1,0.057,0.237,0.592,0.114
400,500,700,900,160,47,0,0.956,0,0.024,0.02
400,500,700,900,160,47,1,0.396,0.125,0.411,0.068
400,500,700,900,170,47,0,0.999,0,0.001,0
400,500,700,900,170,47,1,0.825,0.037,0.135,0.003
400,500,700,1000,130,47,0,0.001,0.101,0.887,0.011
400,500,700,1000,130,47,1,0,0.706,0.294,0
400,500,700,1000,140,47,0,0.025,0.003,0.81,0.162
400,500,700,1000,140,47,1,0.001,0.431,0.556,0.012
400,500,700,1000,150,47,0,0.436,0,0.328,0.236
400,500,700,1000,150,47,1,0.037,0.215,0.651,0.097
400,500,700,1000,160,47,0,0.935,0,0.04,0.025
400,500,700,1000,160,47,1,0.336,0.119,0.454,0.091
400,500,700,1000,170,47,0,0.998,0,0.002,0
400,500,700,1000,170,47,1,0.746,0.052,0.198,0.004
400,500,800,900,130,47,0,0,0.086,0.877,0.037
400,500,800,900,130,47,1,0,0.692,0.308,0
400,500,800,900,140,47,0,0.029,0.004,0.652,0.315
400,500,800,900,140,47,1,0,0.382,0.578,0.04
400,500,800,900,150,47,0,0.505,0,0.158,0.337
400,500,800,900,150,47,1,0.057,0.196,0.576,0.171
400,500,800,900,160,47,0,0.954,0,0.02,0.026
400,500,800,900,160,47,1,0.463,0.105,0.336,0.096
400,500,800,900,170,47,0,1,0,0,0
400,500,800,900,170,47,1,0.859,0.024,0.116,0.001
400,500,800,1000,130,47,0,0,0.068,0.919,0.013
400,500,800,1000,130,47,1,0,0.715,0.285,0
400,500,800,1000,140,47,0,0.017,0.008,0.757,0.218
400,500,800,1000,140,47,1,0.001,0.411,0.576,0.012
400,500,800,1000,150,47,0,0.42,0,0.261,0.319
400,500,800,1000,150,47,1,0.046,0.226,0.617,0.111
400,500,800,1000,160,47,0,0.937,0,0.027,0.036
400,500,800,1000,160,47,1,0.383,0.115,0.394,0.108
400,500,800,1000,170,47,0,0.997,0,0.003,0
400,500,800,1000,170,47,1,0.802,0.048,0.147,0.003
400,500,900,1000,130,47,0,0.001,0.09,0.892,0.017
400,500,900,1000,130,47,1,0,0.697,0.303,0
400,500,900,1000,140,47,0,0.021,0.003,0.688,0.288
400,500,900,1000,140,47,1,0.001,0.391,0.576,0.032
400,500,900,1000,150,47,0,0.363,0,0.203,0.434
400,500,900,1000,150,47,1,0.038,0.192,0.611,0.159
400,500,900,1000,160,47,0,0.916,0,0.03,0.054
400,500,900,1000,160,47,1,0.374,0.092,0.398,0.136
400,500,900,1000,170,47,0,0.999,0,0.001,0
400,500,900,1000,170,47,1,0.775,0.04,0.177,0.008
400,600,200,300,130,47,0,0.016,0.466,0.492,0.026
400,600,200,300,130,47,1,0,0.938,0.062,0
400,600,200,300,140,47,0,0.291,0.128,0.47,0.111
400,600,200,300,140,47,1,0.038,0.71,0.216,0.036
400,600,200,300,150,47,0,0.88,0.009,0.074,0.037
400,600,200,300,150,47,1,0.383,0.359,0.19,0.068
400,600,200,300,160,47,0,0.994,0,0.006,0
400,600,200,300,160,47,1,0.813,0.124,0.058,0.005
400,600,200,300,170,47,0,1,0,0,0
400,600,200,300,170,47,1,0.99,0.009,0.001,0
400,600,200,400,130,47,0,0.01,0.339,0.638,0.013
400,600,200,400,130,47,1,0,0.933,0.067,0
400,600,200,400,140,47,0,0.236,0.068,0.637,0.059
400,600,200,400,140,47,1,0.021,0.71,0.26,0.009
400,600,200,400,150,47,0,0.801,0.005,0.18,0.014
400,600,200,400,150,47,1,0.273,0.342,0.363,0.022
400,600,200,400,160,47,0,0.991,0,0.009,0
400,600,200,400,160,47,1,0.733,0.12,0.145,0.002
400,600,200,400,170,47,0,1,0,0,0
400,600,200,400,170,47,1,0.974,0.016,0.01,0
400,600,200,500,130,47,0,0.003,0.258,0.73,0.009
400,600,200,500,130,47,1,0,0.91,0.09,0
400,600,200,500,140,47,0,0.169,0.051,0.747,0.033
400,600,200,500,140,47,1,0.013,0.618,0.364,0.005
400,600,200,500,150,47,0,0.715,0.01,0.255,0.02
400,600,200,500,150,47,1,0.186,0.309,0.492,0.013
400,600,200,500,160,47,0,0.975,0,0.025,0
400,600,200,500,160,47,1,0.668,0.081,0.246,0.005
400,600,200,500,170,47,0,1,0,0,0
400,600,200,500,170,47,1,0.948,0.016,0.036,0
400,600,200,600,130,47,0,0.003,0.233,0.763,0.001
400,600,200,600,130,47,1,0,0.872,0.128,0
400,600,200,600,140,47,0,0.154,0.031,0.782,0.033
400,600,200,600,140,47,1,0.006,0.539,0.449,0.006
400,600,200,600,150,47,0,0.653,0.002,0.319,0.026
400,600,200,600,150,47,1,0.119,0.252,0.622,0.007
400,600,200,600,160,47,0,0.96,0,0.04,0
400,600,200,600,160,47,1,0.576,0.071,0.348,0.005
400,600,200,600,170,47,0,1,0,0,0
400,600,200,600,170,47,1,0.948,0.011,0.041,0
400,600,200,700,130,47,0,0.001,0.187,0.81,0.002
400,600,200,700,130,47,1,0,0.823,0.177,0
400,600,200,700,140,47,0,0.104,0.025,0.841,0.03
400,600,200,700,140,47,1,0,0.519,0.477,0.004
400,600,200,700,150,47,0,0.582,0.004,0.396,0.018
400,600,200,700,150,47,1,0.11,0.202,0.671,0.017
400,600,200,700,160,47,0,0.929,0,0.07,0.001
400,600,200,700,160,47,1,0.506,0.077,0.414,0.003
400,600,200,700,170,47,0,0.994,0,0.006,0
400,600,200,700,170,47,1,0.9,0.016,0.084,0
400,600,200,800,130,47,0,0.004,0.161,0.833,0.002
400,600,200,800,130,47,1,0,0.711,0.289,0
400,600,200,800,140,47,0,0.089,0.028,0.858,0.025
400,600,200,800,140,47,1,0,0.445,0.554,0.001
400,600,200,800,150,47,0,0.498,0.004,0.469,0.029
400,600,200,800,150,47,1,0.061,0.231,0.683,0.025
400,600,200,800,160,47,0,0.915,0,0.082,0.003
400,600,200,800,160,47,1,0.438,0.074,0.478,0.01
400,600,200,800,170,47,0,0.998,0,0.002,0
400,600,200,800,170,47,1,0.823,0.024,0.152,0.001
400,600,200,900,130,47,0,0.003,0.154,0.841,0.002
400,600,200,900,130,47,1,0,0.628,0.372,0
400,600,200,900,140,47,0,0.073,0.019,0.886,0.022
400,600,200,900,140,47,1,0.002,0.303,0.692,0.003
400,600,200,900,150,47,0,0.449,0.001,0.502,0.048
400,600,200,900,150,47,1,0.056,0.171,0.73,0.043
400,600,200,900,160,47,0,0.866,0,0.13,0.004
400,600,200,900,160,47,1,0.39,0.085,0.499,0.026
400,600,200,900,170,47,0,0.995,0,0.005,0
400,600,200,900,170,47,1,0.785,0.022,0.19,0.003
400,600,200,1000,130,47,0,0,0.097,0.902,0.001
400,600,200,1000,130,47,1,0,0.629,0.371,0
400,600,200,1000,140,47,0,0.042,0.013,0.916,0.029
400,600,200,1000,140,47,1,0.004,0.24,0.751,0.005
400,600,200,1000,150,47,0,0.367,0.002,0.589,0.042
400,600,200,1000,150,47,1,0.062,0.121,0.759,0.058
400,600,200,1000,160,47,0,0.845,0,0.143,0.012
400,600,200,1000,160,47,1,0.365,0.074,0.512,0.049
400,600,200,1000,170,47,0,0.986,0,0.014,0
400,600,200,1000,170,47,1,0.75,0.039,0.21,0.001
400,600,300,400,130,47,0,0.006,0.207,0.764,0.023
400,600,300,400,130,47,1,0,0.906,0.091,0.003
400,600,300,400,140,47,0,0.215,0.029,0.593,0.163
400,600,300,400,140,47,1,0.02,0.633,0.31,0.037
400,600,300,400,150,47,0,0.804,0.002,0.145,0.049
400,600,300,400,150,47,1,0.268,0.35,0.309,0.073
400,600,300,400,160,47,0,0.991,0,0.007,0.002
400,600,300,400,160,47,1,0.782,0.113,0.093,0.012
400,600,300,400,170,47,0,1,0,0,0
400,600,300,400,170,47,1,0.961,0.024,0.015,0
400,600,300,500,130,47,0,0.006,0.175,0.809,0.01
400,600,300,500,130,47,1,0,0.897,0.103,0
400,600,300,500,140,47,0,0.185,0.016,0.72,0.079
400,600,300,500,140,47,1,0.011,0.595,0.385,0.009
400,600,300,500,150,47,0,0.736,0,0.235,0.029
400,600,300,500,150,47,1,0.21,0.278,0.471,0.041
400,600,300,500,160,47,0,0.977,0,0.021,0.002
400,600,300,500,160,47,1,0.709,0.075,0.215,0.001
400,600,300,500,170,47,0,1,0,0,0
400,600,300,500,170,47,1,0.948,0.014,0.038,0
400,600,300,600,130,47,0,0.006,0.151,0.839,0.004
400,600,300,600,130,47,1,0,0.855,0.145,0
400,600,300,600,140,47,0,0.13,0.007,0.806,0.057
400,600,300,600,140,47,1,0.005,0.551,0.441,0.003
400,600,300,600,150,47,0,0.678,0.001,0.292,0.029
400,600,300,600,150,47,1,0.123,0.24,0.621,0.016
400,600,300,600,160,47,0,0.962,0,0.037,0.001
400,600,300,600,160,47,1,0.598,0.067,0.33,0.005
400,600,300,600,170,47,0,0.997,0,0.003,0
400,600,300,600,170,47,1,0.922,0.015,0.063,0
400,600,300,700,130,47,0,0.002,0.12,0.875,0.003
400,600,300,700,130,47,1,0,0.794,0.206,0
400,600,300,700,140,47,0,0.101,0.01,0.859,0.03
400,600,300,700,140,47,1,0.005,0.508,0.482,0.005
400,600,300,700,150,47,0,0.594,0,0.371,0.035
400,600,300,700,150,47,1,0.104,0.251,0.626,0.019
400,600,300,700,160,47,0,0.941,0,0.058,0.001
400,600,300,700,160,47,1,0.473,0.094,0.428,0.005
400,600,300,700,170,47,0,1,0,0,0
400,600,300,700,170,47,1,0.876,0.015,0.109,0
400,600,300,800,130,47,0,0.002,0.118,0.877,0.003
400,600,300,800,130,47,1,0,0.712,0.288,0
400,600,300,800,140,47,0,0.084,0.006,0.867,0.043
400,600,300,800,140,47,1,0.004,0.419,0.568,0.009
400,600,300,800,150,47,0,0.538,0.001,0.42,0.041
400,600,300,800,150,47,1,0.087,0.198,0.682,0.033
400,600,300,800,160,47,0,0.919,0,0.079,0.002
400,600,300,800,160,47,1,0.385,0.086,0.512,0.017
400,600,300,800,170,47,0,0.992,0,0.008,0
400,600,300,800,170,47,1,0.826,0.018,0.156,0
400,600,300,900,130,47,0,0.001,0.089,0.908,0.002
400,600,300,900,130,47,1,0,0.645,0.355,0
400,600,300,900,140,47,0,0.059,0.009,0.903,0.029
400,600,300,900,140,47,1,0.002,0.303,0.69,0.005
400,600,300,900,150,47,0,0.446,0,0.496,0.058
400,600,300,900,150,47,1,0.053,0.174,0.739,0.034
400,600,300,900,160,47,0,0.901,0,0.093,0.006
400,600,300,900,160,47,1,0.364,0.075,0.54,0.021
400,600,300,900,170,47,0,0.995,0,0.005,0
400,600,300,900,170,47,1,0.76,0.032,0.206,0.002
400,600,300,1000,130,47,0,0,0.071,0.929,0
400,600,300,1000,130,47,1,0,0.634,0.366,0
400,600,300,1000,140,47,0,0.034,0.007,0.933,0.026
400,600,300,1000,140,47,1,0,0.248,0.746,0.006
400,600,300,1000,150,47,0,0.384,0,0.558,0.058
400,600,300,1000,150,47,1,0.046,0.122,0.771,0.061
400,600,300,1000,160,47,0,0.852,0,0.138,0.01
400,600,300,1000,160,47,1,0.377,0.052,0.517,0.054
400,600,300,1000,170,47,0,0.993,0,0.007,0
400,600,300,1000,170,47,1,0.734,0.031,0.233,0.002
400,600,400,500,130,47,0,0.003,0.126,0.844,0.027
400,600,400,500,130,47,1,0,0.842,0.157,0.001
400,600,400,500,140,47,0,0.172,0.007,0.633,0.188
400,600,400,500,140,47,1,0.008,0.497,0.474,0.021
400,600,400,500,150,47,0,0.742,0,0.167,0.091
400,600,400,500,150,47,1,0.216,0.219,0.497,0.068
400,600,400,500,160,47,0,0.982,0,0.015,0.003
400,600,400,500,160,47,1,0.691,0.054,0.235,0.02
400,600,400,500,170,47,0,1,0,0,0
400,600,400,500,170,47,1,0.964,0.006,0.029,0.001
400,600,400,600,130,47,0,0.004,0.102,0.884,0.01
400,600,400,600,130,47,1,0,0.771,0.229,0
400,600,400,600,140,47,0,0.096,0.005,0.796,0.103
400,600,400,600,140,47,1,0.007,0.433,0.551,0.009
400,600,400,600,150,47,0,0.656,0,0.294,0.05
400,600,400,600,150,47,1,0.133,0.178,0.641,0.048
400,600,400,600,160,47,0,0.973,0,0.027,0
400,600,400,600,160,47,1,0.644,0.045,0.306,0.005
400,600,400,600,170,47,0,1,0,0,0
400,600,400,600,170,47,1,0.927,0.007,0.066,0
400,600,400,700,130,47,0,0.002,0.087,0.905,0.006
400,600,400,700,130,47,1,0,0.745,0.255,0
400,600,400,700,140,47,0,0.097,0.004,0.832,0.067
400,600,400,700,140,47,1,0.006,0.413,0.575,0.006
400,600,400,700,150,47,0,0.574,0.001,0.385,0.04
400,600,400,700,150,47,1,0.091,0.165,0.721,0.023
400,600,400,700,160,47,0,0.954,0,0.043,0.003
400,600,400,700,160,47,1,0.474,0.057,0.457,0.012
400,600,400,700,170,47,0,0.997,0,0.003,0
400,600,400,700,170,47,1,0.881,0.012,0.107,0
400,600,400,800,130,47,0,0.002,0.084,0.907,0.007
400,600,400,800,130,47,1,0,0.703,0.297,0
400,600,400,800,140,47,0,0.055,0.004,0.891,0.05
400,600,400,800,140,47,1,0,0.373,0.619,0.008
400,600,400,800,150,47,0,0.509,0,0.437,0.054
400,600,400,800,150,47,1,0.06,0.199,0.715,0.026
400,600,400,800,160,47,0,0.919,0,0.079,0.002
400,600,400,800,160,47,1,0.403,0.081,0.507,0.009
400,600,400,800,170,47,0,0.997,0,0.003,0
400,600,400,800,170,47,1,0.794,0.016,0.19,0
400,600,400,900,130,47,0,0.003,0.08,0.917,0
400,600,400,900,130,47,1,0,0.627,0.373,0
400,600,400,900,140,47,0,0.053,0.002,0.918,0.027
400,600,400,900,140,47,1,0.002,0.305,0.69,0.003
400,600,400,900,150,47,0,0.42,0,0.518,0.062
400,600,400,900,150,47,1,0.047,0.146,0.763,0.044
400,600,400,900,160,47,0,0.879,0,0.112,0.009
400,600,400,900,160,47,1,0.357,0.096,0.521,0.026
400,600,400,900,170,47,0,0.995,0,0.005,0
400,600,400,900,170,47,1,0.743,0.032,0.225,0
400,600,400,1000,130,47,0,0,0.084,0.915,0.001
400,600,400,1000,130,47,1,0,0.638,0.362,0
400,600,400,1000,140,47,0,0.026,0.004,0.932,0.038
400,600,400,1000,140,47,1,0.002,0.282,0.706,0.01
400,600,400,1000,150,47,0,0.379,0.001,0.552,0.068
400,600,400,1000,150,47,1,0.044,0.126,0.792,0.038
400,600,400,1000,160,47,0,0.846,0,0.136,0.018
400,600,400,1000,160,47,1,0.358,0.056,0.546,0.04
400,600,400,1000,170,47,0,0.985,0,0.015,0
400,600,400,1000,170,47,1,0.735,0.038,0.224,0.003
400,600,500,600,130,47,0,0.003,0.066,0.901,0.03
400,600,500,600,130,47,1,0,0.706,0.292,0.002
400,600,500,600,140,47,0,0.103,0.007,0.675,0.215
400,600,500,600,140,47,1,0.001,0.324,0.657,0.018
400,600,500,600,150,47,0,0.681,0,0.189,0.13
400,600,500,600,150,47,1,0.152,0.1,0.666,0.082
400,600,500,600,160,47,0,0.978,0,0.019,0.003
400,600,500,600,160,47,1,0.634,0.03,0.317,0.019
400,600,500,600,170,47,0,1,0,0,0
400,600,500,600,170,47,1,0.918,0.002,0.079,0.001
400,600,500,700,130,47,0,0.002,0.078,0.915,0.005
400,600,500,700,130,47,1,0,0.693,0.307,0
400,600,500,700,140,47,0,0.076,0.003,0.815,0.106
400,600,500,700,140,47,1,0.003,0.332,0.654,0.011
400,600,500,700,150,47,0,0.589,0,0.315,0.096
400,600,500,700,150,47,1,0.085,0.135,0.723,0.057
400,600,500,700,160,47,0,0.951,0,0.043,0.006
400,600,500,700,160,47,1,0.481,0.042,0.457,0.02
400,600,500,700,170,47,0,0.999,0,0.001,0
400,600,500,700,170,47,1,0.884,0.005,0.111,0
400,600,500,800,130,47,0,0,0.07,0.928,0.002
400,600,500,800,130,47,1,0,0.675,0.325,0
400,600,500,800,140,47,0,0.054,0.005,0.871,0.07
400,600,500,800,140,47,1,0.002,0.329,0.665,0.004
400,600,500,800,150,47,0,0.501,0,0.423,0.076
400,600,500,800,150,47,1,0.052,0.162,0.744,0.042
400,600,500,800,160,47,0,0.91,0,0.086,0.004
400,600,500,800,160,47,1,0.422,0.055,0.501,0.022
400,600,500,800,170,47,0,0.998,0,0.002,0
400,600,500,800,170,47,1,0.784,0.021,0.194,0.001
400,600,500,900,130,47,0,0,0.063,0.935,0.002
400,600,500,900,130,47,1,0,0.646,0.354,0
400,600,500,900,140,47,0,0.035,0.006,0.91,0.049
400,600,500,900,140,47,1,0.002,0.275,0.715,0.008
400,600,500,900,150,47,0,0.422,0,0.505,0.073
400,600,500,900,150,47,1,0.052,0.12,0.796,0.032
400,600,500,900,160,47,0,0.891,0,0.098,0.011
400,600,500,900,160,47,1,0.329,0.078,0.567,0.026
400,600,500,900,170,47,0,0.996,0,0.004,0
400,600,500,900,170,47,1,0.728,0.027,0.243,0.002
400,600,500,1000,130,47,0,0,0.071,0.928,0.001
400,600,500,1000,130,47,1,0,0.589,0.41,0.001
400,600,500,1000,140,47,0,0.021,0.003,0.926,0.05
400,600,500,1000,140,47,1,0.001,0.255,0.74,0.004
400,600,500,1000,150,47,0,0.401,0,0.51,0.089
400,600,500,1000,150,47,1,0.042,0.115,0.8,0.043
400,600,500,1000,160,47,0,0.862,0,0.125,0.013
400,600,500,1000,160,47,1,0.337,0.062,0.551,0.05
400,600,500,1000,170,47,0,0.994,0,0.006,0
400,600,500,1000,170,47,1,0.667,0.038,0.29,0.005
400,600,600,700,130,47,0,0.003,0.062,0.919,0.016
400,600,600,700,130,47,1,0,0.65,0.349,0.001
400,600,600,700,140,47,0,0.065,0.002,0.735,0.198
400,600,600,700,140,47,1,0.002,0.239,0.733,0.026
400,600,600,700,150,47,0,0.606,0,0.222,0.172
400,600,600,700,150,47,1,0.091,0.096,0.712,0.101
400,600,600,700,160,47,0,0.966,0,0.021,0.013
400,600,600,700,160,47,1,0.516,0.041,0.394,0.049
400,600,600,700,170,47,0,1,0,0,0
400,600,600,700,170,47,1,0.872,0.008,0.119,0.001
400,600,600,800,130,47,0,0,0.071,0.923,0.006
400,600,600,800,130,47,1,0,0.624,0.376,0
400,600,600,800,140,47,0,0.052,0.003,0.842,0.103
400,600,600,800,140,47,1,0,0.27,0.719,0.011
400,600,600,800,150,47,0,0.482,0,0.385,0.133
400,600,600,800,150,47,1,0.074,0.115,0.749,0.062
400,600,600,800,160,47,0,0.953,0,0.039,0.008
400,600,600,800,160,47,1,0.403,0.061,0.499,0.037
400,600,600,800,170,47,0,0.997,0,0.003,0
400,600,600,800,170,47,1,0.811,0.014,0.173,0.002
400,600,600,900,130,47,0,0,0.066,0.932,0.002
400,600,600,900,130,47,1,0,0.624,0.376,0
400,600,600,900,140,47,0,0.04,0.004,0.889,0.067
400,600,600,900,140,47,1,0.002,0.265,0.726,0.007
400,600,600,900,150,47,0,0.411,0,0.468,0.121
400,600,600,900,150,47,1,0.05,0.115,0.794,0.041
400,600,600,900,160,47,0,0.894,0,0.09,0.016
400,600,600,900,160,47,1,0.328,0.071,0.564,0.037
400,600,600,900,170,47,0,0.993,0,0.007,0
400,600,600,900,170,47,1,0.726,0.036,0.235,0.003
400,600,600,1000,130,47,0,0,0.066,0.931,0.003
400,600,600,1000,130,47,1,0,0.635,0.365,0
400,600,600,1000,140,47,0,0.036,0.001,0.919,0.044
400,600,600,1000,140,47,1,0,0.292,0.705,0.003
400,600,600,1000,150,47,0,0.335,0,0.581,0.084
400,600,600,1000,150,47,1,0.04,0.104,0.806,0.05
400,600,600,1000,160,47,0,0.845,0,0.135,0.02
400,600,600,1000,160,47,1,0.302,0.064,0.591,0.043
400,600,600,1000,170,47,0,0.989,0,0.011,0
400,600,600,1000,170,47,1,0.656,0.047,0.294,0.003
400,600,700,800,130,47,0,0.001,0.069,0.917,0.013
400,600,700,800,130,47,1,0,0.585,0.414,0.001
400,600,700,800,140,47,0,0.034,0.001,0.76,0.205
400,600,700,800,140,47,1,0.001,0.257,0.726,0.016
400,600,700,800,150,47,0,0.47,0,0.292,0.238
400,600,700,800,150,47,1,0.06,0.091,0.733,0.116
400,600,700,800,160,47,0,0.947,0,0.032,0.021
400,600,700,800,160,47,1,0.449,0.033,0.445,0.073
400,600,700,800,170,47,0,0.998,0,0.002,0
400,600,700,800,170,47,1,0.815,0.006,0.176,0.003
400,600,700,900,130,47,0,0,0.082,0.913,0.005
400,600,700,900,130,47,1,0,0.622,0.378,0
400,600,700,900,140,47,0,0.032,0.001,0.881,0.086
400,600,700,900,140,47,1,0,0.275,0.718,0.007
400,600,700,900,150,47,0,0.423,0,0.436,0.141
400,600,700,900,150,47,1,0.041,0.099,0.79,0.07
400,600,700,900,160,47,0,0.905,0,0.074,0.021
400,600,700,900,160,47,1,0.337,0.054,0.555,0.054
400,600,700,900,170,47,0,1,0,0,0
400,600,700,900,170,47,1,0.735,0.031,0.229,0.005
400,600,700,1000,130,47,0,0,0.058,0.942,0
400,600,700,1000,130,47,1,0,0.628,0.372,0
400,600,700,1000,140,47,0,0.025,0.006,0.916,0.053
400,600,700,1000,140,47,1,0,0.266,0.733,0.001
400,600,700,1000,150,47,0,0.34,0,0.523,0.137
400,600,700,1000,150,47,1,0.032,0.104,0.808,0.056
400,600,700,1000,160,47,0,0.863,0,0.116,0.021
400,600,700,1000,160,47,1,0.313,0.061,0.578,0.048
400,600,700,1000,170,47,0,0.992,0,0.008,0
400,600,700,1000,170,47,1,0.648,0.045,0.302,0.005
400,600,800,900,130,47,0,0,0.076,0.905,0.019
400,600,800,900,130,47,1,0,0.58,0.419,0.001
400,600,800,900,140,47,0,0.02,0.003,0.775,0.202
400,600,800,900,140,47,1,0,0.244,0.742,0.014
400,600,800,900,150,47,0,0.418,0,0.263,0.319
400,600,800,900,150,47,1,0.038,0.116,0.728,0.118
400,600,800,900,160,47,0,0.929,0,0.037,0.034
400,600,800,900,160,47,1,0.399,0.037,0.463,0.101
400,600,800,900,170,47,0,0.998,0,0.002,0
400,600,800,900,170,47,1,0.781,0.008,0.201,0.01
400,600,800,1000,130,47,0,0,0.064,0.931,0.005
400,600,800,1000,130,47,1,0,0.602,0.398,0
400,600,800,1000,140,47,0,0.019,0.006,0.877,0.098
400,600,800,1000,140,47,1,0.001,0.219,0.77,0.01
400,600,800,1000,150,47,0,0.346,0,0.429,0.225
400,600,800,1000,150,47,1,0.028,0.126,0.761,0.085
400,600,800,1000,160,47,0,0.886,0,0.078,0.036
400,600,800,1000,160,47,1,0.331,0.052,0.529,0.088
400,600,800,1000,170,47,0,0.994,0,0.006,0
400,600,800,1000,170,47,1,0.766,0.016,0.212,0.006
400,600,900,1000,130,47,0,0,0.063,0.932,0.005
400,600,900,1000,130,47,1,0,0.595,0.405,0
400,600,900,1000,140,47,0,0.015,0.004,0.819,0.162
400,600,900,1000,140,47,1,0.001,0.235,0.746,0.018
400,600,900,1000,150,47,0,0.285,0,0.339,0.376
400,600,900,1000,150,47,1,0.021,0.103,0.761,0.115
400,600,900,1000,160,47,0,0.896,0,0.052,0.052
400,600,900,1000,160,47,1,0.351,0.04,0.485,0.124
400,600,900,1000,170,47,0,0.997,0,0.003,0
400,600,900,1000,170,47,1,0.761,0.01,0.217,0.012
400,700,200,300,130,47,0,0.013,0.425,0.535,0.027
400,700,200,300,130,47,1,0,0.942,0.056,0.002
400,700,200,300,140,47,0,0.24,0.121,0.537,0.102
400,700,200,300,140,47,1,0.022,0.766,0.181,0.031
400,700,200,300,150,47,0,0.807,0.017,0.139,0.037
400,700,200,300,150,47,1,0.244,0.487,0.21,0.059
400,700,200,300,160,47,0,0.993,0.002,0.004,0.001
400,700,200,300,160,47,1,0.729,0.195,0.062,0.014
400,700,200,300,170,47,0,1,0,0,0
400,700,200,300,170,47,1,0.931,0.061,0.008,0
400,700,200,400,130,47,0,0.006,0.342,0.647,0.005
