iterations,maxEnergyThresh,minEnergyThresh,foragingMean,numSuccess,numAllFail,numParentFail,numEggTimeFail,numEggColdFail,hatchDays,totNeglect,maxNeglect,endEnergy_F,meanEnergy_F,varEnergy_F,endEnergy_M,meanEnergy_M,varEnergy_M,meanIncBout_F,varIncBout_F,meanForagingBout_F,varForagingBout_F,meanIncBout_M,varIncBout_M,meanForagingBout_M,varForagingBout_M
10000,250,200,154,9878,14,28,20,60,40.5081,1.6622,1.2174,358.918,509.199,18371,387.903,568.668,21862.5,2.0481,0.23508,2.26034,1.08536,2.10908,0.449171,2.19915,0.900143
10000,250,200,157,9960,4,4,3,29,39.6233,1.0688,0.8763,400.027,540.279,15937.9,437.748,600.532,18384.9,2.02476,0.179717,2.157,0.597503,2.07053,0.31938,2.11043,0.424528
10000,250,200,160,9987,0,0,0,13,39.1434,0.7523,0.6834,446.372,567.186,13600.7,488.19,631.193,15357.7,2.00625,0.124619,2.0942,0.319919,2.04169,0.233025,2.05878,0.194815
10000,300,0,130,631,8378,991,0,0,57.6795,21.789,17.6767,72.2368,249.319,50278.5,69.6246,271.562,63854.9,3.01052,4.1421,4.3831,34.1135,3.27687,5.67571,4.04794,31.1076
10000,300,0,133,1244,7213,1543,0,0,55.208,17.3682,13.807,104.189,283.654,46063,106.58,309.98,57356.2,2.94608,3.85264,4.26705,31.1726,3.15989,4.98187,4.0623,30.1309
10000,300,0,136,2231,5647,2122,0,0,51.8847,12.7504,9.9812,134.629,320.218,41423.4,135.608,349.487,53125.2,2.83763,3.39538,4.04458,25.5486,3.04699,4.43845,3.79085,23.7093
10000,300,0,139,3576,3953,2471,0,0,48.2421,8.5908,6.7383,161.228,358.035,37505.2,162.693,393.172,47469.3,2.69789,2.80962,3.6228,18.4535,2.86458,3.62564,3.45606,17.7819
10000,300,0,142,4948,2542,2510,0,0,45.1696,5.5855,4.4235,187.81,391.993,33435.8,191.46,432.733,42881.9,2.54883,2.19847,3.25592,12.7798,2.70479,2.95897,3.08341,11.8897
10000,300,0,145,6357,1409,2234,0,0,42.5558,3.3295,2.7121,216.987,423.65,29746.7,221.455,468.605,37759.6,2.41021,1.63664,2.86962,7.53936,2.53888,2.21206,2.73078,6.83382
10000,300,0,148,7748,666,1586,0,0,40.7399,1.9122,1.6367,253.903,457.114,25697.1,266.675,506.773,32411,2.28049,1.10309,2.56859,4.02812,2.39044,1.56586,2.4621,3.67957
10000,300,0,151,8575,317,1108,0,0,39.7272,1.1681,1.0475,290.387,483.78,22577.1,309.619,535.689,27638.5,2.1907,0.772053,2.37437,2.17002,2.27732,1.08293,2.29004,1.92641
10000,300,0,154,9280,111,609,0,0,39.1663,0.7747,0.7356,337.397,512.486,19150.3,362.032,568.364,23224.6,2.11607,0.48404,2.23505,1.07494,2.1792,0.706419,2.16716,0.854832
10000,300,0,157,9660,30,310,0,0,38.9139,0.6069,0.5898,387.731,539.242,16176,421.928,600.843,19007,2.0597,0.311945,2.14922,0.569933,2.11495,0.470315,2.09533,0.410066
10000,300,0,160,9863,9,128,0,0,38.8016,0.5331,0.5289,437.891,568.489,13744.5,480.861,631.079,15633.1,2.02458,0.174248,2.09132,0.29921,2.06254,0.288473,2.05233,0.174916
10000,300,50,130,708,8327,400,1,564,58.7951,23.4706,17.9804,93.6278,257.399,46445.7,92.9093,280.373,58473.2,2.89351,3.12486,4.57575,37.1936,3.14698,4.39503,4.28882,34.4542
10000,300,50,133,1490,7029,666,2,813,56.6939,19.1043,14.3327,130.185,289.441,41867.4,131.668,315.527,53511.7,2.85109,2.92911,4.48417,33.5611,3.08761,4.113,4.27409,32.6186
10000,300,50,136,2729,5345,932,6,988,53.618,14.5079,10.5949,159.853,324.333,38304.6,162.279,354.157,48999.6,2.76431,2.65941,4.22395,28.1087,2.9696,3.5851,4.00478,26.2769
10000,300,50,139,4227,3637,1083,13,1040,50.0927,10.2341,7.4877,182.227,357.868,35222.1,184.486,392.571,45086.8,2.66519,2.30212,3.80378,20.096,2.82785,3.09119,3.62321,19.3811
10000,300,50,142,5866,2213,1103,3,815,46.577,6.7308,5.0168,206.377,391.888,31636.4,209.624,431.379,40912.4,2.52815,1.8234,3.37295,13.7104,2.67824,2.50527,3.2027,12.8116
10000,300,50,145,7310,1154,962,4,570,43.6052,4.12,3.1815,231.5,424.783,28775.1,236.064,468.51,36545,2.39848,1.41645,2.93716,7.9403,2.52108,1.90872,2.81731,7.47057
10000,300,50,148,8415,554,682,3,346,41.4995,2.437,1.9799,264.031,455.871,25138.9,273.901,502.898,31863.8,2.28273,1.00641,2.63343,4.45852,2.39166,1.4409,2.53204,4.26635
10000,300,50,151,9208,201,398,0,193,40.141,1.4504,1.2479,301.521,485.998,21799.3,321.486,539.22,26905,2.18539,0.688814,2.40749,2.45114,2.27039,0.987731,2.31752,2.12352
10000,300,50,154,9626,65,239,0,70,39.4016,0.9321,0.8594,342.002,512.527,19013.1,365.262,569.672,23054.4,2.11136,0.44751,2.2512,1.15981,2.18391,0.687383,2.18293,1.00272
10000,300,50,157,9865,21,87,0,27,38.9959,0.6605,0.6331,390.225,540.691,16071.1,426.741,603.802,18872.7,2.0586,0.275181,2.15549,0.616219,2.1124,0.457383,2.09965,0.447061
10000,300,50,160,9956,5,34,0,5,38.8427,0.56,0.5506,436.272,566.661,13902.1,482.903,631.111,15623.5,2.02502,0.174603,2.09165,0.306693,2.06091,0.280722,2.05548,0.187858
10000,300,100,130,632,7529,121,29,1689,59.5828,24.8363,17.7742,117.77,267.974,42162.1,122.699,292.056,53337.9,2.76524,2.25216,4.75943,38.9755,3.00682,3.32058,4.49951,36.6274
10000,300,100,133,1394,6116,231,55,2204,57.9233,20.7452,14.2998,150.421,296.118,38678.5,153.251,322.093,49516.2,2.75448,2.17518,4.6708,34.7779,2.96789,3.1493,4.42443,33.0668
10000,300,100,136,2612,4433,356,63,2536,55.4064,16.3557,10.9766,181.887,326.377,35491.3,182.432,355.813,45832.9,2.69424,2.02159,4.38383,28.6343,2.87685,2.81242,4.17322,27.0281
10000,300,100,139,4238,2917,435,77,2333,51.9801,11.9655,8.1073,205.173,359.596,32875.9,207.357,392.148,42133.3,2.60103,1.78936,3.92933,21.0031,2.75527,2.40528,3.75265,19.4388
10000,300,100,142,5892,1738,419,43,1908,48.5311,8.3311,5.7654,224.696,390.288,30292.4,229.836,428.08,38827.8,2.49254,1.48601,3.49918,14.617,2.63247,2.04413,3.36024,13.8128
10000,300,100,145,7474,858,350,40,1278,45.1274,5.2758,3.7919,246.611,421.771,27295.2,256.04,466.889,34969.1,2.37699,1.14743,3.07114,8.97579,2.5067,1.66006,2.93388,8.48223
10000,300,100,148,8633,384,276,11,696,42.5168,3.1706,2.4014,275.985,454.498,24496,287.592,502.604,30969,2.27275,0.876903,2.70095,4.98704,2.37328,1.23293,2.60052,4.6931
10000,300,100,151,9357,146,159,1,337,40.7098,1.8358,1.4983,308.25,483.676,21495.3,324.586,535.055,26487.7,2.17922,0.602204,2.43898,2.61343,2.26283,0.895977,2.35597,2.37325
10000,300,100,154,9757,42,55,0,146,39.713,1.1382,0.997,347.107,510.378,18663.1,373.445,566.975,22524.5,2.1107,0.403577,2.27206,1.3248,2.17618,0.616893,2.20677,1.13051
10000,300,100,157,9918,7,32,0,43,39.127,0.7447,0.6953,389.381,537.955,16070.5,426.039,599.351,18667.3,2.05956,0.262092,2.1644,0.635899,2.11277,0.397722,2.11273,0.497938
10000,300,100,160,9959,6,21,0,14,38.9318,0.6182,0.5929,438.102,567.25,13709.7,484.455,631.014,15608.1,2.02503,0.166865,2.1014,0.358168,2.06428,0.277207,2.06274,0.241055
10000,300,150,130,507,6475,43,132,2843,60.0797,26.0198,17.0718,142.584,279.411,38010.7,143.816,303.375,48527.7,2.61559,1.5,4.88723,39.202,2.84174,2.38796,4.63086,36.6086
10000,300,150,133,1196,5011,76,186,3531,58.8867,22.2169,13.9463,175.411,305.214,35337.3,177.809,330.946,45203,2.60754,1.49263,4.72844,34.4609,2.79982,2.24527,4.54915,32.8615
10000,300,150,136,2364,3442,136,258,3800,56.7824,17.9678,10.9721,203.434,332.251,32429.7,205.389,361.029,42167.2,2.56781,1.39637,4.45745,27.625,2.74427,2.07062,4.28024,26.8969
10000,300,150,139,4020,2084,162,266,3468,53.6462,13.6318,8.2757,226.163,361.795,30033.4,228.923,393.892,39001.9,2.51045,1.27695,4.04984,20.739,2.65514,1.87346,3.88976,20.2419
10000,300,150,142,5845,1101,176,210,2668,50.094,9.6359,6.0002,248.867,393.012,27880.3,252.437,431.033,36197,2.41587,1.06564,3.557,14.0369,2.55162,1.57332,3.41955,13.3629
10000,300,150,145,7452,547,131,132,1738,46.6164,6.45,4.1733,269.005,424.082,25681.1,275.378,464.875,33130.4,2.32889,0.875149,3.14325,9.19707,2.44426,1.3081,3.01671,8.6045
10000,300,150,148,8652,235,91,60,962,43.6637,4.003,2.776,292.749,453.826,23471.7,304.273,501.716,29530.2,2.23932,0.685679,2.76108,5.11044,2.33564,1.01571,2.66288,4.85327
10000,300,150,151,9354,83,64,15,484,41.538,2.4071,1.8135,318.641,482.16,20942,339.402,535.312,25809.6,2.16254,0.489089,2.49398,2.94324,2.25222,0.798754,2.40272,2.50242
10000,300,150,154,9797,21,24,6,152,40.1194,1.408,1.1593,355.758,512.876,18347.6,382.559,567.551,21896,2.10073,0.355466,2.28686,1.38542,2.16086,0.535464,2.22862,1.23908
10000,300,150,157,9904,8,11,0,77,39.4593,0.9648,0.8519,397.693,541.578,15720.1,432.177,600.508,18485.6,2.05445,0.23404,2.17745,0.740064,2.10157,0.370641,2.12925,0.596409
10000,300,150,160,9978,2,4,0,16,39.0534,0.6959,0.6591,445.722,570.422,13583.1,483.714,629.828,15694.3,2.0226,0.159875,2.10062,0.338379,2.05596,0.240305,2.06812,0.261624
10000,300,200,130,351,5350,17,311,3971,60.4708,27.2049,16.0426,166.146,293.42,34348.5,167.979,317.849,43851.8,2.43585,0.962394,4.92718,37.0759,2.62862,1.65467,4.72303,35.2544
10000,300,200,133,1063,3872,28,567,4470,59.4428,23.4025,12.9511,200.868,317.957,31544,202.842,343.393,40801.5,2.42674,0.95195,4.79226,33.207,2.59853,1.55007,4.58708,31.0202
10000,300,200,136,2135,2487,49,777,4552,57.8478,19.3029,10.2875,228.895,341.867,29105,229.012,370.537,38452.7,2.41217,0.916955,4.50092,26.4484,2.57117,1.5016,4.29861,24.7613
10000,300,200,139,3817,1451,65,816,3851,55.1794,15.1524,8.0555,250.013,368.412,27659.8,251.578,399.835,36128.5,2.37596,0.882306,4.07236,19.5808,2.51496,1.36693,3.9308,18.96
10000,300,200,142,5627,688,80,746,2859,51.9395,11.2729,6.1068,271.935,396.062,25724.4,273.621,429.981,33972.7,2.32136,0.782163,3.64027,13.5895,2.44477,1.20676,3.48587,12.6596
10000,300,200,145,7500,311,60,414,1715,48.0684,7.5319,4.3303,289.049,425.951,23997.1,295.228,467.169,31211.6,2.25534,0.651532,3.15907,8.40515,2.35828,1.04129,3.03631,7.71844
10000,300,200,148,8774,123,57,181,865,44.8171,4.828,2.9914,308.918,454.539,22228.1,320.209,501.043,28324.6,2.19308,0.534342,2.78267,4.8307,2.28475,0.841609,2.69292,4.55393
10000,300,200,151,9422,43,27,58,450,42.3944,2.9988,2.0465,334.206,484.704,20131.3,352.053,536.008,24990.4,2.1325,0.410098,2.51484,2.86865,2.21355,0.653418,2.43437,2.51542
