Min_Energy_Thresh_F,Max_Energy_Thresh_F,Min_Energy_Thresh_M,Max_Energy_Thresh_M,Foraging_Condition_Mean,Foraging_Condition_SD,Foraging_Condition_Kick,Success,Fail_Dead_Parent,Fail_Egg_Neglect_Max,Fail_Egg_Neglect_Cumulative
400,600,700,900,170,47,1,0.885,0,0.113,0.002
400,600,700,1000,130,47,0,0,0.074,0.924,0.002
400,600,700,1000,130,47,1,0,0.324,0.676,0
400,600,700,1000,140,47,0,0.012,0.004,0.935,0.049
400,600,700,1000,140,47,1,0.002,0.085,0.905,0.008
400,600,700,1000,150,47,0,0.342,0,0.557,0.101
400,600,700,1000,150,47,1,0.085,0.013,0.811,0.091
400,600,700,1000,160,47,0,0.87,0,0.109,0.021
400,600,700,1000,160,47,1,0.51,0,0.446,0.044
400,600,700,1000,170,47,0,0.994,0,0.006,0
400,600,700,1000,170,47,1,0.871,0,0.123,0.006
400,600,800,900,130,47,0,0,0.062,0.924,0.014
400,600,800,900,130,47,1,0,0.297,0.7,0.003
400,600,800,900,140,47,0,0.02,0.002,0.79,0.188
400,600,800,900,140,47,1,0.004,0.059,0.885,0.052
400,600,800,900,150,47,0,0.42,0,0.281,0.299
400,600,800,900,150,47,1,0.11,0.008,0.663,0.219
400,600,800,900,160,47,0,0.932,0,0.033,0.035
400,600,800,900,160,47,1,0.605,0,0.304,0.091
400,600,800,900,170,47,0,0.999,0,0.001,0
400,600,800,900,170,47,1,0.899,0.001,0.091,0.009
400,600,800,1000,130,47,0,0,0.075,0.924,0.001
400,600,800,1000,130,47,1,0,0.316,0.684,0
400,600,800,1000,140,47,0,0.011,0.004,0.892,0.093
400,600,800,1000,140,47,1,0.002,0.075,0.901,0.022
400,600,800,1000,150,47,0,0.354,0,0.451,0.195
400,600,800,1000,150,47,1,0.07,0.014,0.781,0.135
400,600,800,1000,160,47,0,0.877,0,0.083,0.04
400,600,800,1000,160,47,1,0.518,0,0.399,0.083
400,600,800,1000,170,47,0,0.998,0,0.002,0
400,600,800,1000,170,47,1,0.896,0,0.102,0.002
400,600,900,1000,130,47,0,0,0.058,0.935,0.007
400,600,900,1000,130,47,1,0,0.305,0.692,0.003
400,600,900,1000,140,47,0,0.011,0.004,0.841,0.144
400,600,900,1000,140,47,1,0,0.062,0.888,0.05
400,600,900,1000,150,47,0,0.308,0,0.313,0.379
400,600,900,1000,150,47,1,0.072,0.013,0.699,0.216
400,600,900,1000,160,47,0,0.887,0,0.048,0.065
400,600,900,1000,160,47,1,0.527,0.003,0.311,0.159
400,600,900,1000,170,47,0,0.996,0,0.004,0
400,600,900,1000,170,47,1,0.9,0,0.09,0.01
400,700,200,300,130,47,0,0.008,0.435,0.524,0.033
400,700,200,300,130,47,1,0,0.86,0.136,0.004
400,700,200,300,140,47,0,0.25,0.107,0.533,0.11
400,700,200,300,140,47,1,0.064,0.58,0.309,0.047
400,700,200,300,150,47,0,0.799,0.017,0.15,0.034
400,700,200,300,150,47,1,0.45,0.278,0.222,0.05
400,700,200,300,160,47,0,0.99,0.001,0.008,0.001
400,700,200,300,160,47,1,0.862,0.091,0.043,0.004
400,700,200,300,170,47,0,1,0,0,0
400,700,200,300,170,47,1,0.987,0.012,0.001,0
400,700,200,400,130,47,0,0.009,0.338,0.645,0.008
400,700,200,400,130,47,1,0.002,0.796,0.202,0
400,700,200,400,140,47,0,0.181,0.09,0.687,0.042
400,700,200,400,140,47,1,0.033,0.468,0.484,0.015
400,700,200,400,150,47,0,0.712,0.013,0.256,0.019
400,700,200,400,150,47,1,0.353,0.213,0.417,0.017
400,700,200,400,160,47,0,0.979,0.001,0.019,0.001
400,700,200,400,160,47,1,0.832,0.053,0.113,0.002
400,700,200,400,170,47,0,0.999,0,0.001,0
400,700,200,400,170,47,1,0.989,0.004,0.007,0
400,700,200,500,130,47,0,0.004,0.268,0.728,0
400,700,200,500,130,47,1,0,0.735,0.265,0
400,700,200,500,140,47,0,0.153,0.046,0.774,0.027
400,700,200,500,140,47,1,0.023,0.368,0.608,0.001
400,700,200,500,150,47,0,0.639,0.002,0.345,0.014
400,700,200,500,150,47,1,0.258,0.14,0.599,0.003
400,700,200,500,160,47,0,0.964,0,0.036,0
400,700,200,500,160,47,1,0.77,0.043,0.186,0.001
400,700,200,500,170,47,0,1,0,0,0
400,700,200,500,170,47,1,0.969,0.007,0.024,0
400,700,200,600,130,47,0,0.005,0.257,0.735,0.003
400,700,200,600,130,47,1,0.001,0.665,0.334,0
400,700,200,600,140,47,0,0.088,0.035,0.863,0.014
400,700,200,600,140,47,1,0.01,0.329,0.66,0.001
400,700,200,600,150,47,0,0.563,0.003,0.427,0.007
400,700,200,600,150,47,1,0.191,0.104,0.701,0.004
400,700,200,600,160,47,0,0.945,0,0.054,0.001
400,700,200,600,160,47,1,0.66,0.034,0.306,0
400,700,200,600,170,47,0,0.998,0,0.002,0
400,700,200,600,170,47,1,0.956,0.005,0.039,0
400,700,200,700,130,47,0,0.002,0.206,0.791,0.001
400,700,200,700,130,47,1,0,0.576,0.424,0
400,700,200,700,140,47,0,0.075,0.041,0.874,0.01
400,700,200,700,140,47,1,0.005,0.28,0.712,0.003
400,700,200,700,150,47,0,0.481,0.005,0.507,0.007
400,700,200,700,150,47,1,0.149,0.087,0.756,0.008
400,700,200,700,160,47,0,0.89,0,0.11,0
400,700,200,700,160,47,1,0.584,0.026,0.388,0.002
400,700,200,700,170,47,0,0.999,0,0.001,0
400,700,200,700,170,47,1,0.921,0.002,0.077,0
400,700,200,800,130,47,0,0.003,0.172,0.825,0
400,700,200,800,130,47,1,0,0.498,0.502,0
400,700,200,800,140,47,0,0.057,0.029,0.903,0.011
400,700,200,800,140,47,1,0.003,0.175,0.82,0.002
400,700,200,800,150,47,0,0.4,0.003,0.592,0.005
400,700,200,800,150,47,1,0.109,0.074,0.805,0.012
400,700,200,800,160,47,0,0.821,0,0.177,0.002
400,700,200,800,160,47,1,0.496,0.025,0.478,0.001
400,700,200,800,170,47,0,0.983,0,0.017,0
400,700,200,800,170,47,1,0.884,0.001,0.115,0
400,700,200,900,130,47,0,0.002,0.131,0.867,0
400,700,200,900,130,47,1,0,0.442,0.558,0
400,700,200,900,140,47,0,0.05,0.021,0.922,0.007
400,700,200,900,140,47,1,0.005,0.102,0.887,0.006
400,700,200,900,150,47,0,0.331,0,0.656,0.013
400,700,200,900,150,47,1,0.103,0.02,0.863,0.014
400,700,200,900,160,47,0,0.776,0,0.222,0.002
400,700,200,900,160,47,1,0.434,0.002,0.558,0.006
400,700,200,900,170,47,0,0.98,0,0.019,0.001
400,700,200,900,170,47,1,0.834,0.002,0.164,0
400,700,200,1000,130,47,0,0,0.111,0.889,0
400,700,200,1000,130,47,1,0,0.393,0.607,0
400,700,200,1000,140,47,0,0.024,0.023,0.948,0.005
400,700,200,1000,140,47,1,0,0.104,0.892,0.004
400,700,200,1000,150,47,0,0.27,0.001,0.715,0.014
400,700,200,1000,150,47,1,0.083,0.014,0.885,0.018
400,700,200,1000,160,47,0,0.741,0.001,0.255,0.003
400,700,200,1000,160,47,1,0.439,0.002,0.542,0.017
400,700,200,1000,170,47,0,0.956,0,0.043,0.001
400,700,200,1000,170,47,1,0.814,0,0.186,0
400,700,300,400,130,47,0,0.006,0.184,0.78,0.03
400,700,300,400,130,47,1,0.001,0.651,0.343,0.005
400,700,300,400,140,47,0,0.179,0.032,0.647,0.142
400,700,300,400,140,47,1,0.04,0.294,0.622,0.044
400,700,300,400,150,47,0,0.776,0.001,0.164,0.059
400,700,300,400,150,47,1,0.368,0.099,0.439,0.094
400,700,300,400,160,47,0,0.981,0,0.015,0.004
400,700,300,400,160,47,1,0.863,0.028,0.099,0.01
400,700,300,400,170,47,0,1,0,0,0
400,700,300,400,170,47,1,0.989,0.005,0.006,0
400,700,300,500,130,47,0,0.011,0.182,0.801,0.006
400,700,300,500,130,47,1,0,0.566,0.433,0.001
400,700,300,500,140,47,0,0.118,0.022,0.804,0.056
400,700,300,500,140,47,1,0.019,0.231,0.735,0.015
400,700,300,500,150,47,0,0.653,0.002,0.313,0.032
400,700,300,500,150,47,1,0.257,0.052,0.657,0.034
400,700,300,500,160,47,0,0.962,0,0.037,0.001
400,700,300,500,160,47,1,0.773,0.015,0.205,0.007
400,700,300,500,170,47,0,0.999,0,0.001,0
400,700,300,500,170,47,1,0.987,0.002,0.011,0
400,700,300,600,130,47,0,0.005,0.139,0.853,0.003
400,700,300,600,130,47,1,0,0.548,0.451,0.001
400,700,300,600,140,47,0,0.114,0.014,0.849,0.023
400,700,300,600,140,47,1,0.015,0.175,0.808,0.002
400,700,300,600,150,47,0,0.557,0,0.424,0.019
400,700,300,600,150,47,1,0.19,0.055,0.746,0.009
400,700,300,600,160,47,0,0.931,0,0.068,0.001
400,700,300,600,160,47,1,0.666,0.013,0.318,0.003
400,700,300,600,170,47,0,0.997,0,0.003,0
400,700,300,600,170,47,1,0.95,0,0.05,0
400,700,300,700,130,47,0,0,0.14,0.86,0
400,700,300,700,130,47,1,0,0.504,0.496,0
400,700,300,700,140,47,0,0.063,0.021,0.906,0.01
400,700,300,700,140,47,1,0.006,0.136,0.856,0.002
400,700,300,700,150,47,0,0.49,0.001,0.49,0.019
400,700,300,700,150,47,1,0.137,0.047,0.806,0.01
400,700,300,700,160,47,0,0.914,0,0.085,0.001
400,700,300,700,160,47,1,0.563,0.005,0.431,0.001
400,700,300,700,170,47,0,0.998,0,0.002,0
400,700,300,700,170,47,1,0.904,0.001,0.095,0
400,700,300,800,130,47,0,0.001,0.122,0.877,0
400,700,300,800,130,47,1,0,0.437,0.563,0
400,700,300,800,140,47,0,0.071,0.016,0.903,0.01
400,700,300,800,140,47,1,0.004,0.142,0.85,0.004
400,700,300,800,150,47,0,0.386,0,0.6,0.014
400,700,300,800,150,47,1,0.104,0.05,0.825,0.021
400,700,300,800,160,47,0,0.836,0,0.163,0.001
400,700,300,800,160,47,1,0.487,0.009,0.5,0.004
400,700,300,800,170,47,0,0.988,0,0.012,0
400,700,300,800,170,47,1,0.866,0.001,0.133,0
400,700,300,900,130,47,0,0,0.099,0.9,0.001
400,700,300,900,130,47,1,0,0.368,0.632,0
400,700,300,900,140,47,0,0.032,0.007,0.955,0.006
400,700,300,900,140,47,1,0.005,0.092,0.899,0.004
400,700,300,900,150,47,0,0.309,0,0.678,0.013
400,700,300,900,150,47,1,0.088,0.021,0.877,0.014
400,700,300,900,160,47,0,0.795,0,0.205,0
400,700,300,900,160,47,1,0.451,0.003,0.538,0.008
400,700,300,900,170,47,0,0.979,0,0.021,0
400,700,300,900,170,47,1,0.839,0.001,0.16,0
400,700,300,1000,130,47,0,0,0.079,0.921,0
400,700,300,1000,130,47,1,0,0.367,0.633,0
400,700,300,1000,140,47,0,0.031,0.007,0.958,0.004
400,700,300,1000,140,47,1,0.001,0.078,0.917,0.004
400,700,300,1000,150,47,0,0.272,0,0.711,0.017
400,700,300,1000,150,47,1,0.078,0.013,0.89,0.019
400,700,300,1000,160,47,0,0.741,0,0.253,0.006
400,700,300,1000,160,47,1,0.489,0.001,0.493,0.017
400,700,300,1000,170,47,0,0.972,0,0.028,0
400,700,300,1000,170,47,1,0.815,0,0.185,0
400,700,400,500,130,47,0,0.001,0.095,0.881,0.023
400,700,400,500,130,47,1,0,0.45,0.549,0.001
400,700,400,500,140,47,0,0.113,0.005,0.719,0.163
400,700,400,500,140,47,1,0.019,0.1,0.832,0.049
400,700,400,500,150,47,0,0.706,0,0.202,0.092
400,700,400,500,150,47,1,0.302,0.018,0.573,0.107
400,700,400,500,160,47,0,0.982,0,0.015,0.003
400,700,400,500,160,47,1,0.791,0.001,0.196,0.012
400,700,400,500,170,47,0,0.999,0,0.001,0
400,700,400,500,170,47,1,0.98,0,0.02,0
400,700,400,600,130,47,0,0,0.076,0.915,0.009
400,700,400,600,130,47,1,0,0.436,0.564,0
400,700,400,600,140,47,0,0.077,0.009,0.857,0.057
400,700,400,600,140,47,1,0.007,0.077,0.904,0.012
400,700,400,600,150,47,0,0.593,0,0.357,0.05
400,700,400,600,150,47,1,0.201,0.019,0.755,0.025
400,700,400,600,160,47,0,0.944,0,0.055,0.001
400,700,400,600,160,47,1,0.674,0.002,0.316,0.008
400,700,400,600,170,47,0,0.996,0,0.004,0
400,700,400,600,170,47,1,0.943,0.001,0.056,0
400,700,400,700,130,47,0,0.002,0.084,0.913,0.001
400,700,400,700,130,47,1,0,0.404,0.596,0
400,700,400,700,140,47,0,0.052,0.001,0.913,0.034
400,700,400,700,140,47,1,0.006,0.081,0.909,0.004
400,700,400,700,150,47,0,0.492,0,0.48,0.028
400,700,400,700,150,47,1,0.132,0.008,0.841,0.019
400,700,400,700,160,47,0,0.906,0,0.092,0.002
400,700,400,700,160,47,1,0.572,0.002,0.418,0.008
400,700,400,700,170,47,0,0.995,0,0.005,0
400,700,400,700,170,47,1,0.92,0,0.08,0
400,700,400,800,130,47,0,0.002,0.074,0.924,0
400,700,400,800,130,47,1,0,0.38,0.619,0.001
400,700,400,800,140,47,0,0.042,0,0.938,0.02
400,700,400,800,140,47,1,0.001,0.08,0.916,0.003
400,700,400,800,150,47,0,0.399,0,0.585,0.016
400,700,400,800,150,47,1,0.099,0.014,0.878,0.009
400,700,400,800,160,47,0,0.852,0,0.143,0.005
400,700,400,800,160,47,1,0.445,0.001,0.548,0.006
400,700,400,800,170,47,0,0.992,0,0.008,0
400,700,400,800,170,47,1,0.859,0,0.141,0
400,700,400,900,130,47,0,0,0.069,0.93,0.001
400,700,400,900,130,47,1,0,0.36,0.64,0
400,700,400,900,140,47,0,0.041,0.007,0.933,0.019
400,700,400,900,140,47,1,0.002,0.063,0.934,0.001
400,700,400,900,150,47,0,0.336,0,0.647,0.017
400,700,400,900,150,47,1,0.074,0.015,0.889,0.022
400,700,400,900,160,47,0,0.798,0,0.2,0.002
400,700,400,900,160,47,1,0.462,0.001,0.527,0.01
400,700,400,900,170,47,0,0.982,0,0.018,0
400,700,400,900,170,47,1,0.818,0,0.181,0.001
400,700,400,1000,130,47,0,0,0.072,0.928,0
400,700,400,1000,130,47,1,0,0.367,0.633,0
400,700,400,1000,140,47,0,0.014,0.003,0.979,0.004
400,700,400,1000,140,47,1,0,0.054,0.944,0.002
400,700,400,1000,150,47,0,0.278,0,0.702,0.02
400,700,400,1000,150,47,1,0.085,0.006,0.885,0.024
400,700,400,1000,160,47,0,0.742,0,0.252,0.006
400,700,400,1000,160,47,1,0.438,0.001,0.542,0.019
400,700,400,1000,170,47,0,0.962,0,0.038,0
400,700,400,1000,170,47,1,0.809,0,0.191,0
400,700,500,600,130,47,0,0.002,0.061,0.916,0.021
400,700,500,600,130,47,1,0,0.35,0.648,0.002
400,700,500,600,140,47,0,0.077,0.001,0.763,0.159
400,700,500,600,140,47,1,0.007,0.058,0.899,0.036
400,700,500,600,150,47,0,0.603,0,0.237,0.16
400,700,500,600,150,47,1,0.195,0.011,0.677,0.117
400,700,500,600,160,47,0,0.964,0,0.026,0.01
400,700,500,600,160,47,1,0.732,0,0.244,0.024
400,700,500,600,170,47,0,0.999,0,0.001,0
400,700,500,600,170,47,1,0.947,0,0.052,0.001
400,700,500,700,130,47,0,0,0.048,0.947,0.005
400,700,500,700,130,47,1,0,0.366,0.634,0
400,700,500,700,140,47,0,0.051,0.006,0.877,0.066
400,700,500,700,140,47,1,0.006,0.079,0.9,0.015
400,700,500,700,150,47,0,0.501,0,0.426,0.073
400,700,500,700,150,47,1,0.13,0.004,0.814,0.052
400,700,500,700,160,47,0,0.928,0,0.068,0.004
400,700,500,700,160,47,1,0.6,0.002,0.375,0.023
400,700,500,700,170,47,0,0.997,0,0.003,0
400,700,500,700,170,47,1,0.908,0.001,0.09,0.001
400,700,500,800,130,47,0,0,0.086,0.914,0
400,700,500,800,130,47,1,0,0.37,0.63,0
400,700,500,800,140,47,0,0.034,0.004,0.932,0.03
400,700,500,800,140,47,1,0,0.061,0.935,0.004
400,700,500,800,150,47,0,0.392,0,0.56,0.048
400,700,500,800,150,47,1,0.115,0.007,0.85,0.028
400,700,500,800,160,47,0,0.861,0,0.132,0.007
400,700,500,800,160,47,1,0.495,0.002,0.495,0.008
400,700,500,800,170,47,0,0.993,0,0.007,0
400,700,500,800,170,47,1,0.87,0,0.13,0
400,700,500,900,130,47,0,0,0.056,0.943,0.001
400,700,500,900,130,47,1,0,0.311,0.689,0
400,700,500,900,140,47,0,0.02,0.004,0.959,0.017
400,700,500,900,140,47,1,0.004,0.062,0.931,0.003
400,700,500,900,150,47,0,0.303,0,0.652,0.045
400,700,500,900,150,47,1,0.064,0.011,0.903,0.022
400,700,500,900,160,47,0,0.83,0,0.163,0.007
400,700,500,900,160,47,1,0.406,0.001,0.589,0.004
400,700,500,900,170,47,0,0.985,0,0.015,0
400,700,500,900,170,47,1,0.783,0,0.216,0.001
400,700,500,1000,130,47,0,0,0.064,0.935,0.001
400,700,500,1000,130,47,1,0,0.346,0.653,0.001
400,700,500,1000,140,47,0,0.017,0.004,0.964,0.015
400,700,500,1000,140,47,1,0.004,0.071,0.921,0.004
400,700,500,1000,150,47,0,0.26,0,0.713,0.027
400,700,500,1000,150,47,1,0.079,0.01,0.889,0.022
400,700,500,1000,160,47,0,0.768,0,0.228,0.004
400,700,500,1000,160,47,1,0.428,0.001,0.559,0.012
400,700,500,1000,170,47,0,0.972,0,0.028,0
400,700,500,1000,170,47,1,0.798,0,0.202,0
400,700,600,700,130,47,0,0,0.05,0.934,0.016
400,700,600,700,130,47,1,0,0.262,0.735,0.003
400,700,600,700,140,47,0,0.049,0.002,0.803,0.146
400,700,600,700,140,47,1,0.012,0.044,0.899,0.045
400,700,600,700,150,47,0,0.537,0,0.274,0.189
400,700,600,700,150,47,1,0.162,0.003,0.671,0.164
400,700,600,700,160,47,0,0.951,0,0.033,0.016
400,700,600,700,160,47,1,0.63,0,0.32,0.05
400,700,600,700,170,47,0,0.999,0,0.001,0
400,700,600,700,170,47,1,0.929,0,0.068,0.003
400,700,600,800,130,47,0,0,0.053,0.944,0.003
400,700,600,800,130,47,1,0,0.302,0.698,0
400,700,600,800,140,47,0,0.042,0.001,0.9,0.057
400,700,600,800,140,47,1,0.003,0.055,0.931,0.011
400,700,600,800,150,47,0,0.409,0,0.472,0.119
400,700,600,800,150,47,1,0.094,0.009,0.832,0.065
400,700,600,800,160,47,0,0.91,0,0.078,0.012
400,700,600,800,160,47,1,0.529,0.001,0.442,0.028
400,700,600,800,170,47,0,0.997,0,0.003,0
400,700,600,800,170,47,1,0.874,0,0.125,0.001
400,700,600,900,130,47,0,0,0.061,0.939,0
400,700,600,900,130,47,1,0,0.305,0.695,0
400,700,600,900,140,47,0,0.029,0.002,0.94,0.029
400,700,600,900,140,47,1,0.002,0.039,0.952,0.007
400,700,600,900,150,47,0,0.33,0,0.614,0.056
400,700,600,900,150,47,1,0.069,0.01,0.898,0.023
400,700,600,900,160,47,0,0.833,0,0.157,0.01
400,700,600,900,160,47,1,0.411,0.002,0.569,0.018
400,700,600,900,170,47,0,0.989,0,0.011,0
400,700,600,900,170,47,1,0.84,0,0.159,0.001
400,700,600,1000,130,47,0,0,0.048,0.952,0
400,700,600,1000,130,47,1,0,0.29,0.71,0
400,700,600,1000,140,47,0,0.01,0.003,0.98,0.007
400,700,600,1000,140,47,1,0.002,0.06,0.935,0.003
400,700,600,1000,150,47,0,0.261,0,0.682,0.057
400,700,600,1000,150,47,1,0.062,0.009,0.902,0.027
400,700,600,1000,160,47,0,0.766,0,0.224,0.01
400,700,600,1000,160,47,1,0.392,0,0.58,0.028
400,700,600,1000,170,47,0,0.973,0,0.027,0
400,700,600,1000,170,47,1,0.762,0,0.238,0
400,700,700,800,130,47,0,0,0.04,0.948,0.012
400,700,700,800,130,47,1,0,0.289,0.711,0
400,700,700,800,140,47,0,0.024,0.002,0.827,0.147
400,700,700,800,140,47,1,0.002,0.036,0.923,0.039
400,700,700,800,150,47,0,0.415,0,0.33,0.255
400,700,700,800,150,47,1,0.103,0.002,0.705,0.19
400,700,700,800,160,47,0,0.927,0,0.045,0.028
400,700,700,800,160,47,1,0.631,0,0.292,0.077
400,700,700,800,170,47,0,0.996,0,0.004,0
400,700,700,800,170,47,1,0.911,0,0.089,0
400,700,700,900,130,47,0,0,0.05,0.946,0.004
400,700,700,900,130,47,1,0,0.278,0.722,0
400,700,700,900,140,47,0,0.022,0.001,0.927,0.05
400,700,700,900,140,47,1,0.001,0.044,0.945,0.01
400,700,700,900,150,47,0,0.342,0,0.535,0.123
400,700,700,900,150,47,1,0.093,0.008,0.821,0.078
400,700,700,900,160,47,0,0.858,0,0.123,0.019
400,700,700,900,160,47,1,0.484,0,0.468,0.048
400,700,700,900,170,47,0,0.991,0,0.009,0
400,700,700,900,170,47,1,0.876,0,0.122,0.002
400,700,700,1000,130,47,0,0,0.044,0.955,0.001
400,700,700,1000,130,47,1,0,0.301,0.699,0
400,700,700,1000,140,47,0,0.015,0.004,0.964,0.017
400,700,700,1000,140,47,1,0.001,0.065,0.933,0.001
400,700,700,1000,150,47,0,0.263,0,0.665,0.072
400,700,700,1000,150,47,1,0.062,0.01,0.894,0.034
400,700,700,1000,160,47,0,0.786,0,0.191,0.023
400,700,700,1000,160,47,1,0.413,0.002,0.555,0.03
400,700,700,1000,170,47,0,0.972,0,0.028,0
400,700,700,1000,170,47,1,0.782,0,0.218,0
400,700,800,900,130,47,0,0,0.046,0.945,0.009
400,700,800,900,130,47,1,0,0.262,0.738,0
400,700,800,900,140,47,0,0.017,0.003,0.83,0.15
400,700,800,900,140,47,1,0.004,0.03,0.923,0.043
400,700,800,900,150,47,0,0.321,0,0.382,0.297
400,700,800,900,150,47,1,0.078,0.006,0.699,0.217
400,700,800,900,160,47,0,0.888,0,0.056,0.056
400,700,800,900,160,47,1,0.521,0.001,0.352,0.126
400,700,800,900,170,47,0,0.996,0,0.003,0.001
400,700,800,900,170,47,1,0.89,0,0.102,0.008
400,700,800,1000,130,47,0,0,0.042,0.957,0.001
400,700,800,1000,130,47,1,0,0.25,0.75,0
400,700,800,1000,140,47,0,0.006,0.003,0.935,0.056
400,700,800,1000,140,47,1,0.001,0.05,0.937,0.012
400,700,800,1000,150,47,0,0.269,0,0.567,0.164
400,700,800,1000,150,47,1,0.054,0.007,0.84,0.099
400,700,800,1000,160,47,0,0.812,0,0.146,0.042
400,700,800,1000,160,47,1,0.492,0,0.442,0.066
400,700,800,1000,170,47,0,0.985,0,0.015,0
400,700,800,1000,170,47,1,0.85,0.001,0.143,0.006
400,700,900,1000,130,47,0,0,0.046,0.95,0.004
400,700,900,1000,130,47,1,0,0.283,0.716,0.001
400,700,900,1000,140,47,0,0.005,0.001,0.861,0.133
400,700,900,1000,140,47,1,0.001,0.069,0.9,0.03
400,700,900,1000,150,47,0,0.241,0.001,0.418,0.34
400,700,900,1000,150,47,1,0.052,0.004,0.749,0.195
400,700,900,1000,160,47,0,0.813,0,0.099,0.088
400,700,900,1000,160,47,1,0.494,0,0.344,0.162
400,700,900,1000,170,47,0,0.995,0,0.004,0.001
400,700,900,1000,170,47,1,0.905,0,0.077,0.018
400,800,200,300,130,47,0,0.005,0.46,0.506,0.029
400,800,200,300,130,47,1,0.001,0.893,0.103,0.003
400,800,200,300,140,47,0,0.211,0.134,0.538,0.117
400,800,200,300,140,47,1,0.023,0.643,0.295,0.039
400,800,200,300,150,47,0,0.741,0.016,0.182,0.061
400,800,200,300,150,47,1,0.36,0.369,0.224,0.047
400,800,200,300,160,47,0,0.992,0.001,0.006,0.001
400,800,200,300,160,47,1,0.803,0.149,0.043,0.005
400,800,200,300,170,47,0,1,0,0,0
400,800,200,300,170,47,1,0.966,0.031,0.002,0.001
400,800,200,400,130,47,0,0.005,0.323,0.666,0.006
400,800,200,400,130,47,1,0,0.778,0.222,0
400,800,200,400,140,47,0,0.161,0.085,0.713,0.041
400,800,200,400,140,47,1,0.012,0.499,0.476,0.013
400,800,200,400,150,47,0,0.686,0.012,0.283,0.019
400,800,200,400,150,47,1,0.279,0.252,0.445,0.024
400,800,200,400,160,47,0,0.962,0,0.038,0
400,800,200,400,160,47,1,0.752,0.083,0.163,0.002
400,800,200,400,170,47,0,0.999,0,0.001,0
400,800,200,400,170,47,1,0.966,0.018,0.016,0
400,800,200,500,130,47,0,0.004,0.268,0.727,0.001
400,800,200,500,130,47,1,0,0.748,0.252,0
400,800,200,500,140,47,0,0.102,0.059,0.815,0.024
400,800,200,500,140,47,1,0.02,0.386,0.59,0.004
400,800,200,500,150,47,0,0.569,0.011,0.406,0.014
400,800,200,500,150,47,1,0.19,0.166,0.633,0.011
400,800,200,500,160,47,0,0.931,0.002,0.067,0
400,800,200,500,160,47,1,0.668,0.052,0.278,0.002
400,800,200,500,170,47,0,1,0,0,0
400,800,200,500,170,47,1,0.958,0.008,0.034,0
400,800,200,600,130,47,0,0.005,0.215,0.779,0.001
400,800,200,600,130,47,1,0.001,0.656,0.343,0
400,800,200,600,140,47,0,0.073,0.05,0.871,0.006
400,800,200,600,140,47,1,0.007,0.335,0.657,0.001
400,800,200,600,150,47,0,0.536,0.003,0.455,0.006
400,800,200,600,150,47,1,0.133,0.125,0.74,0.002
400,800,200,600,160,47,0,0.912,0.004,0.084,0
400,800,200,600,160,47,1,0.563,0.043,0.394,0
400,800,200,600,170,47,0,0.996,0,0.004,0
400,800,200,600,170,47,1,0.923,0.009,0.068,0
400,800,200,700,130,47,0,0.001,0.198,0.801,0
400,800,200,700,130,47,1,0,0.642,0.358,0
400,800,200,700,140,47,0,0.065,0.045,0.885,0.005
400,800,200,700,140,47,1,0.006,0.272,0.721,0.001
400,800,200,700,150,47,0,0.427,0.006,0.563,0.004
400,800,200,700,150,47,1,0.112,0.113,0.772,0.003
400,800,200,700,160,47,0,0.883,0,0.117,0
400,800,200,700,160,47,1,0.479,0.034,0.484,0.003
400,800,200,700,170,47,0,0.994,0,0.006,0
400,800,200,700,170,47,1,0.884,0.009,0.107,0
400,800,200,800,130,47,0,0,0.189,0.811,0
400,800,200,800,130,47,1,0,0.594,0.406,0
400,800,200,800,140,47,0,0.037,0.032,0.927,0.004
400,800,200,800,140,47,1,0.004,0.173,0.822,0.001
400,800,200,800,150,47,0,0.345,0.002,0.649,0.004
400,800,200,800,150,47,1,0.079,0.051,0.867,0.003
400,800,200,800,160,47,0,0.776,0,0.223,0.001
400,800,200,800,160,47,1,0.395,0.027,0.578,0
400,800,200,800,170,47,0,0.983,0,0.017,0
400,800,200,800,170,47,1,0.856,0.002,0.142,0
400,800,200,900,130,47,0,0,0.175,0.825,0
400,800,200,900,130,47,1,0,0.56,0.44,0
400,800,200,900,140,47,0,0.028,0.019,0.952,0.001
400,800,200,900,140,47,1,0.001,0.179,0.82,0
400,800,200,900,150,47,0,0.256,0.005,0.735,0.004
400,800,200,900,150,47,1,0.076,0.029,0.889,0.006
400,800,200,900,160,47,0,0.714,0,0.286,0
400,800,200,900,160,47,1,0.39,0.009,0.598,0.003
400,800,200,900,170,47,0,0.967,0,0.033,0
400,800,200,900,170,47,1,0.815,0,0.184,0.001
400,800,200,1000,130,47,0,0,0.169,0.831,0
400,800,200,1000,130,47,1,0,0.552,0.448,0
400,800,200,1000,140,47,0,0.016,0.013,0.97,0.001
400,800,200,1000,140,47,1,0,0.155,0.845,0
400,800,200,1000,150,47,0,0.186,0,0.809,0.005
400,800,200,1000,150,47,1,0.06,0.032,0.907,0.001
400,800,200,1000,160,47,0,0.629,0,0.371,0
400,800,200,1000,160,47,1,0.335,0.002,0.66,0.003
400,800,200,1000,170,47,0,0.922,0,0.078,0
400,800,200,1000,170,47,1,0.741,0,0.259,0
400,800,300,400,130,47,0,0,0.213,0.764,0.023
400,800,300,400,130,47,1,0,0.627,0.371,0.002
