iteration,hatchSuccess,hatchDays,neglect,maxNeglect,endEnergy_M,meanEnergy_M,varEnergy_M,endEnergy_F,meanEnergy_F,varEnergy_F,meanIncubation_M,varIncubation_M,numIncubation_M,meanForaging_M,varForaging_M,numForaging_M,meanIncubation_F,varIncubation_F,numIncubation_F,meanForaging_F,varForaging_F,numForaging_F,incubationMetabolism,foragingMetabolism,minEnergyThreshold,maxEnergyThreshold
4843,0,31,14,14,71.0419,54.7407,545.883,62.1023,69.9289,125.54,3.33333,6.88889,3,6,32.6667,3,1.66667,0.888889,3,1.5,0.25,2,10,19,15,80
4844,0,31,17,17,-3.86811,29.6104,1638.02,79.1742,63.9542,165.308,3,8,3,2,1,2,1.66667,0.888889,3,1,0,2,10,20,15,80
4845,0,31,18,18,-12.7671,20.0496,1935.05,4.65599,36.7084,987.906,3.33333,10.8889,3,1,0,2,1,0,3,1,0,2,10,21,15,80
4846,0,31,15,15,-49.2453,12.6553,1973.47,-16.6477,31.0193,1781.99,3.5,6.25,2,1,0,1,3,8,3,3.5,6.25,2,10,22,15,80
4847,0,31,21,21,-42.8136,13.6916,1900.29,-55.5106,10.572,2103.65,4,9,2,1,0,1,1,0,2,1,0,1,10,23,15,80
4848,0,31,21,21,-30.748,29.5631,1365.49,-60.2172,2.22848,2230.29,1,0,1,nan,nan,0,4.5,12.25,2,1,0,1,10,24,15,80
4849,0,31,20,20,-74.987,-0.282886,3087.61,-40.5339,23.1398,1336.92,4.5,12.25,2,1,0,1,1,0,2,1,0,1,10,25,15,80
4850,1,31,0,0,238.854,175.82,1879.28,196.632,154.631,1043.01,1,0,15,1,0,15,1,0,16,1,0,15,10,1,15,80
4851,1,31,0,0,246.264,181.783,1846.26,242.931,162.85,1694.04,1,0,15,1,0,15,1,0,16,1,0,15,10,2,15,80
4852,1,31,0,0,185.083,145.091,886.533,219.607,156.212,1538.4,1,0,15,1,0,15,1,0,16,1,0,15,10,3,15,80
4853,1,31,0,0,185.675,144.536,962.394,195.33,137.208,802.325,1,0,15,1,0,15,1,0,16,1,0,15,10,4,15,80
4854,1,31,0,0,176.702,143.607,733.557,169.986,131.571,454.265,1,0,15,1,0,15,1,0,16,1,0,15,10,5,15,80
4855,1,31,0,0,153.07,142.507,405.354,159.154,128.203,405.755,1,0,15,1,0,15,1,0,16,1,0,15,10,6,15,80
4856,1,31,0,0,186.152,154.164,838.863,144.29,123.874,207.018,1,0,15,1,0,15,1,0,16,1,0,15,10,7,15,80
4857,1,31,0,0,99.5147,99.3817,31.7634,139.456,115.209,124.774,1,0,15,1,0,15,1,0,16,1,0,15,10,8,15,80
4858,1,31,0,0,110.821,106.851,54.1088,103.378,93.8286,85.5404,1.06667,0.0622222,15,1,0,14,1,0,15,1.06667,0.0622222,15,10,9,15,80
4859,1,31,0,0,125.943,112.793,147.068,101.038,92.1771,67.4871,1,0,15,1,0,15,1,0,16,1,0,15,10,10,15,80
4860,1,31,0,0,96.9293,107.444,132.733,78.722,86.81,60.1653,1.21429,0.168367,14,1,0,13,1,0,14,1.21429,0.168367,14,10,11,15,80
4861,1,31,0,0,65.1065,86.7092,124.578,83.1594,81.1225,79.6133,1.45455,0.429752,11,1.3,0.21,10,1.27273,0.198347,11,1.45455,0.429752,11,10,12,15,80
4862,1,31,0,0,46.2521,84.8365,249.878,67.7903,75.1323,336.339,1.1,0.09,10,1.4,1.44,10,1.36364,1.32231,11,1.1,0.09,10,10,13,15,80
4863,1,31,0,0,74.0392,77.0926,248.673,41.0723,75.8306,252.358,1.44444,0.691358,9,1.88889,2.09877,9,1.8,1.96,10,1.44444,0.691358,9,10,14,15,80
4864,0,31,7,7,55.3404,59.0616,606.095,52.2779,52.6693,597.709,3.5,6.75,4,3,8,3,2.5,6.75,4,2.33333,3.55556,3,10,15,15,80
4865,0,31,8,8,44.5203,58.5976,667.054,61.2739,63.6477,323.085,2.8,5.76,5,2,3,4,1.8,2.56,5,1.75,1.6875,4,10,16,15,80
4866,1,31,6,6,43.3626,58.8892,582.215,49.0566,53.7807,681.323,3,8,3,5.33333,37.5556,3,2.75,9.1875,4,3,8,3,10,17,15,80
4867,0,31,14,14,70.1944,58.4047,714.442,44.0084,52.3543,343.148,3.33333,6.88889,3,3,4,2,2.33333,3.55556,3,1.5,0.25,2,10,18,15,80
4868,0,31,12,6,23.3563,63.1563,767.502,-3.0085,25.8241,1236.09,3.33333,6.88889,3,7,36,2,3,8,3,1.5,0.25,2,10,19,15,80
4869,0,31,20,20,24.3798,32.834,864.274,-4.42181,47.3619,736.449,4.5,12.25,2,1,0,1,1,0,2,1,0,1,10,20,15,80
4870,0,31,20,20,3.9546,17.6388,1486.16,60.154,61.5261,172.962,4.5,12.25,2,1,0,1,1,0,2,1,0,1,10,21,15,80
4871,0,31,21,21,19.8043,65.7698,313.475,-36.485,11.7392,1710.21,1,0,1,nan,nan,0,4.5,12.25,2,1,0,1,10,22,15,80
4872,0,31,18,18,9.938,36.2789,888.413,-73.0867,7.02658,2999.67,1.5,0.25,2,1,0,1,3.33333,10.8889,3,1.5,0.25,2,10,23,15,80
4873,0,31,21,21,-0.96431,31.3656,853.31,-95.1323,-10.1492,3237.3,1,0,1,nan,nan,0,4.5,12.25,2,1,0,1,10,24,15,80
4874,0,31,20,20,-62.368,24.3614,2386.49,-66.0057,1.5013,3011.15,1,0,2,1,0,1,3,8,3,1,0,2,10,25,15,80
4875,1,31,0,0,256.194,193.028,2023.75,260.381,178.219,2369.22,1,0,15,1,0,15,1,0,16,1,0,15,10,1,15,80
4876,1,31,0,0,238.015,180.303,1718.91,248.719,164.114,1877.14,1,0,15,1,0,15,1,0,16,1,0,15,10,2,15,80
4877,1,31,0,0,201.707,162.228,1247.79,235.993,170.585,1475.97,1,0,15,1,0,15,1,0,16,1,0,15,10,3,15,80
4878,1,31,0,0,205.454,156.385,1183.75,174.17,133.142,360.908,1,0,15,1,0,15,1,0,16,1,0,15,10,4,15,80
4879,1,31,0,0,153.296,138.306,212.616,208.936,145.278,1123.7,1,0,15,1,0,15,1,0,16,1,0,15,10,5,15,80
4880,1,31,0,0,192.072,165.814,865.288,165.01,132.542,495.004,1,0,15,1,0,15,1,0,16,1,0,15,10,6,15,80
4881,1,31,0,0,125.806,114.103,83.5543,123.151,102.933,107.554,1,0,15,1,0,15,1,0,16,1,0,15,10,7,15,80
4882,1,31,0,0,143.809,126.668,254.225,133.57,108.936,156.582,1,0,15,1,0,15,1,0,16,1,0,15,10,8,15,80
4883,1,31,0,0,100.031,108.862,50.4704,116.155,105.653,63.8375,1,0,15,1,0,15,1,0,16,1,0,15,10,9,15,80
4884,1,31,0,0,95.7905,104.389,29.8519,131.885,110.146,183.834,1,0,15,1,0,15,1,0,16,1,0,15,10,10,15,80
4885,1,31,0,0,66.5505,77.2507,366.036,56.044,80.1496,181.326,1.66667,1.55556,9,1.375,0.484375,8,1.33333,0.444444,9,1.66667,1.55556,9,10,11,15,80
4886,1,31,0,0,94.1948,99.3374,33.5537,95.5444,90.8599,44.6483,1,0,15,1,0,15,1,0,16,1,0,15,10,12,15,80
4887,1,31,3,3,36.5502,67.2565,811.3,81.2744,65.6985,611.386,2.66667,5.88889,6,2,4,5,1.83333,3.47222,6,3.16667,11.4722,6,10,13,15,80
4888,1,31,0,0,91.1173,78.262,168.126,12.1202,72.4994,454.224,1.5,0.5,8,2.125,3.85938,8,2,3.55556,9,1.5,0.5,8,10,14,15,80
4889,1,31,5,3,12.3759,65.9067,671.058,54.9993,54.3373,1222.66,2.16667,4.80556,6,2.8,12.96,5,2.16667,6.80556,6,1.2,0.16,5,10,15,15,80
4890,1,31,3,2,34.8296,52.1468,776.145,6.90553,63.8925,506.358,3,6,4,2.33333,3.55556,3,3.2,8.16,5,3.5,10.75,4,10,16,15,80
4891,1,31,5,4,57.5964,58.8147,644.407,36.1686,62.0196,524.293,2.2,5.76,5,1.75,1.6875,4,2.5,5.25,6,2.4,7.84,5,10,17,15,80
4892,1,31,10,5,16.3138,62.7301,850.717,23.6714,44.4638,828.125,2.75,6.1875,4,4.66667,26.8889,3,2.5,6.75,4,1.33333,0.222222,3,10,18,15,80
4893,0,31,14,14,73.5937,57.2841,790.504,37.3643,59.4787,335.441,2.5,6.75,4,4.5,30.25,4,1.25,0.1875,4,1,0,3,10,19,15,80
4894,0,31,12,7,9.23926,26.9365,1308.75,-1.57946,57.5737,769.403,3,8,3,1,0,2,2.5,6.75,4,5.33333,37.5556,3,10,20,15,80
4895,0,31,13,9,-9.37712,28.4489,1233.21,16.678,56.526,703.896,4.5,12.25,2,1,0,1,3,8,3,6.5,30.25,2,10,21,15,80
4896,0,31,20,20,21.7751,60.331,310.867,-46.7266,12.7787,1841.52,1,0,2,1,0,1,3,8,3,1,0,2,10,22,15,80
4897,0,31,15,15,-58.2466,25.5363,2361.17,-30.3107,24.3949,1552.31,3,8,3,3,4,2,2.33333,3.55556,3,1,0,2,10,23,15,80
4898,0,31,21,21,8.27949,47.477,625.06,-90.6369,-5.50058,3018.69,1,0,1,nan,nan,0,4.5,12.25,2,1,0,1,10,24,15,80
4899,0,31,21,21,-78.4002,-8.11414,3103.4,-88.8258,-0.38663,2973.85,9,0,1,nan,nan,0,1,0,1,nan,nan,0,10,25,15,80
4900,1,31,0,0,260.992,183.576,2777.83,230.03,165.827,1322.5,1,0,15,1,0,15,1,0,16,1,0,15,10,1,15,80
4901,1,31,0,0,188.159,156.885,849.471,209.39,149.354,1073.38,1,0,15,1,0,15,1,0,16,1,0,15,10,2,15,80
4902,1,31,0,0,184.745,140.864,948.767,216.046,157.854,1205.88,1,0,15,1,0,15,1,0,16,1,0,15,10,3,15,80
4903,1,31,0,0,163.62,136.209,365.463,236.386,157.052,1711.29,1,0,15,1,0,15,1,0,16,1,0,15,10,4,15,80
4904,1,31,0,0,157.517,140.274,252.87,202.907,142.936,972.967,1,0,15,1,0,15,1,0,16,1,0,15,10,5,15,80
4905,1,31,0,0,178.579,148.391,825.067,163.204,135.394,573.645,1,0,15,1,0,15,1,0,16,1,0,15,10,6,15,80
4906,1,31,0,0,137.51,126.682,153.28,116.53,104.331,114.277,1,0,15,1,0,15,1,0,16,1,0,15,10,7,15,80
4907,1,31,0,0,139.261,117.256,168.9,119.926,93.0135,68.3333,1,0,15,1,0,15,1,0,16,1,0,15,10,8,15,80
4908,1,31,0,0,112.37,108.346,89.6026,85.1801,84.2242,49.1957,1,0,15,1,0,15,1,0,16,1,0,15,10,9,15,80
4909,1,31,0,0,107.864,112.07,68.0599,105.45,99.8721,37.2909,1,0,15,1,0,15,1,0,16,1,0,15,10,10,15,80
4910,1,31,0,0,95.3359,95.3055,70.3215,100.651,91.8057,43.8193,1,0,15,1,0,15,1,0,16,1,0,15,10,11,15,80
4911,1,31,0,0,66.5874,78.6081,162.158,63.4622,77.4077,109.723,1.66667,0.666667,9,1.5,0.5,8,1.44444,0.469136,9,1.66667,0.666667,9,10,12,15,80
4912,1,31,0,0,65.2201,75.886,245.304,58.5543,73.4885,146.933,2.33333,1.55556,6,2.66667,1.88889,6,2.42857,1.95918,7,2.33333,1.55556,6,10,13,15,80
4913,1,31,2,2,28.0367,72.0192,722.556,81.8467,76.3813,103.875,3,4,6,1.8,0.96,5,1.66667,0.888889,6,3.33333,7.22222,6,10,14,15,80
4914,1,31,1,1,44.6809,74.601,246.205,28.6755,64.9479,702.317,1.66667,0.888889,6,2.5,6.25,6,2.14286,4.12245,7,1.66667,0.888889,6,10,15,15,80
4915,0,31,8,8,66.2359,74.6383,393.114,58.8136,58.8821,654.736,1.6,1.44,5,3.8,31.36,5,2,5,6,1.6,1.44,5,10,16,15,80
4916,0,31,13,13,69.7821,56.6814,419.517,12.4035,46.2605,1186,2.33333,3.55556,3,1.5,0.25,2,2.75,6.1875,4,2.33333,3.55556,3,10,17,15,80
4917,0,31,12,12,49.5714,52.2668,893.035,67.6164,62.9583,250.612,3,8.5,4,2,2,3,1.75,1.6875,4,1.33333,0.222222,3,10,18,15,80
4918,0,31,7,7,20.486,67.4264,431.975,31.6994,47.3031,886.581,3.5,6.75,4,5.33333,37.5556,3,2.5,6.75,4,2.33333,3.55556,3,10,19,15,80
4919,0,31,15,15,11.9356,42.6829,904.05,47.7506,48.2195,490.308,3,8,3,3,4,2,2.33333,3.55556,3,1,0,2,10,20,15,80
4920,0,31,20,20,-5.01949,25.0411,1113.04,49.131,65.6308,144.523,4.5,12.25,2,1,0,1,1,0,2,1,0,1,10,21,15,80
4921,0,31,18,18,8.42354,53.6718,655.861,-2.08349,31.3585,1124.97,1.5,0.25,2,1,0,1,3.33333,10.8889,3,1.5,0.25,2,10,22,15,80
4922,0,31,19,19,-31.2034,38.3412,1650.85,-59.6145,9.07943,2586.58,1,0,2,1,0,1,3.33333,10.8889,3,1,0,2,10,23,15,80
4923,0,31,21,21,-33.099,35.388,1317.11,-49.3583,3.88057,1886.9,1,0,1,nan,nan,0,4.5,12.25,2,1,0,1,10,24,15,80
4924,0,31,20,20,-74.3392,-4.067,3124.98,-68.3119,-0.482811,2429.52,4.5,12.25,2,1,0,1,1,0,2,1,0,1,10,25,15,80
4925,1,31,0,0,231.545,178.701,1405.32,251.908,175.516,2225.02,1,0,15,1,0,15,1,0,16,1,0,15,10,1,15,80
4926,1,31,0,0,218.095,178.005,1329.77,214.551,153.931,1125.63,1,0,15,1,0,15,1,0,16,1,0,15,10,2,15,80
4927,1,31,0,0,206.844,157.427,1253.05,192.456,140.134,831.731,1,0,15,1,0,15,1,0,16,1,0,15,10,3,15,80
4928,1,31,0,0,162.971,137.208,351.489,195.672,141.962,898.327,1,0,15,1,0,15,1,0,16,1,0,15,10,4,15,80
4929,1,31,0,0,167.734,143.355,299.273,138.813,103.205,148.276,1,0,15,1,0,15,1,0,16,1,0,15,10,5,15,80
4930,1,31,0,0,179.425,138.055,588.003,191.098,143.091,847.446,1,0,15,1,0,15,1,0,16,1,0,15,10,6,15,80
4931,1,31,0,0,157.172,134.532,318.925,167.905,127.14,444.631,1,0,15,1,0,15,1,0,16,1,0,15,10,7,15,80
4932,1,31,0,0,129.335,127.895,111.366,96.3199,99.1262,43.0005,1,0,15,1,0,15,1,0,16,1,0,15,10,8,15,80
4933,1,31,0,0,103.029,106.406,58.3195,79.3699,84.669,58.4962,1.06667,0.0622222,15,1,0,14,1,0,15,1.06667,0.0622222,15,10,9,15,80
4934,1,31,0,0,115.812,116.976,51.1847,133.699,106.075,205.507,1,0,15,1,0,15,1,0,16,1,0,15,10,10,15,80
4935,1,31,0,0,83.2087,97.7177,80.2775,104.828,101.888,66.9399,1,0,15,1,0,15,1,0,16,1,0,15,10,11,15,80
4936,1,31,0,0,83.8431,88.2888,70.6099,85.0935,87.9546,54.4408,1,0,15,1.07143,0.0663265,14,1.06667,0.0622222,15,1,0,15,10,12,15,80
4937,1,31,0,0,80.2051,99.3672,125.006,69.6257,84.3045,72.2849,1.14286,0.122449,14,1.07692,0.0710059,13,1.07143,0.0663265,14,1.14286,0.122449,14,10,13,15,80
4938,1,31,4,4,71.6909,69.3001,554.004,43.668,62.2811,647.302,1.83333,2.13889,6,2.66667,13.8889,6,1.85714,4.40816,7,1.83333,2.13889,6,10,14,15,80
4939,1,31,1,1,45.0672,65.9101,855.254,53.253,64.6352,490.012,2.5,6.58333,6,2,4,5,1.83333,3.47222,6,2.66667,8.55556,6,10,15,15,80
4940,0,31,10,10,69.865,59.6616,575.809,82.4998,62.8169,533.47,3,8,3,1,0,2,2.75,9.1875,4,4.75,15.1875,4,10,16,15,80
4941,0,31,9,9,47.748,61.0101,533.228,73.5182,52.0792,691.615,3,6,4,3,8,3,2.5,6.75,4,1.66667,0.888889,3,10,17,15,80
4942,1,31,11,6,1.84377,61.4307,906.221,59.8064,50.2772,624.544,2.5,6.75,4,5,32,3,2.5,6.75,4,1,0,3,10,18,15,80
4943,1,31,9,5,7.03881,63.2251,775.991,41.5684,47.2119,686.057,4,6,3,7,36,2,3.33333,10.8889,3,2.5,2.25,2,10,19,15,80
4944,0,31,13,7,15.5373,57.7921,824.099,10.4423,34.0573,899.829,3,8,3,7.5,42.25,2,3,8,3,1,0,2,10,20,15,80
4945,0,31,21,21,37.5664,26.7077,854.884,58.4888,68.9117,75.6569,9,0,1,nan,nan,0,1,0,1,nan,nan,0,10,21,15,80
4946,0,31,20,20,-44.9394,9.81653,2535.52,21.37,52.4153,556.613,4.5,12.25,2,1,0,1,1,0,2,1,0,1,10,22,15,80
4947,0,31,21,21,-79.4065,-6.47284,3118.12,22.8741,52.2758,288.179,4,9,2,1,0,1,1,0,2,1,0,1,10,23,15,80
4948,0,31,21,21,-52.6987,4.45719,2223.66,-46.178,28.656,1589.75,9,0,1,nan,nan,0,1,0,1,nan,nan,0,10,24,15,80
4949,0,31,22,22,-20.4006,31.5292,1061.24,-71.9392,2.75167,2096.8,1,0,1,nan,nan,0,4,9,2,1,0,1,10,25,15,80
4950,1,31,0,0,239.822,179.052,1713.28,230.202,160.335,1546.32,1,0,15,1,0,15,1,0,16,1,0,15,10,1,15,80
4951,1,31,0,0,210.725,164.536,1296.85,229.644,157.053,1710.9,1,0,15,1,0,15,1,0,16,1,0,15,10,2,15,80
4952,1,31,0,0,169.066,144.666,688.095,201.239,148.23,868.298,1,0,15,1,0,15,1,0,16,1,0,15,10,3,15,80
4953,1,31,0,0,192.04,161.237,847.29,147.254,117.77,256.678,1,0,15,1,0,15,1,0,16,1,0,15,10,4,15,80
4954,1,31,0,0,149.045,134.115,321.546,159.34,115.5,375.199,1,0,15,1,0,15,1,0,16,1,0,15,10,5,15,80
4955,1,31,0,0,173.797,146.407,645.003,158.344,126.347,389.58,1,0,15,1,0,15,1,0,16,1,0,15,10,6,15,80
4956,1,31,0,0,161.074,129.985,335.852,101.547,100.817,52.4695,1,0,15,1,0,15,1,0,16,1,0,15,10,7,15,80
4957,1,31,0,0,142.458,123.029,207.261,126.525,118.324,101.171,1,0,15,1,0,15,1,0,16,1,0,15,10,8,15,80
4958,1,31,0,0,124.053,118.57,127.432,114.848,101.853,58.6277,1,0,15,1,0,15,1,0,16,1,0,15,10,9,15,80
4959,1,31,0,0,61.222,90.1796,298.068,90.4832,82.1941,114.45,1.45455,0.61157,11,1.3,0.41,10,1.27273,0.380165,11,1.45455,0.61157,11,10,10,15,80
4960,1,31,0,0,120.869,115.681,73.7894,70.7398,92.7111,109.656,1.06667,0.0622222,15,1,0,14,1,0,15,1.06667,0.0622222,15,10,11,15,80
4961,1,31,0,0,59.4663,90.1608,331.252,71.3185,80.7584,73.7882,1.75,0.6875,8,1.5,0.5,8,1.44444,0.469136,9,1.75,0.6875,8,10,12,15,80
4962,1,31,1,1,63.9569,72.9888,339.305,42.6089,65.7217,594.138,1.57143,1.95918,7,2.28571,7.63265,7,2,5.25,8,1.57143,1.95918,7,10,13,15,80
4963,1,31,2,2,73.3028,85.6258,479.015,21.3886,75.4164,562.767,1.44444,0.91358,9,1,0,8,1.6,3.24,10,1.44444,0.91358,9,10,14,15,80
4964,1,31,0,0,66.6111,75.5329,464.934,34.1167,77.8643,217.285,1.875,2.35938,8,1.28571,0.489796,7,1.25,0.4375,8,1.875,2.35938,8,10,15,15,80
4965,1,31,2,2,15.0061,63.8385,583.544,63.8248,58.1074,572.563,3.4,7.44,5,3.25,11.1875,4,2.4,5.44,5,2.25,2.6875,4,10,16,15,80
4966,1,31,7,5,19.8583,59.4901,836.297,50.1122,49.4849,962.958,3,8.5,4,4.33333,11.5556,3,3,6,4,1.33333,0.222222,3,10,17,15,80
4967,0,31,8,8,25.4872,60.5707,810.468,37.9772,50.6465,808.781,2.4,5.44,5,2.5,6.75,4,2.2,5.76,5,1.25,0.1875,4,10,18,15,80
4968,0,31,17,17,64.2564,68.5084,171.057,31.7744,43.7092,860.145,1,0,3,1.5,0.25,2,2.75,6.1875,4,1,0,3,10,19,15,80
4969,0,31,13,13,25.527,42.8566,734.707,15.7688,47.9159,833.26,4.5,12.25,2,1,0,1,3,8,3,4.5,12.25,2,10,20,15,80
4970,0,31,20,20,53.3703,60.4351,225.784,-15.8579,25.3542,1209.28,1,0,2,1,0,1,3,8,3,1,0,2,10,21,15,80
4971,0,31,20,20,-30.9535,23.4773,1443.31,31.5112,53.5413,327.336,4.5,12.25,2,1,0,1,1,0,2,1,0,1,10,22,15,80
4972,0,31,19,19,-3.00477,30.4013,1000.16,-1.50256,40.5742,592.154,4,9,2,3,0,1,2,1,2,1,0,1,10,23,15,80
4973,0,31,21,21,-103.122,-22.0232,4503.38,-6.04293,38.6692,1244.4,4,9,2,1,0,1,1,0,2,1,0,1,10,24,15,80
4974,0,31,21,21,-117.416,-17.3871,4503.93,-58.1083,14.1887,2638.08,4,9,2,1,0,1,1,0,2,1,0,1,10,25,15,80
4975,1,31,0,0,250.825,182.18,2101.74,230.537,158.909,1241.67,1,0,15,1,0,15,1,0,16,1,0,15,10,1,15,80
4976,1,31,0,0,192.708,149.644,884.245,176.316,129.918,715.29,1,0,15,1,0,15,1,0,16,1,0,15,10,2,15,80
4977,1,31,0,0,207.487,157.271,1265.91,188.032,133.206,769.361,1,0,15,1,0,15,1,0,16,1,0,15,10,3,15,80
4978,1,31,0,0,235.403,173.164,1610.42,163.631,121.112,406.516,1,0,15,1,0,15,1,0,16,1,0,15,10,4,15,80
4979,1,31,0,0,139.996,125.458,130.584,171.321,121.687,646.33,1,0,15,1,0,15,1,0,16,1,0,15,10,5,15,80
4980,1,31,0,0,146.552,124.079,211.33,147.511,120.258,171.972,1,0,15,1,0,15,1,0,16,1,0,15,10,6,15,80
4981,1,31,0,0,153.659,137.85,310.64,152.723,122.102,231.032,1,0,15,1,0,15,1,0,16,1,0,15,10,7,15,80
4982,1,31,0,0,135.107,123.559,149.919,157.808,129.511,375.367,1,0,15,1,0,15,1,0,16,1,0,15,10,8,15,80
4983,1,31,0,0,85.3502,87.3713,71.4685,77.4251,99.3155,108.416,1,0,15,1.07143,0.0663265,14,1.06667,0.0622222,15,1,0,15,10,9,15,80
4984,1,31,0,0,149.229,114.673,169.507,88.6949,87.2379,52.9517,1.06667,0.0622222,15,1,0,14,1,0,15,1.06667,0.0622222,15,10,10,15,80
4985,1,31,0,0,105.193,106.103,82.2747,87.3641,102.563,86.2739,1,0,15,1,0,15,1,0,16,1,0,15,10,11,15,80
4986,1,31,0,0,100.106,104.374,49.909,74.2778,91.0609,86.4235,1.07143,0.0663265,14,1,0,14,1,0,15,1.07143,0.0663265,14,10,12,15,80
4987,1,31,2,2,72.9326,76.9863,171.649,44.1581,67.7121,804.849,1.25,0.4375,8,2.125,8.85938,8,1.77778,4.83951,9,1.25,0.4375,8,10,13,15,80
4988,1,31,1,1,73.7426,77.7556,446.656,14.4695,71.1375,386.206,1.625,1.73438,8,1.28571,0.489796,7,1.88889,3.65432,9,1.625,1.73438,8,10,14,15,80
4989,1,31,2,2,20.5577,72.3798,392.557,63.1314,62.8174,586.362,2.28571,5.91837,7,2.33333,8.88889,6,1.85714,4.40816,7,1.33333,0.555556,6,10,15,15,80
4990,0,31,8,7,55.9648,54.9785,617.059,55.4503,57.3812,546.799,3.33333,6.88889,3,2.5,2.25,2,3.25,6.1875,4,3.66667,9.55556,3,10,16,15,80
4991,1,31,4,4,16.2201,62.4004,612.862,58.8974,63.0744,411.011,2.5,4.58333,6,2.2,3.76,5,2,3.33333,6,1.6,0.64,5,10,17,15,80
4992,0,31,8,7,24.0907,61.4021,997.134,70.4366,51.9034,736.211,2.4,5.44,5,2.75,9.1875,4,2.2,5.76,5,1.25,0.1875,4,10,18,15,80
4993,0,31,13,13,20.6634,39.3704,1043.59,41.2894,64.9103,278.439,3.33333,10.8889,3,1,0,2,1,0,3,7.66667,88.8889,3,10,19,15,80
4994,0,31,18,18,70.8594,73.4097,169.682,3.01481,29.7926,1243.5,2,1,2,1,0,1,3,8,3,2,1,2,10,20,15,80
4995,0,31,21,21,-29.3271,14.9104,1469.96,27.6776,52.2866,343.269,4,9,2,1,0,1,1,0,2,1,0,1,10,21,15,80
4996,0,31,21,21,-10.5385,46.5616,910.445,3.95643,26.3908,874.333,1,0,1,nan,nan,0,4.5,12.25,2,1,0,1,10,22,15,80
4997,0,31,20,20,1.22666,43.2586,901.239,-24.9268,20.2201,1474.26,1,0,2,1,0,1,3,8,3,1,0,2,10,23,15,80
4998,0,31,21,21,-85.8025,-0.349248,3139.34,-72.9055,9.7514,2257.54,4,9,2,1,0,1,1,0,2,1,0,1,10,24,15,80
4999,0,31,21,21,-80.7873,11.0238,2376.99,-98.2684,-9.88922,3410.17,1,0,1,nan,nan,0,4.5,12.25,2,1,0,1,10,25,15,80
5000,1,31,0,0,222.59,165.076,1704.41,240.009,158.756,1678.46,1,0,15,1,0,15,1,0,16,1,0,15,10,1,15,80
5001,1,31,0,0,215.582,174.383,1043.03,253.104,172.199,1919.66,1,0,15,1,0,15,1,0,16,1,0,15,10,2,15,80
5002,1,31,0,0,207.131,159.422,1283.49,194.926,137.536,919.669,1,0,15,1,0,15,1,0,16,1,0,15,10,3,15,80
5003,1,31,0,0,182.763,146.163,651.699,185.6,133.183,641.165,1,0,15,1,0,15,1,0,16,1,0,15,10,4,15,80
5004,1,31,0,0,163.521,139.3,341.186,126.565,113.406,91.2527,1,0,15,1,0,15,1,0,16,1,0,15,10,5,15,80
5005,1,31,0,0,170.514,140.674,455.729,172.478,125.093,527.059,1,0,15,1,0,15,1,0,16,1,0,15,10,6,15,80
5006,1,31,0,0,157.331,133.152,393.295,132.218,104.067,238.819,1,0,15,1,0,15,1,0,16,1,0,15,10,7,15,80
5007,1,31,0,0,103.482,98.195,50.7463,92.0915,87.6959,83.8032,1,0,15,1,0,15,1,0,16,1,0,15,10,8,15,80
5008,1,31,0,0,92.5682,107.144,46.7832,98.7932,96.5614,65.1965,1,0,15,1,0,15,1,0,16,1,0,15,10,9,15,80
5009,1,31,0,0,89.2904,103.949,48.4175,85.244,92.6897,52.6764,1,0,15,1,0,15,1,0,16,1,0,15,10,10,15,80
5010,1,31,0,0,86.9459,89.9636,76.1526,80.3538,90.4879,77.1585,1.06667,0.0622222,15,1,0,14,1,0,15,1.06667,0.0622222,15,10,11,15,80
5011,1,31,0,0,57.62,91.9133,282.81,70.1765,82.231,202.736,1.54545,0.793388,11,1.3,0.81,10,1.27273,0.743802,11,1.54545,0.793388,11,10,12,15,80
5012,1,31,5,5,70.3139,71.0856,597.253,48.9215,63.2506,750.05,1.66667,2.22222,6,3,20,6,2,6,7,1.66667,2.22222,6,10,13,15,80
5013,1,31,3,2,22.6326,65.9904,837.886,71.5394,59.5245,714.416,3,6.8,5,2.75,9.1875,4,2.2,5.76,5,3.6,14.24,5,10,14,15,80
5014,1,31,3,3,35.4055,67.0349,396.395,49.9589,58.6495,573.723,2.25,4.6875,4,3.75,13.6875,4,2.6,5.44,5,2.25,4.6875,4,10,15,15,80
5015,0,31,7,7,72.3409,75.8184,292.029,22.9375,58.8696,996.985,1.5,1.25,6,1.2,0.16,5,2.14286,5.83673,7,1.5,1.25,6,10,16,15,80
5016,0,31,11,11,64.8616,59.1129,560.39,20.1871,49.5974,923.391,3.33333,10.8889,3,1,0,2,2.5,6.75,4,3.33333,10.8889,3,10,17,15,80
5017,0,31,8,7,46.9672,51.2919,836.598,11.4227,64.9874,366.136,2.5,6.75,4,1.66667,0.888889,3,2.6,5.44,5,4.25,31.6875,4,10,18,15,80
5018,0,31,9,9,21.2284,56.747,982.219,8.66609,34.4088,1256.65,2.75,6.1875,4,3.33333,10.8889,3,2.75,9.1875,4,1.33333,0.222222,3,10,19,15,80
5019,0,31,11,7,-5.67643,52.4047,1097.31,13.4261,38.237,804.189,3.66667,9.55556,3,6,25,2,3,8,3,1.5,0.25,2,10,20,15,80
