iterations,maxEnergyThresh,minEnergyThresh,foragingMean,numSuccess,numAllFail,numParentFail,numEggTimeFail,numEggColdFail,hatchDays,totNeglect,maxNeglect,endEnergy_F,meanEnergy_F,varEnergy_F,endEnergy_M,meanEnergy_M,varEnergy_M,meanIncBout_F,varIncBout_F,meanForagingBout_F,varForagingBout_F,meanIncBout_M,varIncBout_M,meanForagingBout_M,varForagingBout_M
10000,950,750,130,0,62,0,3,9935,61,46.8262,27.7814,731.611,721.515,13533.5,743.338,760.78,11571.2,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,950,750,133,0,20,0,24,9956,61,42.9551,22.8296,779.896,755.016,13074.1,780.641,786.269,10432.4,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,950,750,136,2,4,0,96,9898,60.9999,38.9112,18.6816,804.186,782.226,12640.6,806.85,805.326,9841.05,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,950,750,139,7,0,0,251,9742,60.9991,35.1336,15.8263,825.737,801.642,12271.5,824.686,821.176,9356.97,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,950,750,142,43,0,0,604,9353,60.9864,31.4259,13.4091,837.553,816.85,12099.4,839.463,833.998,9005.6,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,950,750,145,164,0,0,1179,8657,60.9389,27.9327,11.5412,851.21,830.378,11869.1,852.968,845.095,8814.86,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,950,750,148,504,0,0,1827,7669,60.7813,24.6728,10.0758,860.537,841.038,11736.3,861.985,854.002,8659.73,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,950,750,151,1285,0,0,2348,6367,60.3708,21.6547,8.9019,871.456,850.913,11684.7,869.494,862.508,8683.35,-nan,-nan,-nan,-nan,3.99819,1.89497,-nan,-nan
10000,950,750,154,2622,0,0,2382,4996,59.5174,18.6495,7.8721,881.147,860.355,11649.5,881.812,871.479,8647.62,3.84574,2.03059,7.47398,21.9011,3.84554,1.92857,6.56338,14.8281
10000,950,750,157,4440,0,0,1938,3622,57.9752,15.7942,7.0031,893.834,869.338,11804.9,891.486,879.509,8575.2,3.70193,1.98255,6.55272,17.4005,3.70824,1.91687,5.76826,11.8555
10000,950,750,160,6170,0,0,1333,2497,56.0213,13.2996,6.2518,903.335,878.872,11965.9,903.961,888.322,8611.15,3.53849,1.86935,5.80849,13.5931,3.56302,1.83616,5.12057,8.98696
10000,950,800,130,0,72,0,8,9920,61,47.4398,27.0085,757.738,733.761,13243.9,766.95,777.907,10526.7,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,950,800,133,0,10,0,49,9941,61,43.5499,21.8344,799.648,767.971,12682.3,804.392,804.229,9276.89,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,950,800,136,0,7,0,126,9867,61,39.6818,17.9836,829.759,795.43,12221,830.587,824.846,8578.6,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,950,800,139,3,0,0,362,9635,60.999,35.6947,14.95,848.76,816.985,11820.1,851.029,841.025,8131.31,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,950,800,142,22,0,0,931,9047,60.9915,32.0556,12.6925,863.862,833.026,11545.1,862.578,853.898,7710.1,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,950,800,145,127,0,0,1694,8179,60.9613,28.6108,10.9494,876.359,846.807,11228.5,873.7,864.91,7430.24,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,950,800,148,393,0,0,2511,7096,60.8479,25.3408,9.5816,885.931,858.122,11116,885.465,874.473,7318.22,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,950,800,151,1069,0,0,3125,5806,60.5538,22.3579,8.4957,894.498,868.014,11106,895.345,882.693,7334.78,3.35081,1.47201,7.55983,27.2533,3.34257,1.36179,-nan,-nan
10000,950,800,154,2376,0,0,3262,4362,59.8169,19.3066,7.5589,904.666,877.812,11121.6,904.435,891.464,7389.18,3.22333,1.45689,6.50105,20.6054,3.2267,1.37198,5.58134,12.2741
10000,950,800,157,4095,0,0,2789,3116,58.5605,16.5262,6.7467,916.969,887.633,11296.4,915.764,899.803,7468.74,3.11872,1.4165,5.71236,15.7757,3.13109,1.34018,4.94168,9.66472
10000,950,800,160,6089,0,0,1760,2151,56.6091,13.8615,6.0778,927.857,896.692,11672.7,928.419,908.649,7623.04,2.99962,1.32622,5.07646,12.7075,3.02696,1.27175,4.37742,7.08774
10000,950,850,130,0,63,0,27,9910,61,48.1769,26.0095,773.173,742.218,13045.1,788.581,793.144,9862.46,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,950,850,133,0,16,0,93,9891,61,44.3332,20.8394,820.745,779.711,12774.4,828.79,822.345,8701.23,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,950,850,136,0,1,0,315,9684,61,40.3,16.9423,854.765,810.742,12228.4,856.292,843.83,7813.71,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,950,850,139,2,0,0,688,9310,60.9989,36.5238,14.1934,871.421,831.599,12004.5,873.309,860.757,7287.44,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,950,850,142,3,0,0,1418,8579,60.9982,32.8402,11.9795,887.56,848.938,11678.6,887.819,873.942,6945.84,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,950,850,145,67,0,0,2400,7533,60.9769,29.268,10.3083,899.152,863.473,11313.8,899.45,885.394,6666.38,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,950,850,148,299,0,0,3474,6227,60.8955,25.9917,9.0344,908.398,875.515,11172.6,909.678,895.143,6563.13,-nan,-nan,-nan,-nan,2.80819,0.921931,-nan,-nan
10000,950,850,151,915,0,0,4127,4958,60.6606,22.8492,7.9811,917.04,886.518,11063.7,918.652,904.2,6544.04,2.74364,1.00787,6.41583,24.3179,2.75011,0.924157,-nan,-nan
10000,950,850,154,2096,0,0,4254,3650,60.073,19.9059,7.1354,928.375,896.412,11167.4,929.649,912.641,6650.37,2.68425,0.98036,5.60159,18.3668,2.68782,0.923,4.66395,9.12902
10000,950,850,157,3787,0,0,3527,2686,58.9643,17.1298,6.454,938.607,906.114,11385.6,939.146,921.129,6794.09,2.61521,0.930103,4.94358,14.1034,2.62739,0.875075,4.15148,6.74231
10000,950,850,160,5780,0,0,2354,1866,57.2088,14.5147,5.8205,951.825,915.175,11832.4,951.035,929.865,7117.39,2.56091,0.874985,4.4595,11.1721,2.58207,0.82859,3.76549,5.10228
10000,950,900,130,0,68,0,89,9843,61,48.912,25.0308,794.097,752.929,13749.7,813.425,809.521,9714.89,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,950,900,133,0,18,0,214,9768,61,45.1763,19.9544,846.577,793.244,13381.9,855.753,840.312,8578.9,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,950,900,136,0,7,0,574,9419,61,41.2006,16.1602,879.719,824.383,12971.3,881.832,863.486,7778.92,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,950,900,139,1,0,0,1177,8822,60.9989,37.3828,13.4107,900.425,847.847,12698.1,900.09,880.975,7269.78,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,950,900,142,9,0,0,2110,7881,60.9966,33.5583,11.2167,915.01,867.041,12410.3,915.501,896.292,6789.19,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,950,900,145,35,0,0,3281,6684,60.9893,30.1016,9.7223,926.176,882.076,12150.5,927.134,908.194,6622.11,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,950,900,148,204,0,0,4368,5428,60.9296,26.743,8.4603,936.404,895.579,11879.2,938.331,918.792,6517.49,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,950,900,151,700,0,0,5172,4128,60.7551,23.6126,7.4708,945.427,906.791,11809.9,947.126,928.569,6572.53,2.28386,0.754435,5.58636,21.9426,2.27323,0.734182,-nan,-nan
10000,950,900,154,1760,0,0,5215,3025,60.3243,20.5878,6.6877,956.489,918.651,11979.9,957.677,937.775,6734.21,2.27954,0.751031,4.90018,15.8939,2.26659,0.724198,3.97952,6.07168
10000,950,900,157,3384,0,0,4405,2211,59.4471,17.9117,6.0491,967.592,928.278,12404.6,967.555,946.812,6963.71,2.27438,0.72502,4.43269,12.1781,2.26628,0.683492,3.65432,4.60814
10000,950,900,160,5381,0,0,3055,1564,57.9308,15.3217,5.5371,981.725,937.779,12792.4,981.44,955.874,7339.81,2.26763,0.666017,4.05188,9.67333,2.26119,0.65044,3.36314,3.39628
10000,1000,0,130,18,9922,60,0,0,60.8097,31.8483,29.0631,335.019,238.631,41441.9,261.754,528.477,96521.1,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,1000,0,133,25,9832,143,0,0,60.5703,29.1992,26.2681,456.453,309.15,43221,262.063,505.719,104397,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,1000,0,136,85,9604,311,0,0,59.9813,26.6063,23.7926,548.177,378.637,46934,298.182,485.901,108294,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,1000,0,139,192,9204,604,0,0,59.0219,23.744,21.3296,593.363,438.432,52148.8,353.76,480.603,108014,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,1000,0,142,400,8482,1118,0,0,57.3553,20.363,18.5635,594.118,492.055,55858.4,422.508,480.825,105991,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,1000,0,145,693,7496,1811,0,0,55.1789,16.5442,15.2775,567.867,532.44,58937.1,477.953,488.989,103636,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,1000,0,148,1257,6087,2656,0,0,52.2047,12.591,11.7686,525.353,562.321,58773.9,511.805,501.647,100893,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,1000,0,151,2034,4689,3277,0,0,49.1761,9.1097,8.6183,487.724,585.821,57762,545.835,519.914,96352.3,-nan,-nan,-nan,-nan,19.1752,0.684622,-nan,-nan
10000,1000,0,154,3053,3302,3645,0,0,46.2126,6.2228,5.9563,458.499,602.151,55045.7,568.485,539.363,91045.4,-nan,-nan,-nan,-nan,18.6409,0.554675,-nan,-nan
