iterations,maxEnergyThresh,minEnergyThresh,foragingMean,numSuccess,numAllFail,numParentFail,numEggTimeFail,numEggColdFail,hatchDays,totNeglect,maxNeglect,endEnergy_M,meanEnergy_M,varEnergy_M,endEnergy_F,meanEnergy_F,varEnergy_F
20000,250,150,142,14815,2434,1025,697,1029,46.7719,6.7137,3.3244,204.193,441.082,44357,217.946,363.413,25535.2
20000,250,150,145,17268,1021,776,358,577,43.6039,4.03575,2.0993,238.812,482.912,39430.2,240.119,391.921,23432.3
20000,250,150,148,18797,341,490,121,251,41.1009,2.1334,1.1922,278.03,525.239,34172.2,263.899,418.664,21433.4
20000,250,150,151,19547,84,238,40,91,39.5421,1.0258,0.62425,331.625,565.376,28567.2,291.312,444.957,19147.6
20000,250,150,154,19831,19,115,10,25,38.7307,0.4753,0.30935,387.054,600.262,23786.3,324.123,469.993,17014.9
20000,250,150,157,19943,5,42,1,9,38.295,0.1891,0.1335,450.371,635.036,19267.2,361.549,494.195,14916.2
20000,250,150,160,19984,0,15,0,1,38.1168,0.0735,0.0545,511.46,666.806,15689,402.223,518.582,12947.7
20000,250,200,130,1799,14671,247,1230,2053,59.4987,23.9852,12.3203,79.8775,281.484,60574.9,125.66,258.859,33320.2
20000,250,200,133,4049,11342,485,1752,2372,57.6842,19.7597,9.31475,114.721,314.732,56462.6,159.164,284.138,30126.4
20000,250,200,136,7213,7772,737,2042,2236,54.9788,15.4216,6.956,145.805,351.519,52713.3,188.025,309.72,27819.8
20000,250,200,139,11209,4633,912,1637,1609,51.341,11.0518,4.92585,175.916,393.57,49044.6,211.868,337.039,26031.8
20000,250,200,142,14621,2333,905,1099,1042,47.5444,7.3357,3.33625,204.883,435.446,44616.8,232.375,365.31,24267.4
20000,250,200,145,17352,955,644,520,529,44.0166,4.3361,2.07775,240.789,481.879,39401.6,249.676,394.008,22761.5
20000,250,200,148,18787,329,450,215,219,41.5864,2.47675,1.27805,280.898,522.612,34378.8,271.711,419.173,20826.2
20000,250,200,151,19551,79,235,56,79,39.8078,1.1955,0.6805,331.188,563.296,28785.7,297.797,445.56,18790
20000,250,200,154,19829,20,105,14,32,38.887,0.57505,0.3525,386.377,599.337,23812.7,326.731,469.401,16902.3
20000,250,200,157,19940,1,52,1,6,38.383,0.2416,0.16315,446.678,633.099,19636.7,362.702,493.574,14863.2
20000,250,200,160,19976,0,24,0,0,38.1669,0.1019,0.0748,511.469,665.295,15739.2,402.724,518.021,13000.7
20000,300,0,130,2056,15821,858,249,1016,58.6611,22.4598,13.7011,76.9801,280.72,61072.5,78.6754,247.481,40704.5
20000,300,0,133,4003,12812,1472,426,1287,56.5926,18.2592,10.4587,108.527,313.713,57355.9,117.957,277.676,36145.6
20000,300,0,136,7015,9158,2103,472,1252,53.4773,13.7606,7.5585,138.035,352.311,53791.9,155.457,309.566,31745.2
20000,300,0,139,10410,5734,2382,382,1092,49.9916,9.76715,5.3229,162.058,391.348,50351.4,187.24,341.339,27988.9
20000,300,0,142,13710,3076,2229,259,726,46.4139,6.3608,3.50455,189.318,434.669,46356.4,218.024,371.879,24891.8
20000,300,0,145,16334,1319,1785,119,443,43.4457,3.88065,2.2251,223.205,476.486,41875.4,249.463,401.044,22004.7
20000,300,0,148,18139,478,1099,56,228,41.1253,2.1352,1.3102,262.46,517.679,36525.8,278.653,427.635,19621.1
20000,300,0,151,19099,165,635,14,87,39.7134,1.1358,0.7379,311.192,555.175,31012.8,308.558,450.524,17558.5
20000,300,0,154,19640,41,284,3,32,38.8137,0.52845,0.36555,369.635,592.816,25577.4,342.95,476.095,15458
20000,300,0,157,19871,6,116,0,7,38.3438,0.219,0.16375,431.893,629.322,20684.1,376.706,498.369,13704
20000,300,0,160,19955,0,44,0,1,38.1424,0.08935,0.0681,497.742,661.081,16789.5,416.191,523.036,12014.1
